Mach, Altitude
   0.265941,    0.000000
   0.267524,  100.000000
   0.269120,  200.000000
   0.270729,  300.000000
   0.272351,  400.000000
   0.273987,  500.000000
   0.275636,  600.000000
   0.277299,  700.000000
   0.278976,  800.000000
   0.280667,  900.000000
   0.282372, 1000.000000
   0.284091, 1100.000000
   0.285824, 1200.000000
   0.287572, 1300.000000
   0.289335, 1400.000000
   0.291113, 1500.000000
   0.292906, 1600.000000
   0.294714, 1700.000000
   0.296538, 1800.000000
   0.298377, 1900.000000
   0.300231, 2000.000000
   0.302102, 2100.000000
   0.303989, 2200.000000
   0.305892, 2300.000000
   0.307811, 2400.000000
   0.309747, 2500.000000
   0.311700, 2600.000000
   0.313670, 2700.000000
   0.315656, 2800.000000
   0.317661, 2900.000000
   0.319683, 3000.000000
   0.321722, 3100.000000
   0.323780, 3200.000000
   0.325855, 3300.000000
   0.327949, 3400.000000
   0.330062, 3500.000000
   0.332193, 3600.000000
   0.334343, 3700.000000
   0.336513, 3800.000000
   0.338702, 3900.000000
   0.340910, 4000.000000
   0.343139, 4100.000000
   0.345387, 4200.000000
   0.347656, 4300.000000
   0.349945, 4400.000000
   0.352256, 4500.000000
   0.354587, 4600.000000
   0.356939, 4700.000000
   0.359313, 4800.000000
   0.361709, 4900.000000
   0.364127, 5000.000000
   0.366567, 5100.000000
   0.369029, 5200.000000
   0.371515, 5300.000000
   0.374023, 5400.000000
   0.376555, 5500.000000
   0.379111, 5600.000000
   0.381690, 5700.000000
   0.384294, 5800.000000
   0.386922, 5900.000000
   0.389575, 6000.000000
   0.392253, 6100.000000
   0.394957, 6200.000000
   0.397686, 6300.000000
   0.400441, 6400.000000
   0.403223, 6500.000000
   0.406031, 6600.000000
   0.408866, 6700.000000
   0.411729, 6800.000000
   0.414619, 6900.000000
   0.417537, 7000.000000
   0.420483, 7100.000000
   0.423458, 7200.000000
   0.426463, 7300.000000
   0.429496, 7400.000000
   0.432560, 7500.000000
   0.435653, 7600.000000
   0.438777, 7700.000000
   0.441932, 7800.000000
   0.445118, 7900.000000
   0.448336, 8000.000000
   0.451586, 8100.000000
   0.454869, 8200.000000
   0.458184, 8300.000000
   0.461533, 8400.000000
