Ground Distance, Acceleration
   0.000000,    2.773646
   0.000000,    2.773635
   0.000013,    2.773576
   0.000138,    2.773416
   0.000842,    2.773074
   0.003913,    2.772410
   0.009730,    2.771695
   0.018167,    2.770978
   0.029197,    2.770261
   0.042834,    2.769543
   0.059266,    2.768817
   0.078231,    2.768094
   0.099962,    2.767367
   0.124375,    2.766638
   0.151680,    2.765902
   0.181860,    2.765162
   0.214945,    2.764417
   0.251171,    2.763663
   0.290075,    2.762912
   0.332524,    2.762147
   0.378279,    2.761374
   0.426455,    2.760608
   0.477956,    2.759835
   0.532960,    2.759054
   0.591124,    2.758269
   0.653951,    2.757463
   0.719605,    2.756660
   0.788722,    2.755852
   0.860721,    2.755047
   0.937427,    2.754224
   1.017767,    2.753396
   1.102265,    2.752560
   1.189977,    2.751723
   1.282883,    2.750869
   1.380027,    2.750008
   1.480985,    2.749143
   1.586358,    2.748271
   1.696758,    2.747386
   1.810753,    2.746501
   1.930111,    2.745602
   2.055402,    2.744688
   2.080861,    2.744505
   2.144197,    2.744056
   2.172900,    2.743854
   2.173771,    2.743848
   2.174263,    2.743844
   2.174504,    2.743843
   2.174743,    2.743841
   2.176384,    2.743829
   2.183290,    2.743781
   2.203838,    2.743638
   2.262362,    2.743234
   2.397083,    2.742321
   2.539505,    2.741383
   2.686413,    2.740442
   2.839955,    2.739483
   2.997649,    2.738525
   3.162143,    2.737550
   3.331083,    2.736573
   3.506356,    2.735585
   3.691257,    2.734567
   3.878851,    2.733559
   4.072861,    2.732540
   4.271839,    2.731518
   4.477052,    2.730488
   4.686637,    2.729459
   4.903302,    2.728418
   5.129531,    2.727353
   5.361178,    2.726285
   5.599357,    2.725210
   5.842775,    2.724133
   6.096485,    2.723032
   6.353213,    2.721940
   6.616602,    2.720841
   6.892052,    2.719713
   7.177301,    2.718566
   7.465040,    2.717431
   7.757824,    2.716297
   8.060958,    2.715144
   8.373279,    2.713976
   8.693279,    2.712800
   8.758726,    2.712562
   8.760280,    2.712556
   8.762406,    2.712548
   8.762816,    2.712547
   8.765834,    2.712536
   8.768636,    2.712526
   8.784593,    2.712468
   8.842238,    2.712260
   8.986453,    2.711742
   9.292198,    2.710657
   9.633037,    2.709466
   9.984078,    2.708260
  10.342317,    2.707049
  10.710309,    2.705825
  11.086038,    2.704595
  11.468683,    2.703361
  11.866917,    2.702097
  12.267983,    2.700844
  12.681751,    2.699570
  13.104060,    2.698289
