Speed (TAS), Rate of Climb
  95.302292,   -1.274556
  96.091526,   -1.241296
  96.880760,   -1.208364
  97.669993,   -1.176762
  98.459227,   -1.147260
  99.248461,   -1.120035
 100.037695,   -1.093863
 100.826928,   -1.068894
 101.616162,   -1.045783
 102.405396,   -1.023359
 103.194630,   -1.004047
 103.983864,   -0.985592
 104.773097,   -0.968610
 105.562331,   -0.953066
 106.351565,   -0.938472
 107.140799,   -0.926629
 107.930032,   -0.915131
 108.719266,   -0.906750
 109.508500,   -0.897812
 110.297734,   -0.892095
 111.086967,   -0.886577
 111.876201,   -0.883911
 112.665435,   -0.881970
 113.454669,   -0.881732
 114.243902,   -0.883063
 115.033136,   -0.885136
 115.822370,   -0.890320
 116.611604,   -0.895309
 117.400837,   -0.903546
 118.190071,   -0.912431
 118.979305,   -0.922240
 119.768539,   -0.935303
 120.557772,   -0.948331
 121.347006,   -0.963666
 122.136240,   -0.981195
 122.925474,   -0.998772
 123.714707,   -1.019347
 124.503941,   -1.041467
 125.293175,   -1.063715
 126.082409,   -1.089160
 126.871643,   -1.116473
 127.660876,   -1.144001
 128.450110,   -1.173591
 129.239344,   -1.205971
 130.028578,   -1.238773
 130.817811,   -1.272098
 131.607045,   -1.310085
 132.396279,   -1.348478
 133.185513,   -1.387251
 133.974746,   -1.427856
 134.763980,   -1.472109
 135.553214,   -1.516824
 136.342448,   -1.562005
 137.131681,   -1.609437
 137.920915,   -1.659968
 138.710149,   -1.711209
 139.499383,   -1.763082
 140.288616,   -1.816349
 141.077850,   -1.873723
 141.867084,   -1.931723
 142.656318,   -1.990414
 143.445551,   -2.049868
 144.234785,   -2.112788
 145.024019,   -2.177945
 145.813253,   -2.243813
 146.602486,   -2.310394
 147.391720,   -2.377820
 148.180954,   -2.449135
 148.970188,   -2.522440
 149.759422,   -2.596539
 150.548655,   -2.671434
 151.337889,   -2.747172
 152.127123,   -2.825341
 152.916357,   -2.907121
 153.705590,   -2.989776
 154.494824,   -3.073311
 155.284058,   -3.157727
 156.073292,   -3.243029
 156.862525,   -3.331456
 157.651759,   -3.422952
 158.440993,   -3.515409
 159.230227,   -3.608829
 160.019460,   -3.703151
 160.808694,   -3.798436
 161.597928,   -3.895018
 162.387162,   -3.996637
 163.176395,   -4.099298
 163.965629,   -4.202922
 164.754863,   -4.307533
 165.544097,   -4.413197
 166.333330,   -4.519915
 167.122564,   -4.627692
 167.911798,   -4.740646
 168.701032,   -4.854765
 169.490265,   -4.970015
 170.279499,   -5.086398
 171.068733,   -5.203919
 171.857967,   -5.322580
 172.647201,   -5.442113
 173.436434,   -5.562807
