Mach, Efficiency
   0.413077,   17.691213
   0.414171,   17.712818
   0.415266,   17.734533
   0.416360,   17.756359
   0.417455,   17.778296
   0.418550,   17.798033
   0.419644,   17.813004
   0.420739,   17.828039
   0.421833,   17.843139
   0.422928,   17.858304
   0.424022,   17.870961
   0.425117,   17.880778
   0.426211,   17.890632
   0.427306,   17.900522
   0.428401,   17.910449
   0.429495,   17.917192
   0.430590,   17.919746
   0.431684,   17.922308
   0.432779,   17.924876
   0.433873,   17.927452
   0.434968,   17.929448
   0.436063,   17.929054
   0.437157,   17.928658
   0.438252,   17.928262
   0.439346,   17.927865
   0.440441,   17.927467
   0.441535,   17.924951
   0.442630,   17.921717
   0.443725,   17.918476
   0.444819,   17.915229
   0.445914,   17.911974
   0.447008,   17.908512
   0.448103,   17.902440
   0.449197,   17.896358
   0.450292,   17.890266
   0.451386,   17.884163
   0.452481,   17.878049
   0.453576,   17.871461
   0.454670,   17.862274
   0.455765,   17.853075
   0.456859,   17.843863
   0.457954,   17.834638
   0.459048,   17.825401
   0.460143,   17.816152
   0.461238,   17.803888
   0.462332,   17.791521
   0.463427,   17.779142
   0.464521,   17.766750
   0.465616,   17.754347
   0.466710,   17.741932
   0.467805,   17.727820
   0.468899,   17.712072
   0.469994,   17.696315
   0.471089,   17.680549
   0.472183,   17.664774
   0.473278,   17.648992
   0.474372,   17.633201
   0.475467,   17.615630
   0.476561,   17.597445
   0.477656,   17.579256
   0.478751,   17.561063
   0.479845,   17.542866
   0.480940,   17.524665
   0.482034,   17.506460
   0.483129,   17.486694
   0.484223,   17.466110
   0.485318,   17.445529
   0.486413,   17.424949
   0.487507,   17.404372
   0.488602,   17.383798
   0.489696,   17.363226
   0.490791,   17.342219
   0.491885,   17.319525
   0.492980,   17.296839
   0.494074,   17.274163
   0.495169,   17.251496
   0.496264,   17.228838
   0.497358,   17.206190
   0.498453,   17.183552
   0.499547,   17.160164
   0.500642,   17.135477
   0.501736,   17.110808
   0.502831,   17.086155
   0.503926,   17.061520
   0.505020,   17.036903
   0.506115,   17.012303
   0.507209,   16.987722
   0.508304,   16.962939
   0.509398,   16.936307
   0.510493,   16.909700
   0.511587,   16.883120
   0.512682,   16.856567
   0.513777,   16.830041
   0.514871,   16.803542
   0.515966,   16.777070
   0.517060,   16.750626
   0.518155,   16.723359
   0.519249,   16.694745
   0.520344,   16.666169
   0.521439,   16.637631
