Time, Rate of Climb
   0.000000, -696.595794
   1.000000, -696.107794
   2.000000, -695.382655
   3.000000, -695.221371
   4.000000, -695.707561
   5.000000, -695.672461
   6.000000, -695.116461
   7.000000, -694.504707
   8.000000, -695.192531
   9.000000, -695.377220
  10.000000, -695.049710
  11.000000, -694.222752
  12.000000, -694.417241
  13.000000, -694.871230
  14.000000, -694.830349
  15.000000, -694.295056
  16.000000, -693.286829
  17.000000, -693.822800
  18.000000, -694.145763
  19.000000, -693.998600
  20.000000, -693.386125
  21.000000, -692.498118
  22.000000, -693.259077
  23.000000, -693.582282
  24.000000, -693.452329
  25.000000, -692.873195
  26.000000, -691.867945
  27.000000, -692.678534
  28.000000, -693.085941
  29.000000, -693.053755
  30.000000, -692.581698
  31.000000, -691.688235
  32.000000, -691.863707
  33.000000, -692.422301
  34.000000, -692.561553
  35.000000, -692.273754
  36.000000, -691.569441
  37.000000, -690.606549
  38.000000, -691.390154
  39.000000, -691.789883
  40.000000, -691.786691
  41.000000, -691.378828
  42.000000, -690.581809
  43.000000, -689.857258
  44.000000, -690.607502
  45.000000, -690.995865
  46.000000, -691.003625
  47.000000, -690.628416
  48.000000, -689.884230
  49.000000, -688.889170
  50.000000, -689.736024
  51.000000, -690.245923
  52.000000, -690.394776
  53.000000, -690.174064
  54.000000, -689.591104
  55.000000, -688.668647
  56.000000, -688.314350
  57.000000, -689.041588
  58.000000, -689.446128
  59.000000, -689.508264
  60.000000, -689.223047
  61.000000, -688.600418
  62.000000, -687.664685
  63.000000, -686.940569
  64.000000, -687.722949
  65.000000, -688.222402
  66.000000, -688.414867
  67.000000, -688.289581
  68.000000, -687.849449
  69.000000, -687.110843
  70.000000, -686.102819
  71.000000, -685.948512
  72.000000, -686.733462
  73.000000, -687.256953
  74.000000, -687.493718
  75.000000, -687.430944
  76.000000, -687.068747
  77.000000, -686.420080
  78.000000, -685.510109
  79.000000, -684.375047
  80.000000, -684.766528
  81.000000, -685.499243
  82.000000, -685.998268
  83.000000, -686.239157
  84.000000, -686.208709
  85.000000, -685.905463
  86.000000, -685.339690
  87.000000, -684.532880
  88.000000, -683.516745
  89.000000, -682.331796
  90.000000, -683.236058
  91.000000, -684.007545
  92.000000, -684.578992
  93.000000, -684.922564
  94.000000, -685.020414
  95.000000, -684.865391
  96.000000, -684.461278
  97.000000, -683.822563
  98.000000, -682.973749
  99.000000, -681.948235
 100.000000, -680.786821
 101.000000, -680.123987
 102.000000, -681.061974
 103.000000, -681.890866
 104.000000, -682.571037
 105.000000, -683.069541
 106.000000, -683.361490
 107.000000, -683.431076
 108.000000, -683.272199
 109.000000, -682.888663
 110.000000, -682.293958
 111.000000, -681.510614
 112.000000, -680.569167
 113.000000, -679.506790
 114.000000, -678.365642
 115.000000, -677.191009
 116.000000, -676.029321
 117.000000, -674.926134
 118.000000, -673.924159
 119.000000, -673.061428
 120.000000, -672.369674
 121.000000, -671.872999
 122.000000, -671.586873
 123.000000, -671.517531
 124.000000, -671.661750
 125.000000, -672.007067
 126.000000, -672.532372
 127.000000, -673.208890
 128.000000, -674.001474
 129.000000, -674.870183
 130.000000, -675.772042
 131.000000, -676.662932
 132.000000, -677.499515
 133.000000, -678.241114
 134.000000, -678.851462
 135.000000, -679.300256
 136.000000, -679.564432
 137.000000, -679.629131
 138.000000, -679.488290
 139.000000, -679.144851
 140.000000, -678.610578
 141.000000, -677.905484
 142.000000, -677.056909
 143.000000, -676.098279
 144.000000, -675.067603
 145.000000, -674.005780
 146.000000, -672.954799
 147.000000, -671.955883
 148.000000, -671.047698
 149.000000, -670.264674
 150.000000, -669.635522
 151.000000, -669.182018
 152.000000, -668.918095
 153.000000, -668.849282
 154.000000, -668.972522
 155.000000, -669.276362
 156.000000, -669.741514
 157.000000, -670.341751
 158.000000, -671.045105
 159.000000, -671.815308
 160.000000, -672.613411
 161.000000, -673.399510
 162.000000, -674.134508
 163.000000, -674.781819
 164.000000, -675.308965
 165.000000, -675.688974
 166.000000, -675.901530
 167.000000, -675.933824
 168.000000, -675.781071
 169.000000, -675.446667
 170.000000, -674.941990
 171.000000, -674.285846
 172.000000, -673.503590
 173.000000, -672.625973
 174.000000, -671.687740
 175.000000, -670.726079
 176.000000, -669.778954
 177.000000, -668.883432
 178.000000, -668.074040
 179.000000, -667.381263
 180.000000, -666.830221
 181.000000, -666.439590
 182.000000, -666.220827
 183.000000, -666.177704
 184.000000, -666.306195
 185.000000, -666.594715
 186.000000, -667.024671
 187.000000, -667.571344
 188.000000, -668.205017
 189.000000, -668.892331
 190.000000, -669.597781
 191.000000, -670.285310
 192.000000, -670.919904
 193.000000, -671.469142
 194.000000, -671.904616
 195.000000, -672.203165
 196.000000, -672.347869
 197.000000, -672.328758
 198.000000, -672.143215
 199.000000, -671.796042
 200.000000, -671.299195
 201.000000, -670.671215
 202.000000, -669.936350
 203.000000, -669.123446
 204.000000, -668.264625
 205.000000, -667.393838
 206.000000, -666.545334
 207.000000, -665.752132
 208.000000, -665.044555
 209.000000, -664.448898
 210.000000, -663.986275
 211.000000, -663.671716
 212.000000, -663.513538
 213.000000, -663.513013
 214.000000, -663.664363
 215.000000, -663.955071
 216.000000, -664.366476
 217.000000, -664.874656
 218.000000, -665.451533
 219.000000, -666.066154
 220.000000, -666.686095
 221.000000, -667.278923
 222.000000, -667.813646
 223.000000, -668.262091
 224.000000, -668.600150
 225.000000, -668.808827
 226.000000, -668.875063
 227.000000, -668.792278
 228.000000, -668.560626
 229.000000, -668.186945
 230.000000, -667.684403
 231.000000, -667.071871
 232.000000, -666.373029
 233.000000, -665.615280
 234.000000, -664.828485
