Time,/fdm/jsbsim/aero/alpha-deg,/fdm/jsbsim/aero/beta-deg,/fdm/jsbsim/aero/Re,/fdm/jsbsim/velocities/mach,/fdm/jsbsim/propulsion/engine/thrust-lbs,/fdm/jsbsim/propulsion/engine[1]/thrust-lbs,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/attitude/phi-deg,/fdm/jsbsim/attitude/theta-deg,/fdm/jsbsim/attitude/psi-deg,/fdm/jsbsim/velocities/vtrue-kts,/fdm/jsbsim/velocities/h-dot-fps,/fdm/jsbsim/velocities/p-rad_sec,/fdm/jsbsim/velocities/q-rad_sec,/fdm/jsbsim/velocities/r-rad_sec
15.9,2.43332355954329937,0.000665591255988517267,26433842.8808489665,0.481499148634284391,1257.43663467564488,1257.43663467564488,6000.98481599844399,0.000383141060304574305,2.45323710566539832,0.0639995375311341042,296.178314057506327,0.173743306406926479,-1.47012825119457427e-06,-1.41715423445843647e-05,7.42302240255290023e-05
16,2.43332663946835437,0.000657409095298401407,26433772.2048218064,0.481498123768894781,1257.43663467564488,1257.43663467564488,6000.99011897122273,0.00039296731498516033,2.45329203752084224,0.0644258621741693044,296.177663198751247,0.174195325065145568,-1.46123340877655106e-06,-1.44085715489684569e-05,7.44292447312192463e-05
16.1,2.43332974804769009,0.000648353438056850401,26433701.3564898781,0.481497096436810212,1257.43663467564488,1257.43663467564488,6000.99543554123647,0.000402977407452824411,2.45334563314108767,0.0648531947396998043,296.177010770349398,0.174635432423105641,-1.4181359722994385e-06,-1.46369892533498929e-05,7.45759104623732556e-05
16.2,2.43333298960678279,0.000638743198858686672,26433630.3418342024,0.481496066728476169,1257.43663467564488,1257.43663467564488,6001.0007653360517,0.000413347257935402527,2.45339794152517587,0.0652812303342248657,296.176356829376346,0.175063145840844925,-1.34370928193178923e-06,-1.48569782813624815e-05,7.46687372226861206e-05
16.3,2.43333646037212414,0.000628899638251775145,26433559.166860614,0.481495034734675309,1257.43663467564488,1257.43663467564488,6001.00610797869285,0.000424233969104292734,2.4534490099255688,0.0657096599647918195,296.175701433123777,0.175478038108003886,-1.24164555580207612e-06,-1.50689880270412369e-05,7.47079395155140808e-05
16.4,2.43334024590309461,0.000619136524081698343,26433487.8376220204,0.481494000545644951,1257.43663467564488,1257.43663467564488,6001.01146306266219,0.000435771919457130657,2.45349888238513802,0.0661381800867714142,296.175044638657198,0.175879747085268434,-1.11630690672600641e-06,-1.52737082918888862e-05,7.46953468377784842e-05
16.5,2.4333444189634772,0.000609750965398238938,26433416.3601171374,0.481492964250577637,1257.43663467564488,1257.43663467564488,6001.01683018486801,0.000448069722224120185,2.45354759844059656,0.0665665015535612248,296.174386502404161,0.176267982962475145,-9.72562820461815949e-07,-1.54720370196958215e-05,7.46342750352296618e-05
16.6,2.4333490378771927,0.000601015166577728707,26433344.7402653955,0.481491925936998966,1257.43663467564488,1257.43663467564488,6001.02220893654248,0.000461208102749531275,2.45359519202353438,0.0669943577244601629,296.173727079783987,0.176642533015257897,-8.15619630756993902e-07,-1.56650431916469041e-05,7.45293584601462001e-05
16.7,2.43335414539556227,0.000593169310646950599,26433272.9839026742,0.481490885690180115,1257.43663467564488,1257.43663467564488,6001.02759889188474,0.000475238716866057895,2.45364169058425619,0.0674215115231333317,296.173066424886315,0.177003263843243275,-6.50847522134126812e-07,-1.58539262173823613e-05,7.4386349796268735e-05
16.8,2.43335976808814936,0.00058641573392625968,26433201.0967090093,0.481489843592837752,1257.43663467564488,1257.43663467564488,6001.03299963304107,0.000490183903706548443,2.45368711445388499,0.067847761280306923,296.172404590207577,0.177350121117800796,-4.83610412553838408e-07,-1.60399732146610272e-05,7.42118950803431483e-05
16.9,2.43336591625122711,0.000580914512527341397,26433129.0842205659,0.481488799724728911,1257.43663467564488,1257.43663467564488,6001.03841073194144,0.000506037337663259746,2.45373147645420131,0.0682729452390529179,296.17174162644983,0.17768312697653954,-3.1910373899713719e-07,-1.62245155690917348e-05,7.40132918604603172e-05
17,2.43337258431316839,0.000576780528585713222,26433056.9517823979,0.481487754162523707,1257.43663467564488,1257.43663467564488,6001.04383177186901,0.000522765519346846249,2.45377478175494135,0.0686969446465961892,296.171077582385749,0.178002375239834976,-1.62204701764331102e-07,-1.64088861200636403e-05,7.37982385823504774e-05
17.1,2.43337975170247089,0.000574082038861033596,26432984.7045612372,0.481486706979645074,1257.43663467564488,1257.43663467564488,6001.04926233497008,0.000540310022053137103,2.45381702797239187,0.0691196854032191804,296.170412504790363,0.178308024697855672,-1.73389402514993697e-08,-1.65943782430217771e-05,7.35745831948241225e-05
17.2,2.43338738413064171,0.000572840720744435838,26432912.3475263715,0.48148565824631262,1257.43663467564488,1257.43663467564488,6001.05470201134085,0.000558590391571921999,2.45385820549502442,0.0695411382836411962,296.169746438437983,0.178600290757888303,1.11633066808108613e-07,-1.67822079826784899e-05,7.3350078624438307e-05
17.3,2.43339543523226798,0.000573033126836794133,26432839.8854631521,0.481484608029621231,1257.43663467564488,1257.43663467564488,6001.06015039448448,0.000577507581882548437,2.45389829801580639,0.0699613177889599758,296.169079426163023,0.178879435779844442,2.21507329005083179e-07,-1.69734802423024224e-05,7.31321522164529606e-05
17.4,2.43340384849695202,0.000574593441333928041,26432767.3229754306,0.481483556393752676,1257.43663467564488,1257.43663467564488,6001.06560709039331,0.000596947798236142891,2.45393728324622762,0.0703802797259396595,296.168411508977442,0.179145758449703152,3.09803644176636934e-07,-1.71691598750666777e-05,7.29276954916786542e-05
17.5,2.43341255942056423,0.000577417394222808685,26432694.6644845605,0.481482503400296746,1257.43663467564488,1257.43663467564488,6001.0710717118709,0.000616786612837960852,2.45397513378169663,0.0707981176448260335,296.16774272624167,0.179399582560989757,3.74807919393095948e-07,-1.73700483263795545e-05,7.27428796698157928e-05
17.6,2.43342149780145167,0.000581367163151834117,26432621.9142754674,0.481481449108525472,1257.43663467564488,1257.43663467564488,6001.07654388421543,0.000636893216029422353,2.4540118180855468,0.071214958295191727,296.167073115877713,0.179641245566429575,4.1558936565910191e-07,-1.75767662856407207e-05,7.25830013765054155e-05
17.7,2.4334305901048503,0.000586277069838571948,26432549.0764838569,0.481480393575893728,1257.43663467564488,1257.43663467564488,6001.0820232429387,0.000657134668069358054,2.45404730155624318,0.0716309562821281776,296.16640271461938,0.179871087260103479,4.31993183730796943e-07,-1.77897426003234188e-05,7.24523618408359299e-05
17.8,2.43343976182112831,0.00059195986166891046,26432476.1551612876,0.481479336858379736,1257.43663467564488,1257.43663467564488,6001.08750942809911,0.000677380022672888086,2.45408154764187669,0.0720462881208355221,296.165731558287973,0.180089438926156475,4.24610072955960787e-07,-1.80092095015378997e-05,7.23541817256387473e-05
17.9,2.43344893974657017,0.000598213362240948283,26432403.1542662457,0.4814782790110535,1257.43663467564488,1257.43663467564488,6001.09300209905541,0.000697504203251827744,2.45411451896587396,0.0724611458970307598,296.165059682084689,0.180296613261202054,3.94724539710207458e-07,-1.82352040032162371e-05,7.22905525522050415e-05
18,2.43345805412130467,0.000604827272355747494,26432330.0777070336,0.481477220088521118,1257.43663467564488,1257.43663467564488,6001.09850091857334,0.000717391525486449659,2.45414617842968896,0.0728757307431280033,296.16438712089041,0.180492895341973991,3.44244531065679665e-07,-1.84675751493136813e-05,7.22624245336749314e-05
18.1,2.43346704056578611,0.000611589908955181036,26432256.9293737188,0.481476160145393295,1257.43663467564488,1257.43663467564488,6001.10400555623164,0.000736938775785844877,2.45417649025941431,0.0732902463360938922,296.163713909562603,0.180678534861321793,2.75615373266917154e-07,-1.870599662720193e-05,7.22696295330788464e-05
18.2,2.43347584176648546,0.000618294680239872703,26432183.71316351,0.481475099236749471,1257.43663467564488,1257.43663467564488,6001.10951569296412,0.000756057772319919906,2.45420542096798711,0.073704892613041792,296.163040083220665,0.18085373981563535,1.91721332580620002e-07,-1.89499841187447961e-05,7.23109368595314581e-05
18.3,2.43348440887123996,0.000624746113134151053,26432110.4330072403,0.481474037418562151,1257.43663467564488,1257.43663467564488,6001.11503101538165,0.000774677354645315376,2.45423294020696714,0.0741198598850112272,296.162365677511445,0.181018671762011252,9.57783431480493941e-08,-1.91989166515143587e-05,7.23841387213647889e-05
18.4,2.43349270256479855,0.000630765270636612224,26432037.09289876,0.481472974748064497,1257.43663467564488,1257.43663467564488,6001.1205512066872,0.000792744767410292388,2.45425902148776265,0.0745353235092193339,296.161690728848498,0.181173442726581868,-8.7784496590940066e-09,-1.94520611183987427e-05,7.24861614050866535e-05
18.5,2.43350069380693856,0.000636194422705687701,26431963.6968943886,0.481471911284133747,1257.43663467564488,1257.43663467564488,6001.12607596371163,0.000810226423878607281,2.45428364275563204,0.0749514392558134901,296.161015274617228,0.181318113772139355,-1.18408687103108753e-07,-1.97085990842967158e-05,7.2613197643577317e-05
18.6,2.43350836422551353,0.000640900862732069398,26431890.2491709925,0.481470847087450637,1257.43663467564488,1257.43663467564488,6001.13160497760782,0.000827108054085674859,2.4543067868063777,0.075368339478089949,296.16033935334309,0.181452695204324499,-2.29578814047500662e-07,-1.99676549590644144e-05,7.27608552044485188e-05
18.7,2.4335157061688979,0.000644779793456454458,26431816.7540158294,0.481469782220761533,1257.43663467564488,1257.43663467564488,6001.1371379383927,0.000843394261167872941,2.45432844153998797,0.0757861301656111291,296.159663004817787,0.181577148326244497,-3.38868810487687254e-07,-2.0228324624863625e-05,7.29243164604363557e-05
18.8,2.43352272243100831,0.000647756235830636035,26431743.215828374,0.481468716749027303,1257.43663467564488,1257.43663467564488,6001.14267453608227,0.000859107526092570887,2.45434860005086408,0.0762048889295867948,296.158986270181742,0.181691388625345951,-4.43070645355256808e-07,-2.04897036279660591e-05,7.30985036118936667e-05
18.9,2.43352942567246888,0.000649785949049219908,26431669.6391562633,0.481467650739402231,1257.43663467564488,1257.43663467564488,6001.14821445842426,0.000874286715911019429,2.45436726055955745,0.0766246639392227785,296.158309191964292,0.181795290227007911,-5.39275844320261577e-07,-2.07509141030684325e-05,7.32782442983745516e-05
19,2.4335358375693712,0.000650855376956637551,26431596.028668046,0.481466584261297681,1257.43663467564488,1257.43663467564488,6001.15375738635066,0.000888985163327190762,2.45438442619493769,0.0770454737981085963,296.157631814078684,0.181888691421558946,-6.24950013361800583e-07,-2.10111296714949019e-05,7.34584325661223804e-05
19.1,2.43354198772712449,0.000650980667494015686,26431522.3891623057,0.481465517386271136,1257.43663467564488,1257.43663467564488,6001.15930299966112,0.000903268395115337732,2.45440010464042135,0.0774673083218781616,296.156954181775518,0.181971401053704795,-6.97992651585004628e-07,-2.12695976493256036e-05,7.36341805253059467e-05
19.2,2.43354791240370494,0.000650205837515173586,26431448.7255765535,0.481464450187848725,1257.43663467564488,1257.43663467564488,6001.16485097020268,0.000917211594122230279,2.45441430766121282,0.0778901301525513207,296.156276341560442,0.182043205537514297,-7.56781108569770026e-07,-2.15256580175289349e-05,7.38009565253044567e-05
19.3,2.43355365308892724,0.000648600175714952941,26431375.0429605171,0.481463382741375678,1257.43663467564488,1257.43663467564488,6001.17040095847278,0.000930896883825084909,2.45442705053200116,0.0783138771229087011,296.15559834107529,0.182103876258963737,-8.00198074300890647e-07,-2.17787587228912503e-05,7.39547062747939967e-05
19.4,2.43355925499004577,0.000646254998350138531,26431301.3464630321,0.481462315123777684,1257.43663467564488,1257.43663467564488,6001.17595262382929,0.000944410525866947229,2.45443835138705868,0.0787384652650919975,296.15492022895171,0.182153177117946541,-8.27642514624659037e-07,-2.20284670162420607e-05,7.4091954009660989e-05
19.5,2.43356476547307077,0.000643279884465224982,26431227.6413356885,0.481461247413235038,1257.43663467564488,1257.43663467564488,6001.18150561654875,0.000957840119102495394,2.45444823051615968,0.0791637923432742252,296.154242054641031,0.182190871985724812,-8.39024472425750709e-07,-2.22744766621398402e-05,7.42098815500331335e-05
19.6,2.43357023250953475,0.000639798528733193962,26431153.9328891709,0.481460179688948775,1257.43663467564488,1257.43663467564488,6001.18705957895872,0.000971271885324131719,2.45445670962967721,0.0795897417794252243,296.153563868227025,0.18221673184384457,-8.34744622657898226e-07,-2.25166109894805223e-05,7.43063838530148336e-05
19.7,2.43357570317520722,0.000635944354974690425,26431080.2265053354,0.481459112030740821,1257.43663467564488,1257.43663467564488,6001.19261414430184,0.000984788119597783613,2.45446381111710465,0.080016186835619299,296.152885720227744,0.182230541414263314,-8.15659892815302529e-07,-2.27548218779607004e-05,7.43801004454414908e-05
19.8,2.43358122224425388,0.000631856033128042277,26431006.527586583,0.481458044518810468,1257.43663467564488,1257.43663467564488,6001.19816894468659,0.000998464875221109684,2.45446955732118521,0.0804429949144283007,296.152207661393277,0.182232105091120644,-7.8303682159457013e-07,-2.29891848982444098e-05,7.44304228776000471e-05
19.9,2.43358683091651784,0.000627673041567768249,26430932.8415571041,0.481456977233357453,1257.43663467564488,1257.43663467564488,6001.20372360313831,0.0010123699426705414,2.45447396984921573,0.0808700318418653086,296.151529742504749,0.182221252036978143,-7.38494624721584597e-07,-2.32198909250185121e-05,7.44574790596244033e-05
20,2.43359256571097005,0.000623531405271774233,26430859.1738373265,0.481455910254290909,1257.43663467564488,1257.43663467564488,6001.20927774268148,0.00102656117048345358,2.45447706894071782,0.0812971660039308319,296.150852014182021,0.182197840319869186,-6.8394015940542556e-07,-2.34472346363741603e-05,7.44620960035477421e-05
20.1,2.43359845755112891,0.000619559732131565329,26430785.529825259,0.481454843660942378,1257.43663467564488,1257.43663467564488,6001.21483097611963,0.00104108516340693422,2.45447887290804534,0.0817242722180117481,296.150174526702699,0.182161760012210294,-6.21497124137448086e-07,-2.36716003916144164e-05,7.44457430778913969e-05
20.2,2.4336045310612775,0.000615875653853715306,26430711.9148873426,0.481453777531789084,1257.43663467564488,1257.43663467564488,6001.2203829151249,0.00105597638006422372,2.45447939766342627,0.0821512352340670049,296.149497329840585,0.182112935205122284,-5.53431900755156723e-07,-2.38934460325478812e-05,7.44104583785440524e-05
20.3,2.43361080408554642,0.000612582760046238698,26430638.3343327418,0.481452711944263145,1257.43663467564488,1257.43663467564488,6001.22593317022984,0.00107125663957310328,2.45447865634306472,0.0825779527761121152,296.148820472727039,0.182051324924003666,-4.82078436548570013e-07,-2.41132851919577073e-05,7.43587612108514274e-05
20.4,2.43361728743423145,0.000609768097265909526,26430564.7934001125,0.481451646974570047,1257.43663467564488,1257.43663467564488,6001.23148135310475,0.0010869350333159505,2.45447665903508883,0.0830043380528953517,296.148144003734103,0.181976922968477339,-4.09764484837592128e-07,-2.43316687164510738e-05,7.42935539628100059e-05
20.5,2.4336239848544019,0.000607500282266426887,26430491.2972524762,0.481450582697538876,1257.43663467564488,1257.43663467564488,6001.23702707428401,0.00110300822620743575,2.45447341261504137,0.083430321685705161,296.147467970387197,0.181889756733980335,-3.38741378684608236e-07,-2.45491658023630991e-05,7.42180168256684897e-05
20.6,2.43363089321622539,0.000605828259049429681,26430417.8509829342,0.481449519186498254,1257.43663467564488,1257.43663467564488,6001.24256994430198,0.00111946112073649847,2.45446892068901157,0.0838558530213316944,296.146792419306507,0.181789885089497005,-2.71119301702371857e-07,-2.47663454331946011e-05,7.41354988710150485e-05
20.7,2.43363800289862731,0.000604780708082865311,26430344.4595821388,0.481448456513306533,1257.43663467564488,1257.43663467564488,6001.24810957482805,0.00113626784713853559,2.45446318364092431,0.0842809008184099845,296.146117396176919,0.181677395425598576,-2.08809770128984577e-07,-2.49837586628818568e-05,7.40494089525711567e-05
20.8,2.43364529835464527,0.000604366096234083372,26430271.1279435977,0.481447394748333257,1257.43663467564488,1257.43663467564488,6001.25364558775163,0.00115339303511390046,2.4544561987784812,0.0847054533144461635,296.145442945745572,0.181552399995361213,-1.53476740000948043e-07,-2.52019222470765904e-05,7.39631097433760584e-05
20.9,2.43365275883041088,0.000604573336422561968,26430197.8608876131,0.481446333960445172,1257.43663467564488,1257.43663467564488,6001.25917760042012,0.00117079331542800386,2.45444796056806824,0.0851295177000895159,296.144769111848689,0.181415031691074091,-1.06497429015446968e-07,-2.54213040563746718e-05,7.38798179752882267e-05
21,2.43366035920922652,0.00060537301005587549,26430124.6631332934,0.481445274217174035,1257.43663467564488,1257.43663467564488,6001.26470524039905,0.00118841899588362199,2.45443846094829032,0.0855531190429297123,296.144095937461486,0.181265439415746243,-6.8933600172661107e-08,-2.56423106300008063e-05,7.38025136224704106e-05
21.1,2.43366807094955462,0.000606719088803534001,26430051.5393240973,0.481444215584784729,1257.43663467564488,1257.43663467564488,6001.27022813752592,0.00120621585281853461,2.45442768970825931,0.0859762987187225186,296.143423464771388,0.181103783199560553,-4.15137021721174006e-08,-2.58652771530854012e-05,7.37338603734479761e-05
21.2,2.43367586308440131,0.000608551081795745343,26429978.4940305986,0.481443158128439908,1257.43663467564488,1257.43663467564488,6001.27574592504516,0.00122412697856369023,2.45441563491692838,0.0863991124197481392,296.142751735270224,0.18093022922709423,-2.46259153172145081e-08,-2.60904600496359419e-05,7.36761392887838937e-05
21.3,2.43368370324851968,0.000610796523498278402,26429905.5317627192,0.481442101912366638,1257.43663467564488,1257.43663467564488,6001.28125824414838,0.00124209462654333198,2.45440228338781496,0.0868216278197753155,296.142080789861041,0.180744944929308815,-1.83218194978071415e-08,-2.63180322961262847e-05,7.36311970565008914e-05
21.4,2.43369155870186837,0.000613373711235162193,26429832.656969633,0.481441047000078559,1257.43663467564488,1257.43663467564488,6001.28676473716223,0.00126006199805544085,2.45438762116342657,0.0872439219820514561,296.141410668977528,0.180548094281490989,-2.23300908942282179e-08,-2.65480814763132558e-05,7.36004097498215294e-05
21.5,2.43369939731786289,0.000616194598560283074,26429759.8740561903,0.481439993454564064,1257.43663467564488,1257.43663467564488,6001.29226505549923,0.001277974919406456,2.45437163400383351,0.0876660786003542469,296.140741412708394,0.180339833443184716,-3.60793577534255757e-08,-2.67806105118690605e-05,7.35846624818027925e-05
21.6,2.43370718850816781,0.000619167749658146435,26429687.1874026954,0.481438941338476312,1257.43663467564488,1257.43663467564488,6001.29775885624622,0.00129578336348427025,2.45435430786463948,0.08808818516430858,296.14007306092725,0.180120306859603119,-5.87291083442613914e-08,-2.7015540923709553e-05,7.35843448532656188e-05
21.7,2.43371490405918411,0.000622201262497945541,26429614.6013705842,0.481437890714351335,1257.43663467564488,1257.43663467564488,6001.30324579422177,0.00131344277671432107,2.45433562935008265,0.0885103301382112878,296.139405653418294,0.179889643917277908,-8.92073500697774212e-08,-2.72527184106125298e-05,7.35993616161032026e-05
21.8,2.43372251885855828,0.000625205573283426686,26429542.1203109361,0.481436841644815761,1257.43663467564488,1257.43663467564488,6001.30872553446352,0.0013309151801879221,2.45431558612848821,0.088932600238275511,296.138739229999203,0.179647956229562311,-1.26253571591138569e-07,-2.74919204737082188e-05,7.36291575372324683e-05
21.9,2.43373001149489898,0.00062809606341962369,26429469.7485877126,0.481435794192733302,1257.43663467564488,1257.43663467564488,6001.31419773973539,0.00134817002162446642,2.45429416729993477,0.0893550778861880723,296.138073830634028,0.179395335611996387,-1.68465467716171803e-07,-2.77328657595202113e-05,7.36727550680855119e-05
22,2.43373736471837043,0.000630795398152346563,26429397.4905736223,0.481434748421406211,1257.43663467564488,1257.43663467564488,6001.31966208188896,0.00136518476385678639,2.45427136370624721,0.0897778389082238143,296.137409495534087,0.179131852768108502,-2.14347840509537444e-07,-2.79752247630888601e-05,7.37288030971953903e-05
22.1,2.43374456575422915,0.000633235538566535448,26429325.3506792597,0.481433704394660544,1257.43663467564488,1257.43663467564488,6001.32511822709512,0.00138194520379951707,2.45424716817722954,0.0902009505384350208,296.136746265246302,0.178857556702144649,-2.62362096917532301e-07,-2.8218631505216985e-05,7.3795634806813026e-05
22.2,2.43375160646670707,0.000635359381266317725,26429253.3333325125,0.481432662177029902,1257.43663467564488,1257.43663467564488,6001.33056584720362,0.00139844552463033755,2.45422157570819088,0.0906244697725402532,296.13608418072215,0.178572474837540796,-3.10974816752725342e-07,-2.8462695784922353e-05,7.38713324685119068e-05
22.3,2.43375848337512712,0.000637121991868508267,26429181.4430128671,0.48143162183376309,1257.43663467564488,1257.43663467564488,6001.33600461292917,0.00141468809156378205,2.45419458356664988,0.091048442106575006,296.135423283370528,0.178276613807295092,-3.58703962287035142e-07,-2.87070156113003229e-05,7.39537969008646073e-05
22.4,2.43376519752810827,0.000638491414479736594,26429109.6842327788,0.48143058343093631,1257.43663467564488,1257.43663467564488,6001.34143419839165,0.00143068300901986654,2.45416619132811675,0.0914729006810288264,296.134763615091572,0.177969960863226362,-4.04161436159936505e-07,-2.89511894290421522e-05,7.40408192731747353e-05
22.5,2.43377175424655734,0.000639449051371363702,26429038.0615660697,0.481429547035404193,1257.43663467564488,1257.43663467564488,6001.34685426976375,0.00144644746356670868,2.45413640084329954,0.0918978658379485391,296.134105218290813,0.177652485832119567,-4.46090865507530344e-07,-2.91948277773150487e-05,7.41301529759784796e-05
22.6,2.43377816274872938,0.000639989620487712522,26428966.5796203576,0.481428512714864143,1257.43663467564488,1257.43663467564488,6001.35226450230221,0.00146200488205136471,2.45410521614034538,0.0923233450857839921,296.133448135874175,0.177324143533557077,-4.83399682771744224e-07,-2.94375640544905027e-05,7.42195833763865205e-05
22.7,2.43378443567460012,0.000640120711997910056,26428895.2430622317,0.481427480537750363,1257.43663467564488,1257.43663467564488,6001.35766455763587,0.00147738393898259011,2.45407264326857533,0.0927493334545155951,296.13279241122757,0.176984876566486093,-5.15184791119300514e-07,-2.96790641035735591e-05,7.43069934427639144e-05
22.8,2.43379058852795671,0.000639861974842114074,26428824.0565813705,0.481426450573254172,1257.43663467564488,1257.43663467564488,6001.36305410761543,0.0014926174499112284,2.45403869009084863,0.093175814212573746,296.132138088175964,0.176634618364477802,-5.40751327434991352e-07,-2.99190343815723803e-05,7.43904234376618982e-05
22.9,2.43379663905713128,0.000639243975141952272,26428753.0249369517,0.481425422891103238,1257.43663467564488,1257.43663467564488,6001.36843281160054,0.00150774118958007922,2.45400336603294011,0.0936027599075654193,296.131485210931316,0.176273296412432501,-5.59624268763235185e-07,-3.01572285280485113e-05,7.44681231417353536e-05
23,2.43380260659583803,0.00063830677555502043,26428682.1528978422,0.481424397561596551,1257.43663467564488,1257.43663467564488,6001.37380033349109,0.00152279267403606419,2.45396668179991195,0.0940301336843897273,296.130833824026183,0.175900835522796228,-5.7155285348752308e-07,-3.03934522088917469e-05,7.45385953633554007e-05
23.1,2.43380851138630039,0.000637098291292986481,26428611.4452736825,0.481423374655381153,1257.43663467564488,1257.43663467564488,6001.3791563315126,0.00153780994516935859,2.45392864906933594,0.0944578908284889607,296.130183972238058,0.175517161064103533,-5.76508010220237407e-07,-3.06275661655930082e-05,7.46006298127259763e-05
23.2,2.43381437390502997,0.000635672483199922669,26428540.9068804234,0.481422354243388528,1257.43663467564488,1257.43663467564488,6001.38450046275284,0.00155283039448726734,2.45388928017151997,0.0948859804771364362,296.12953570050604,0.175122202053678677,-5.74673188645586828e-07,-3.08594874592071515e-05,7.46533267504902902e-05
23.3,2.43382021421257733,0.000634087449215646752,26428470.5425568298,0.481421336396628208,1257.43663467564488,1257.43663467564488,6001.38983238543642,0.00156788965985314569,2.45384858776735326,0.0953143474393180062,296.128889053843523,0.174715894019982443,-5.66429169917290545e-07,-3.10891889534182061e-05,7.46961101593978164e-05
23.4,2.43382605134505248,0.000632403477617737918,26428400.3571454585,0.481420321186068867,1257.43663467564488,1257.43663467564488,6001.39515174756707,0.00158302062533948037,2.45380658453345735,0.0957429340642358684,296.128244077247587,0.174298181564640942,-5.52333588959790889e-07,-3.13166971318036354e-05,7.47287305141074913e-05
23.5,2.43383190276459116,0.000630681121434838654,26428330.3554743901,0.481419308682525471,1257.43663467564488,1257.43663467564488,6001.40045820282739,0.00159825254990414445,2.45376328286371326,0.0961716820995991706,296.12760081561197,0.173869020552668729,-5.33096029036844157e-07,-3.15420883898769443e-05,7.47512575375392711e-05
23.6,2.43383778388248562,0.000628979352716285646,26428260.5423627608,0.481418298956482971,1257.43663467564488,1257.43663467564488,6001.4057514049,0.00161361034523712569,2.45371869459587266,0.0966005344838622576,296.126959313640441,0.173428379887830886,-5.09549642873144675e-07,-3.17654839880970278e-05,7.4764063615993066e-05
23.7,2.43384370766571001,0.000627353848290230576,26428190.9226029851,0.481417292077996328,1257.43663467564488,1257.43663467564488,6001.41103100065357,0.00162911401807435373,2.4536728307697846,0.0970294370211972623,296.126319615767898,0.172976242836270444,-4.82620318932301695e-07,-3.19870438726153834e-05,7.47677988012173625e-05
23.8,2.43384968433573823,0.000625855452796149564,26428121.5009759739,0.481416288116517932,1257.43663467564488,1257.43663467564488,6001.41629663809272,0.00164477828632574952,2.45362570142361403,0.0974583398937166195,296.125681766089315,0.172512607876782909,-4.53294436024420915e-07,-3.22069596069384425e-05,7.47633585352514712e-05
23.9,2.43385572116414162,0.000624528857773172866,26428052.2821998559,0.481415287140917747,1257.43663467564488,1257.43663467564488,6001.42154796862906,0.00166061237276831264,2.45357731543239499,0.0978871989725492164,296.125045808297443,0.172037489074845951,-4.22586248022773403e-07,-3.24254466678072288e-05,7.47518454070559277e-05
24,2.43386182236688597,0.000623411527103859514,26427983.2709630355,0.481414289219300295,1257.43663467564488,1257.43663467564488,6001.42678464367418,0.00167661997453986402,2.45352768039163482,0.0983159768971841735,296.124411785631935,0.171550915990195563,-3.91505902920402942e-07,-3.2642736367607871e-05,7.47345263693099618e-05
24.1,2.43386798909600399,0.000622532889962317134,26427914.471904546,0.481413294418984561,1257.43663467564488,1257.43663467564488,6001.43200631463878,0.00169279940131732685,2.45347680254786971,0.0987446439009067728,296.123779740840178,0.171052933143631236,-3.6102903592536231e-07,-3.28590676647613316e-05,7.47127869168160504e-05
24.2,2.4338742195241454,0.000621913814061395747,26427845.8896252401,0.481412302806423775,1257.43663467564488,1257.43663467564488,6001.4372126340686,0.00170914387040471769,2.45342468677556713,0.0991731783688745844,296.123149716150294,0.170543599077635832,-3.32068786604148604e-07,-3.30746791138485663e-05,7.46880837526026455e-05
24.3,2.43388050901621833,0.000621566361129620611,26427777.5286540985,0.481411314447269811,1257.43663467564488,1257.43663467564488,6001.44240325678311,0.00172564194270490262,2.45337133659956708,0.0996015671239423167,296.122521753258127,0.170022985055251041,-3.05450977087343731e-07,-3.32898011948393673e-05,7.46618974431477591e-05
24.4,2.43388685037788832,0.000621493821326502449,26427709.3934912756,0.481410329406254889,1257.43663467564488,1257.43663467564488,6001.44757783986915,0.00174227807992319403,2.4533167542599279,0.100029805444028744,296.121895893324279,0.169491173457668509,-2.81893059712043977e-07,-3.35046492360279789e-05,7.46356864968351875e-05
24.5,2.43389323417061076,0.00062169101075456386,26427641.4885523506,0.481409347747359107,1257.43663467564488,1257.43663467564488,6001.45273604268732,0.0017590333006295819,2.45326094081538937,0.100457896822616258,296.121272176985599,0.16894825593860574,-2.61987301491053569e-07,-3.37194171182240486e-05,7.4610844192970322e-05
24.6,2.43389964908045808,0.000622144812684943468,26427573.8182296082,0.481408369533687153,1257.43663467564488,1257.43663467564488,6001.45787753140939,0.00177588591089688445,2.45320389628063573,0.100885852491318886,296.120650644375303,0.168394331404208231,-2.4618852106460113e-07,-3.39342719162631984e-05,7.45886593418446699e-05
24.7,2.43390608232661254,0.000622834934626706818,26427506.386846114,0.481407394827645718,1257.43663467564488,1257.43663467564488,6001.46300196993707,0.00179281228394403773,2.45314561979144896,0.101313690729746442,296.120031335153499,0.167829503889915799,-2.34806545910582636e-07,-3.41493495942524059e-05,7.45702819899068882e-05
24.8,2.43391252009661985,0.000623734847636569795,26427439.1986969076,0.481406423690908192,1257.43663467564488,1257.43663467564488,6001.46810902784819,0.00180978766300212215,2.4530861097917307,0.101741435993167317,296.119414288546807,0.167253880395165311,-2.28003401235888649e-07,-3.43647518407818909e-05,7.45566948803825597e-05
