Speed(CAS), Altitude
  68.407156,    0.000000
  68.407157,  100.000000
  68.407157,  200.000000
  68.407157,  300.000000
  68.407157,  400.000000
  68.407157,  500.000000
  68.407157,  600.000000
  68.407157,  700.000000
  68.407157,  800.000000
  68.407157,  900.000000
  68.407157, 1000.000000
  68.407157, 1100.000000
  68.407157, 1200.000000
  68.407157, 1300.000000
  68.407157, 1400.000000
  68.407157, 1500.000000
  68.407157, 1600.000000
  68.407157, 1700.000000
  68.407157, 1800.000000
  68.407157, 1900.000000
  68.407157, 2000.000000
  68.407157, 2100.000000
  68.407157, 2200.000000
  68.407157, 2300.000000
  68.407157, 2400.000000
  68.407157, 2500.000000
  68.407157, 2600.000000
  68.407157, 2700.000000
  68.407157, 2800.000000
  68.407157, 2900.000000
  68.407157, 3000.000000
  68.407157, 3100.000000
  68.407157, 3200.000000
  68.407157, 3300.000000
  68.407157, 3400.000000
  68.407157, 3500.000000
  68.407157, 3600.000000
  68.407157, 3700.000000
  68.407157, 3800.000000
  68.407157, 3900.000000
  68.407157, 4000.000000
  68.407157, 4100.000000
  68.407157, 4200.000000
  68.407157, 4300.000000
  68.407157, 4400.000000
  68.407157, 4500.000000
  68.407157, 4600.000000
  68.407157, 4700.000000
  68.407157, 4800.000000
  68.407157, 4900.000000
  68.407157, 5000.000000
  68.407157, 5100.000000
  68.407157, 5200.000000
  68.407157, 5300.000000
  68.407157, 5400.000000
  68.407157, 5500.000000
  68.407157, 5600.000000
  68.407157, 5700.000000
  68.407157, 5800.000000
  68.407157, 5900.000000
  68.407157, 6000.000000
  68.407157, 6100.000000
  68.407157, 6200.000000
  68.407157, 6300.000000
  68.407157, 6400.000000
  68.563343, 6500.000000
  68.871053, 6600.000000
  69.019497, 6700.000000
  69.316425, 6800.000000
  69.607245, 6900.000000
  69.891997, 7000.000000
  70.170722, 7100.000000
  70.443458, 7200.000000
  70.710247, 7300.000000
  70.971127, 7400.000000
  71.367087, 7500.000000
  71.614782, 7600.000000
  71.994675, 7700.000000
  72.365877, 7800.000000
  72.728445, 7900.000000
  73.082440, 8000.000000
  73.427919, 8100.000000
  73.764942, 8200.000000
  74.222803, 8300.000000
  74.669455, 8400.000000
  75.104975, 8500.000000
  75.529441, 8600.000000
  75.942930, 8700.000000
  76.345519, 8800.000000
  76.737285, 8900.000000
  77.237636, 9000.000000
  77.724539, 9100.000000
  78.314648, 9200.000000
  78.888746, 9300.000000
  79.446949, 9400.000000
  80.101818, 9500.000000
  80.738305, 9600.000000
  81.466283, 9700.000000
  82.173454, 9800.000000
  82.967027, 9900.000000
  83.843156, 10000.000000
  84.693635, 10100.000000
  85.621732, 10200.000000
  86.623695, 10300.000000
  87.595348, 10400.000000
  88.735237, 10500.000000
  90.035822, 10600.000000
  91.296476, 10700.000000
  92.803390, 10800.000000
  94.639402, 10900.000000
  96.882388, 11000.000000
 100.063195, 11100.000000
 114.793316, 11100.000000
 118.586636, 11000.000000
 121.247737, 10900.000000
 123.679872, 10800.000000
 125.775325, 10700.000000
 127.910454, 10600.000000
 129.688883, 10500.000000
 131.497126, 10400.000000
 133.233608, 10300.000000
 134.791507, 10200.000000
 136.371884, 10100.000000
 137.869155, 10000.000000
 139.386522, 9900.000000
 140.707315, 9800.000000
 142.043070, 9700.000000
 143.393872, 9600.000000
 144.759804, 9500.000000
 146.027138, 9400.000000
 147.307033, 9300.000000
 148.482995, 9200.000000
 149.550941, 9100.000000
 150.506751, 9000.000000
 151.587717, 8900.000000
 152.553798, 8800.000000
 153.524332, 8700.000000
 154.499327, 8600.000000
 155.352418, 8500.000000
 156.334933, 8400.000000
 157.192690, 8300.000000
 158.052053, 8200.000000
 159.045135, 8100.000000
 159.909129, 8000.000000
 160.774700, 7900.000000
 161.778345, 7800.000000
 162.648510, 7700.000000
 163.520225, 7600.000000
 164.393477, 7500.000000
 165.125812, 7400.000000
 165.856660, 7300.000000
 166.585989, 7200.000000
 167.460731, 7100.000000
 168.188447, 7000.000000
 168.914555, 6900.000000
 169.639023, 6800.000000
 170.514903, 6700.000000
 171.237541, 6600.000000
 171.958447, 6500.000000
 172.835336, 6400.000000
 173.554251, 6300.000000
 174.432230, 6200.000000
 175.149048, 6100.000000
 176.028041, 6000.000000
 176.742657, 5900.000000
 177.455333, 5800.000000
 178.166035, 5700.000000
 179.045204, 5600.000000
 179.753480, 5500.000000
 180.459688, 5400.000000
 181.339155, 5300.000000
 182.042769, 5200.000000
 182.922873, 5100.000000
 183.623786, 5000.000000
 184.504447, 4900.000000
 185.202550, 4800.000000
 185.898369, 4700.000000
 186.778870, 4600.000000
 187.471709, 4500.000000
 188.352556, 4400.000000
 189.042303, 4300.000000
 189.923414, 4200.000000
 190.609960, 4100.000000
 191.491251, 4000.000000
 192.174485, 3900.000000
 192.855150, 3800.000000
 193.735681, 3700.000000
 194.412858, 3600.000000
 195.293353, 3500.000000
 195.966929, 3400.000000
 196.847302, 3300.000000
 197.517164, 3200.000000
 198.397329, 3100.000000
 199.063362, 3000.000000
 199.726536, 2900.000000
 200.605324, 2800.000000
 201.264490, 2700.000000
 201.920695, 2600.000000
 202.797889, 2500.000000
 203.449905, 2400.000000
 204.098859, 2300.000000
 204.974239, 2200.000000
 205.618821, 2100.000000
 206.260239, 2000.000000
 207.133585, 1900.000000
 207.770446, 1800.000000
 208.642942, 1700.000000
 209.275129, 1600.000000
 210.146685, 1500.000000
 210.774077, 1400.000000
 211.398068, 1300.000000
 212.267081, 1200.000000
 212.886090, 1100.000000
 213.753930, 1000.000000
 214.367836,  900.000000
 215.234410,  800.000000
 215.843092,  700.000000
 216.708308,  600.000000
 217.311643,  500.000000
 218.175408,  400.000000
 218.773274,  300.000000
 219.635495,  200.000000
 220.227769,  100.000000
 221.088348,    0.000000
