Speed (TAS), Rate of Climb
  95.124942,    1.299451
  96.089076,    1.368093
  97.053210,    1.425889
  98.017343,    1.470842
  98.981477,    1.518535
  99.945611,    1.555854
 100.909745,    1.588243
 101.873878,    1.621519
 102.838012,    1.650181
 103.802146,    1.671958
 104.766280,    1.694270
 105.730413,    1.717128
 106.694547,    1.732367
 107.658681,    1.744117
 108.622815,    1.756681
 109.586948,    1.769501
 110.551082,    1.777364
 111.515216,    1.779828
 112.479350,    1.783326
 113.443483,    1.786838
 114.407617,    1.790370
 115.371751,    1.784831
 116.335885,    1.777883
 117.300018,    1.770998
 118.264152,    1.763887
 119.228286,    1.756555
 120.192420,    1.743016
 121.156554,    1.724953
 122.120687,    1.706424
 123.084821,    1.687432
 124.048955,    1.667978
 125.013089,    1.647981
 125.977222,    1.620227
 126.941356,    1.585317
 127.905490,    1.549625
 128.869624,    1.513093
 129.833757,    1.475340
 130.797891,    1.436793
 131.762025,    1.397452
 132.726159,    1.351474
 133.690292,    1.297888
 134.654426,    1.243037
 135.618560,    1.187105
 136.582694,    1.130090
 137.546827,    1.071944
 138.510961,    1.012333
 139.475095,    0.951624
 140.439229,    0.888420
 141.403362,    0.813858
 142.367496,    0.737735
 143.331630,    0.660116
 144.295764,    0.581131
 145.259897,    0.500776
 146.224031,    0.419019
 147.188165,    0.335641
 148.152299,    0.250874
 149.116432,    0.164715
 150.080566,    0.077158
 151.044700,   -0.028963
 152.008834,   -0.137069
 152.972967,   -0.246928
 153.937101,   -0.358547
 154.901235,   -0.471942
 155.865369,   -0.587199
 156.829502,   -0.704238
 157.793636,   -0.823066
 158.757770,   -0.943690
 159.721904,   -1.066119
 160.686037,   -1.190359
 161.650171,   -1.316415
 162.614305,   -1.449970
 163.578439,   -1.596081
 164.542572,   -1.744236
 165.506706,   -1.894532
 166.470840,   -2.046977
 167.434974,   -2.201580
 168.399107,   -2.358234
 169.363241,   -2.516977
 170.327375,   -2.677901
 171.291509,   -2.841016
 172.255643,   -3.006306
 173.219776,   -3.173517
 174.183910,   -3.342941
 175.148044,   -3.514586
 176.112178,   -3.688461
 177.076311,   -3.864333
 178.040445,   -4.042267
 179.004579,   -4.238440
 179.968713,   -4.437830
 180.932846,   -4.639728
 181.896980,   -4.843672
 182.861114,   -5.050176
 183.825248,   -5.259249
 184.789381,   -5.470902
 185.753515,   -5.684767
 186.717649,   -5.900935
 187.681783,   -6.119706
 188.645916,   -6.341090
 189.610050,   -6.565050
 190.574184,   -6.790890
