1	3.660296
1.5	3.415066
2	3.169836
2.5	2.972364
3	2.831412
3.5	2.749224
4	2.719464
4.5	2.71136
5	2.715148
5.5	2.7278
6	2.74866
6.5	2.777336
7	2.812312
7.5	2.850668
8	2.888992
8.5	2.924852
9	2.957244
9.5	2.986618
10	3.01599200000001
