Speed (CAS), Climb Angle
 137.888741,    2.260852
 138.996362,    2.276470
 140.103983,    2.292429
 141.211604,    2.308790
 142.319226,    2.325914
 143.426847,    2.343379
 144.534468,    2.361185
 145.642089,    2.355043
 146.749710,    2.346828
 147.857331,    2.338744
 148.964952,    2.330792
 150.072573,    2.323562
 151.180194,    2.316544
 152.287815,    2.309658
 153.395436,    2.302903
 154.503057,    2.296281
 155.610678,    2.289790
 156.718299,    2.283430
 157.825920,    2.277746
 158.933541,    2.272507
 160.041162,    2.267401
 161.148783,    2.262426
 162.256405,    2.257583
 163.364026,    2.252871
 164.471647,    2.248291
 165.579268,    2.244247
 166.686889,    2.240975
 167.794510,    2.237834
 168.902131,    2.234826
 170.009752,    2.213173
 171.117373,    2.187846
 172.224994,    2.162501
 173.332615,    2.137308
 174.440236,    2.113154
 175.547857,    2.088981
 176.655478,    2.064789
 177.763099,    2.040578
 178.870720,    2.016349
 179.978341,    1.992101
 181.085963,    1.967834
 182.193584,    1.944682
 183.301205,    1.921646
 184.408826,    1.898592
 185.516447,    1.875520
 186.624068,    1.852428
 187.731689,    1.829318
 188.839310,    1.806188
 189.946931,    1.783761
 191.054552,    1.761710
 192.162173,    1.739640
 193.269794,    1.717551
 194.377415,    1.695444
 195.485036,    1.673317
 196.592657,    1.651172
 197.700278,    1.629386
 198.807899,    1.608151
 199.915521,    1.586898
 201.023142,    1.565625
 202.130763,    1.544334
 203.238384,    1.523023
 204.346005,    1.501694
 205.453626,    1.480465
 206.561247,    1.459879
 207.668868,    1.439274
 208.776489,    1.418650
 209.884110,    1.398007
 210.991731,    1.377345
 212.099352,    1.356665
 213.206973,    1.335965
 214.314594,    1.300274
 215.422215,    1.262532
 216.529836,    1.224678
 217.637457,    1.186713
 218.745079,    1.148637
 219.852700,    1.110450
 220.960321,    1.072151
 222.067942,    1.034034
 223.175563,    0.995959
 224.283184,    0.957772
 225.390805,    0.919473
 226.498426,    0.881063
 227.606047,    0.842542
 228.713668,    0.803909
 229.821289,    0.765279
 230.928910,    0.726702
 232.036531,    0.688013
 233.144152,    0.649213
 234.251773,    0.610301
 235.359394,    0.571278
 236.467015,    0.532143
 237.574636,    0.492921
 238.682258,    0.453714
 239.789879,    0.414396
 240.897500,    0.374965
 242.005121,    0.335423
 243.112742,    0.295770
 244.220363,    0.256004
 245.327984,    0.216127
 246.435605,    0.176247
 247.543226,    0.136264
