Ground Distance, Speed
   0.000000,    0.000000
   1.888207,    3.766990
   7.515043,    7.477169
  16.823440,   11.130032
  29.755848,   14.725124
  46.254292,   18.262039
  66.260421,   21.740436
  89.715560,   25.160017
 116.560764,   28.520534
 146.736874,   31.821795
 180.184565,   35.063679
 216.844408,   38.246102
 256.656958,   41.369099
 299.562843,   44.432809
 345.502892,   47.437468
 394.418214,   50.383427
 446.250302,   53.271061
 500.941031,   56.100778
 556.079956,   58.763081
 616.213220,   61.501472
 655.025820,   63.200068
 693.878315,   64.809661
 726.593608,   66.026776
 793.579443,   67.779310
 861.925148,   68.839521
 882.696589,   69.085340
 952.123568,   69.728272
1022.084086,   70.164068
1092.405670,   70.461427
1162.982808,   70.686546
1230.337953,   70.894078
1301.348304,   71.125573
1372.585930,   71.347575
1444.038270,   71.554044
1515.687039,   71.739604
1587.508987,   71.899725
1659.476815,   72.030858
1731.560201,   72.130524
1735.058764,   72.134530
1807.227413,   72.195997
1879.437336,   72.217247
1882.668506,   72.217279
1954.885567,   72.216871
2027.102302,   72.216652
2099.318880,   72.216432
2171.535327,   72.216648
2243.751918,   72.216765
2315.968655,   72.216891
2388.185521,   72.217005
2426.689780,   72.216922
2498.906311,   72.216175
2571.122151,   72.215553
2643.337522,   72.215197
2715.552921,   72.215597
2787.768897,   72.216330
2859.985473,   72.216778
2932.202426,   72.217105
3004.419675,   72.217387
3076.637098,   72.217570
3148.854629,   72.217398
3221.072135,   72.217757
3293.289657,   72.217319
3365.506977,   72.217493
3437.724447,   72.217272
3509.941657,   72.217295
3582.159066,   72.217261
3654.376212,   72.217153
3726.593545,   72.217264
3798.810647,   72.217039
3871.027877,   72.217272
3943.244954,   72.216956
4015.462059,   72.217269
4087.679106,   72.216874
4159.896045,   72.217191
4232.113072,   72.216828
4304.329888,   72.216967
4376.546899,   72.216839
4448.763669,   72.216838
4520.980640,   72.216834
4593.197336,   72.216672
4665.414204,   72.216856
4737.630894,   72.216611
4809.847686,   72.216872
4882.064349,   72.216517
4954.280982,   72.216874
5026.497640,   72.216479
5098.714154,   72.216724
5170.930802,   72.216448
5243.147204,   72.216506
5315.363815,   72.216463
5387.580180,   72.216390
5459.796750,   72.216496
5532.013096,   72.216295
5604.229583,   72.216514
5676.445898,   72.216188
5748.662228,   72.216522
5820.878540,   72.216147
5893.094751,   72.216455
5965.311075,   72.216132
6037.527190,   72.216253
6109.743502,   72.216143
6181.959560,   72.216104
6254.175826,   72.216165
6326.391852,   72.215991
6398.608038,   72.216196
6470.824055,   72.215918
6543.040144,   72.216246
6615.256195,   72.215909
6687.472202,   72.216289
6759.688273,   72.215881
6831.904153,   72.216039
6904.120218,   72.215889
6976.336039,   72.215888
7048.552077,   72.215924
7120.767876,   72.215783
7192.983863,   72.215991
7265.199694,   72.215754
7337.415631,   72.216055
7409.631488,   72.215716
7481.847308,   72.216113
7554.063222,   72.215744
7626.278988,   72.215951
7698.494938,   72.215770
7770.710646,   72.215781
7842.926578,   72.215820
7915.142280,   72.215694
7987.358173,   72.215878
8000.000000,   72.215803
