alpha body, Static Stability Margin
 -10.000000, -109.527111
  -9.090909, -109.610742
  -8.181818, -109.835557
  -7.272727, -110.110186
  -6.363636, -110.404749
  -5.454545, -110.773337
  -4.545455, -111.219629
  -3.636364, -111.668822
  -2.727273, -112.072466
  -1.818182, -112.680246
  -0.909091, -113.367616
