Mach, Efficiency
   0.242412,   14.813951
   0.245452,   15.036076
   0.248492,   15.247008
   0.251532,   15.446893
   0.254572,   15.635956
   0.257612,   15.814263
   0.260652,   15.980514
   0.263692,   16.136350
   0.266732,   16.282257
   0.269772,   16.418777
   0.272812,   16.546493
   0.275852,   16.664272
   0.278892,   16.770263
   0.281932,   16.868792
   0.284972,   16.960603
   0.288012,   17.039436
   0.291052,   17.111593
   0.294092,   17.177897
   0.297132,   17.231220
   0.300172,   17.280713
   0.303212,   17.320042
   0.306252,   17.352971
   0.309292,   17.378968
   0.312332,   17.396684
   0.315372,   17.409241
   0.318412,   17.413265
   0.321452,   17.412401
   0.324492,   17.404406
   0.327532,   17.390261
   0.330572,   17.372053
   0.333612,   17.344869
   0.336652,   17.317523
   0.339692,   17.278481
   0.342732,   17.238420
   0.345772,   17.193527
   0.348812,   17.141207
   0.351852,   17.088751
   0.354892,   17.028534
   0.357932,   16.964417
   0.360972,   16.900239
   0.364012,   16.827985
   0.367052,   16.752874
   0.370092,   16.677814
   0.373132,   16.596917
   0.376172,   16.511742
   0.379212,   16.426755
   0.382252,   16.340611
   0.385292,   16.246382
   0.388332,   16.152500
   0.391372,   16.058971
   0.394412,   15.962181
   0.397452,   15.860466
   0.400492,   15.759273
   0.403532,   15.658606
   0.406572,   15.555907
   0.409612,   15.448113
   0.412652,   15.341015
   0.415692,   15.234617
   0.418732,   15.128920
   0.421772,   15.017917
   0.424812,   14.906274
   0.427852,   14.795495
   0.430892,   14.685578
   0.433932,   14.576520
   0.436972,   14.462927
   0.440012,   14.349017
   0.443052,   14.236117
   0.446092,   14.124220
   0.449132,   14.013321
   0.452172,   13.902100
   0.455212,   13.787320
   0.458252,   13.673671
   0.461292,   13.561141
   0.464332,   13.449723
   0.467372,   13.339407
   0.470412,   13.230183
   0.473452,   13.117313
   0.476492,   13.005283
   0.479532,   12.894451
   0.482572,   12.784805
   0.485612,   12.676332
   0.488652,   12.569021
   0.491692,   12.462858
   0.494732,   12.354548
   0.497772,   12.246435
   0.500812,   12.139553
   0.503852,   12.033887
   0.506892,   11.929421
   0.509932,   11.826142
   0.512972,   11.724033
   0.516012,   11.623081
   0.519052,   11.521502
   0.522092,   11.419330
   0.525133,   11.318372
   0.528173,   11.218613
   0.531213,   11.120036
   0.534253,   11.022626
   0.537293,   10.926366
   0.540333,   10.831241
   0.543373,   10.737235
