Speed (CAS), Efficiency
 158.101595,   12.260071
 161.716259,   12.569933
 165.330922,   12.862042
 168.945586,   13.136471
 172.560250,   13.393341
 176.174913,   13.627906
 179.789577,   13.844481
 183.404241,   14.040578
 187.018904,   14.214331
 190.633568,   14.368374
 194.248232,   14.502274
 197.862895,   14.615909
 201.477559,   14.709473
 205.092223,   14.783473
 208.706887,   14.838718
 212.321550,   14.876299
 215.936214,   14.897565
 219.550878,   14.898671
 223.165541,   14.883604
 226.780205,   14.855947
 230.394869,   14.813813
 234.009532,   14.754918
 237.624196,   14.688431
 241.238860,   14.605280
 244.853523,   14.514588
 248.468187,   14.412434
 252.082851,   14.302108
 255.697514,   14.182583
 259.312178,   14.057429
 262.926842,   13.922398
 266.541505,   13.787251
 270.156169,   13.638705
 273.770833,   13.491387
 277.385496,   13.338214
 281.000160,   13.179898
 284.614824,   13.023319
 288.229487,   12.859956
 291.844151,   12.694819
 295.458815,   12.531890
 299.073478,   12.365435
 302.688142,   12.196193
 306.302806,   12.029570
 309.917469,   11.865540
 313.532133,   11.695178
 317.146797,   11.527166
 320.761461,   11.362068
 324.376124,   11.199841
 327.990788,   11.033643
 331.605452,   10.869315
 335.220115,   10.708087
 338.834779,   10.549901
 342.449443,   10.394010
 346.064106,   10.235154
 349.678770,   10.079488
 353.293434,    9.926941
 356.908097,    9.777443
 360.522761,    9.630927
 364.137425,    9.484553
 367.752088,    9.338677
 371.366752,    9.195845
 374.981416,    9.055982
 378.596079,    8.919015
 382.210743,    8.784874
 385.825407,    8.653490
 389.440070,    8.521491
 393.054734,    8.391570
 396.669398,    8.264404
 400.284061,    8.139923
 403.898725,    8.018057
 407.513389,    7.898739
 411.128052,    7.781903
 414.742716,    7.667486
 418.357380,    7.553769
 421.972043,    7.441183
 425.586707,    7.330977
 429.201371,    7.223089
 432.816035,    7.117457
 436.430698,    7.014023
 440.045362,    6.912728
 443.660026,    6.813517
 447.274689,    6.716336
 450.889353,    6.621133
 454.504017,    6.527768
 458.118680,    6.434414
 461.733344,    6.342983
 465.348008,    6.253426
 468.962671,    6.165694
 472.577335,    6.079738
 476.191999,    5.995513
 479.806662,    5.912974
 483.421326,    5.832077
 487.035990,    5.752782
 490.650653,    5.675047
 494.265317,    5.598833
 497.879981,    5.524101
 501.494644,    5.450815
 505.109308,    5.378939
 508.723972,    5.307251
 512.338635,    5.236946
 515.953299,    5.168002
