Speed (CAS), Climb Angle
 124.076953,    6.508972
 126.464793,    6.522664
 128.852633,    6.529215
 131.240473,    6.528386
 133.628314,    6.521448
 136.016154,    6.507824
 138.403994,    6.488804
 140.791834,    6.464508
 143.179674,    6.435220
 145.567515,    6.401875
 147.955355,    6.363816
 150.343195,    6.321420
 152.731035,    6.275346
 155.118876,    6.226320
 157.506716,    6.173662
 159.894556,    6.117672
 162.282396,    6.059967
 164.670236,    6.000055
 167.058077,    5.936204
 169.445917,    5.870066
 171.833757,    5.804254
 174.221597,    5.734688
 176.609437,    5.663660
 178.997278,    5.590385
 181.385118,    5.517479
 183.772958,    5.442919
 186.160798,    5.365433
 188.548638,    5.288314
 190.936479,    5.210681
 193.324319,    5.131770
 195.712159,    5.050810
 198.099999,    4.970468
 200.487839,    4.890876
 202.875680,    4.807864
 205.263520,    4.724662
 207.651360,    4.642718
 210.039200,    4.559115
 212.427040,    4.475280
 214.814881,    4.389490
 217.202721,    4.304870
 219.590561,    4.219978
 221.978401,    4.133177
 224.366241,    4.045562
 226.754082,    3.959213
 229.141922,    3.872556
 231.529762,    3.782492
 233.917602,    3.693585
 236.305443,    3.605060
 238.693283,    3.516194
 241.081123,    3.423922
 243.468963,    3.333091
 245.856803,    3.241976
 248.244644,    3.150488
 250.632484,    3.057550
 253.020324,    2.963863
 255.408164,    2.869775
 257.796004,    2.775284
 260.183845,    2.680957
 262.571685,    2.586033
 264.959525,    2.488685
 267.347365,    2.390907
 269.735205,    2.293439
 272.123046,    2.195814
 274.510886,    2.097759
 276.898726,    1.998587
 279.286566,    1.897807
 281.674406,    1.796584
 284.062247,    1.694908
 286.450087,    1.592946
 288.837927,    1.491037
 291.225767,    1.388675
 293.613607,    1.285604
 296.001448,    1.180054
 298.389288,    1.074278
 300.777128,    0.968027
 303.164968,    0.861300
 305.552808,    0.754357
 307.940649,    0.647017
 310.328489,    0.539201
 312.716329,    0.430912
 315.104169,    0.321301
 317.492010,    0.209850
 319.879850,    0.097903
 322.267690,   -0.014539
 324.655530,   -0.127474
 327.043370,   -0.240907
 329.431211,   -0.354837
 331.819051,   -0.469355
 334.206891,   -0.584445
 336.594731,   -0.700035
 338.982571,   -0.816124
 341.370412,   -0.934323
 343.758252,   -1.053939
 346.146092,   -1.174072
 348.533932,   -1.294753
 350.921772,   -1.416419
 353.309613,   -1.538604
 355.697453,   -1.661309
 358.085293,   -1.784746
 360.473133,   -1.909156
