Speed (CAS), Climb Angle
 124.076953,    4.301280
 125.735186,    4.317038
 127.393419,    4.329137
 129.051653,    4.338051
 130.709886,    4.344421
 132.368119,    4.347549
 134.026353,    4.347587
 135.684586,    4.344698
 137.342819,    4.340539
 139.001052,    4.333423
 140.659286,    4.323479
 142.317519,    4.311157
 143.975752,    4.297897
 145.633986,    4.283264
 147.292219,    4.265520
 148.950452,    4.245950
 150.608685,    4.225661
 152.266919,    4.204032
 153.925152,    4.180712
 155.583385,    4.156161
 157.241618,    4.128852
 158.899852,    4.102963
 160.558085,    4.074614
 162.216318,    4.045238
 163.874552,    4.013947
 165.532785,    3.982931
 167.191018,    3.950686
 168.849251,    3.917413
 170.507485,    3.882229
 172.165718,    3.847356
 173.823951,    3.810948
 175.482185,    3.774556
 177.140418,    3.735780
 178.798651,    3.696642
 180.456884,    3.657856
 182.115118,    3.617040
 183.773351,    3.576186
 185.431584,    3.533610
 187.089818,    3.490799
 188.748051,    3.448121
 190.406284,    3.403502
 192.064517,    3.357948
 193.722751,    3.312750
 195.380984,    3.266460
 197.039217,    3.218826
 198.697451,    3.171083
 200.355684,    3.123092
 202.013917,    3.073113
 203.672150,    3.023004
 205.330384,    2.972765
 206.988617,    2.921523
 208.646850,    2.868826
 210.305084,    2.816012
 211.963317,    2.763047
 213.621550,    2.709391
 215.279783,    2.653865
 216.938017,    2.598283
 218.596250,    2.542531
 220.254483,    2.486611
 221.912717,    2.429047
 223.570950,    2.370670
 225.229183,    2.312107
 226.887416,    2.253357
 228.545650,    2.194421
 230.203883,    2.134194
 231.862116,    2.072810
 233.520350,    2.011222
 235.178583,    1.949432
 236.836816,    1.887534
 238.495049,    1.825478
 240.153283,    1.761375
 241.811516,    1.696739
 243.469749,    1.631919
 245.127983,    1.566941
 246.786216,    1.501744
 248.444449,    1.436330
 250.102682,    1.369956
 251.760916,    1.302080
 253.419149,    1.233972
 255.077382,    1.165632
 256.735616,    1.097060
 258.393849,    1.028257
 260.052082,    0.959222
 261.710315,    0.889955
 263.368549,    0.818681
 265.026782,    0.746948
 266.685015,    0.674945
 268.343249,    0.602698
 270.001482,    0.530205
 271.659715,    0.457454
 273.317948,    0.384380
 274.976182,    0.311060
 276.634415,    0.237104
 278.292648,    0.161424
 279.950882,    0.085373
 281.609115,    0.009042
 283.267348,   -0.067546
 284.925581,   -0.144392
 286.583815,   -0.221591
 288.242048,   -0.299135
