Time, Horizontal Forces
   0.000100, 207340.341478
   0.000632, 207339.552363
   0.002433, 207336.880317
   0.007116, 207329.932402
   0.023092, 207306.232162
   0.047188, 207270.490419
   0.083283, 207216.965176
   0.121598, 207160.163082
   0.160197, 207102.957771
   0.198506, 207046.198329
   0.237151, 206988.959570
   0.275884, 206931.608061
   0.314632, 206874.250082
   0.353654, 206816.505546
   0.393414, 206757.686632
   0.432783, 206699.465053
   0.472757, 206640.366696
   0.513224, 206580.557997
   0.554080, 206520.193562
   0.594839, 206459.992444
   0.635833, 206399.463118
   0.677269, 206338.300285
   0.719971, 206275.289926
   0.762087, 206213.166205
   0.805363, 206149.351256
   0.849056, 206084.944147
   0.892519, 206020.898761
   0.936052, 205956.770612
   0.980970, 205890.627345
   1.025783, 205824.659961
   1.071598, 205757.242390
   1.117154, 205690.231392
   1.164195, 205621.058867
   1.210595, 205552.855740
   1.258228, 205482.866051
   1.306203, 205412.399986
   1.315922, 205398.127965
   1.320452, 205391.476403
   1.322835, 205387.977198
   1.324613, 205385.366432
   1.326010, 205383.315176
   1.327083, 205381.738989
   1.328014, 205380.372431
   1.328866, 205379.121310
   1.329518, 205378.163477
   1.330073, 205377.348655
   1.330238, 205377.106811
   1.330298, 205377.018875
   1.330362, 205376.924865
   1.330818, 205376.255349
   1.332863, 205373.254868
   1.339736, 205363.168689
   1.356979, 205337.867733
   1.392678, 205285.496856
   1.442163, 205212.924827
   1.492376, 205139.315596
   1.542535, 205065.814074
   1.593756, 204990.786224
   1.646603, 204913.408009
   1.698226, 204837.854634
   1.751334, 204760.158640
   1.803580, 204683.755805
   1.858242, 204603.855237
   1.912395, 204524.730583
   1.966182, 204446.174715
   2.021117, 204365.978348
   2.076435, 204285.256035
   2.132376, 204203.661625
   2.189052, 204121.032603
   2.246851, 204036.804098
   2.303941, 203953.645981
   2.361589, 203869.714069
   2.419871, 203784.897377
   2.479178, 203698.630392
   2.538988, 203611.671996
   2.599833, 203523.251745
   2.659780, 203436.178027
   2.671968, 203418.480187
   2.673200, 203416.692039
   2.674220, 203415.210075
   2.674410, 203414.934127
   2.674568, 203414.704676
   2.674653, 203414.581699
   2.674689, 203414.529680
   2.674734, 203414.464405
   2.675142, 203413.874425
   2.677147, 203410.971443
   2.687306, 203396.269576
   2.713364, 203358.563728
   2.775439, 203268.772378
   2.837948, 203178.398175
   2.900377, 203088.184240
   2.963438, 202997.102274
   3.026613, 202905.900888
   3.090507, 202813.709535
   3.155160, 202720.468626
   3.219413, 202627.853584
   3.285639, 202532.443271
   3.352014, 202436.869560
   3.417787, 202342.212951
   3.485585, 202244.692431
   3.552891, 202147.932739
   3.620938, 202050.159822
   3.689483, 201951.725683
   3.758218, 201853.072052
   3.827446, 201753.765577
   3.896750, 201654.406340
   3.967586, 201552.906564
   3.981743, 201532.627738
   4.020103, 201477.692434
   4.022942, 201473.627298
   4.025456, 201470.027517
   4.027210, 201467.516319
   4.028624, 201465.492573
   4.029800, 201463.808096
   4.030808, 201462.364602
   4.032825, 201459.477649
   4.033135, 201459.032792
   4.033500, 201458.511396
   4.033574, 201458.405446
   4.033897, 201457.943282
   4.034195, 201457.518997
   4.035894, 201455.094235
   4.042873, 201445.138145
   4.063690, 201415.443356
   4.129769, 201321.214354
   4.202232, 201217.938680
   4.274931, 201114.388080
   4.347036, 201011.741641
   4.420530, 200907.179092
   4.493780, 200803.023508
   4.566781, 200699.283685
   4.641275, 200593.485084
   4.715973, 200487.460128
   4.791884, 200379.776379
   4.867959, 200271.927495
   4.943953, 200164.258004
   5.020678, 200055.620464
   5.097562, 199946.823953
   5.175091, 199837.182656
   5.253461, 199726.422153
   5.332626, 199614.607198
   5.348480, 199592.222737
   5.395355, 199526.058363
   5.398531, 199521.575814
   5.401307, 199517.658155
   5.403367, 199514.750874
   5.405444, 199511.820871
   5.407093, 199509.493439
   5.407290, 199509.214982
   5.407439, 199509.004984
   5.407578, 199508.809656
   5.408742, 199507.172079
   5.414139, 199499.575157
   5.434372, 199471.098171
   5.507651, 199368.001982
   5.587026, 199256.398457
