Ground distance, Vertical Forces
   0.000000,    0.000001
   0.000003,    0.000043
   0.000051,    0.000869
   0.000545,    0.009242
   0.003111,    0.052744
   0.013499,    0.228825
   0.034313,    0.581531
   0.064742,    1.096996
   0.104775,    1.774960
   0.154176,    2.611318
   0.213885,    3.621881
   0.283301,    4.796367
   0.362670,    6.138827
   0.452620,    7.659809
   0.552709,    9.351688
   0.663490,   11.223713
   0.784808,   13.273149
   0.917413,   15.512540
   1.061562,   17.946112
   1.215970,   20.552024
   1.382033,   23.353745
   1.561830,   26.386178
   1.755114,   29.644989
   1.962758,   33.144743
   2.178135,   36.773623
   2.406647,   40.622492
   2.648984,   44.702853
   2.905584,   49.021894
   3.178633,   53.616191
   3.466750,   58.462323
   3.768858,   63.541967
   4.087884,   68.904168
   4.419811,   74.481171
   4.769935,   80.361791
   5.136483,   86.515999
   5.524405,   93.026625
   5.927667,   99.792140
   6.347818,  106.838332
   6.781388,  114.106794
   7.241353,  121.814761
   7.711083,  129.683294
   8.203232,  137.924152
   8.709037,  146.390356
   9.244245,  155.345126
   9.798932,  164.622034
  10.371732,  174.197993
  10.970421,  184.202616
  11.580277,  194.389637
  12.211348,  204.926681
  12.872278,  215.957628
  13.556594,  227.374047
  14.269533,  239.262843
  15.008483,  251.579988
  15.758840,  264.081817
  16.531219,  276.944918
  17.333014,  290.292006
  18.160967,  304.068383
  19.012478,  318.230348
  19.900004,  332.984573
  20.814792,  348.184980
  21.763461,  363.940993
  22.748074,  380.286198
  23.747515,  396.869638
  24.763697,  413.722857
  25.808560,  431.043479
  26.876211,  448.733395
  27.983712,  467.074738
  29.116855,  485.831564
  30.284579,  505.151295
  31.485457,  525.009691
  32.718415,  545.388343
  33.971693,  566.092445
  35.272133,  587.564769
  36.603839,  609.542060
  37.958330,  631.883852
  39.375050,  655.239887
  40.809570,  678.876895
  42.270663,  702.939055
  43.778332,  727.755062
  45.313261,  753.006230
  46.896173,  779.032712
  48.517503,  805.676292
  50.172321,  832.855256
  51.851232,  860.414738
  53.573646,  888.672702
  55.328897,  917.453341
  57.117338,  946.761814
  58.959423,  976.932374
  60.836803, 1007.663494
  62.750797, 1038.976037
  64.712215, 1071.045960
  66.725651, 1103.947206
  68.770756, 1137.346364
  70.870680, 1171.620554
  72.982140, 1206.062626
  75.168386, 1241.703386
  77.403182, 1278.113611
  79.664813, 1314.938716
  81.979516, 1352.605020
  82.446473, 1360.200851
  82.722674, 1364.693288
  82.729282, 1364.800771
  82.737063, 1364.927316
  82.739090, 1364.960296
  82.743112, 1365.025705
  82.744330, 1365.045519
  82.744731, 1365.052037
  82.744901, 1365.054806
  82.745170, 1365.059178
  82.747859, 1365.102908
  82.766384, 1365.404213
  82.858577, 1366.903639
  83.204683, 1372.532306
  84.164730, 1388.141959
  86.324141, 1423.234144
  88.477386, 1458.201213
  90.660666, 1493.630930
  92.891044, 1529.799168
  95.164726, 1566.643137
  97.473174, 1604.023441
  99.830677, 1642.170317
 102.211826, 1680.671636
 104.616741, 1719.528845
 107.067112, 1759.091501
 109.567558, 1799.432809
 112.098238, 1840.231564
 114.679372, 1881.812641
 117.265892, 1923.449337
 119.902642, 1965.862906
 122.601048, 2009.235437
 125.342645, 2053.268591
 128.117940, 2097.808843
 130.938725, 2143.044372
 133.798529, 2188.870204
 136.704652, 2235.402095
 139.653968, 2282.588716
 142.642409, 2330.363843
 145.648755, 2378.387538
 148.723154, 2427.459644
 151.852651, 2477.371479
 154.995729, 2527.459957
 158.193343, 2578.376873
 161.473709, 2630.569315
 164.755850, 2682.747660
 168.123404, 2736.240304
 171.489468, 2789.665640
 174.919783, 2844.066293
 178.415520, 2899.458744
 181.916269, 2954.884803
 185.480176, 3011.264205
 189.094515, 3068.393818
 192.782807, 3126.643457
 196.496332, 3185.242124
 200.289387, 3245.045037
 204.123890, 3305.449784
 207.993372, 3366.353436
 211.910433, 3427.953112
 215.872316, 3490.204070
 219.922233, 3553.783071
 223.953414, 3617.013050
 228.090638, 3681.849905
 232.247791, 3746.942020
 236.490759, 3813.319344
 240.767375, 3880.163853
 245.094532, 3947.738362
 249.456031, 4015.788652
 253.887672, 4084.871646
 258.362437, 4154.564373
 262.892277, 4225.051410
 267.481100, 4296.391756
 272.119594, 4368.438871
 276.797597, 4441.033606
 281.551668, 4514.741405
 286.352774, 4589.110061
 291.213037, 4664.325686
 296.124012, 4740.255775
 301.097471, 4817.080525
 306.109100, 4894.422746
 311.146123, 4972.084531
 316.272902, 5051.056306
 321.435834, 5130.510266
 326.643151, 5210.571948
 331.938114, 5291.904219
 337.302788, 5374.228762
 342.725249, 5457.360438
 342.768845, 5458.028483
 342.818022, 5458.782045
 342.881152, 5459.749398
 342.893157, 5459.933355
 342.909858, 5460.189270
 342.911060, 5460.207682
 342.911593, 5460.215851
 342.912137, 5460.224185
 342.917575, 5460.307520
 342.966137, 5461.051643
 343.280754, 5465.872332
 344.582352, 5485.812359
 348.942744, 5552.569989
 353.844652, 5627.541306
 358.774011, 5702.850940
 363.775912, 5779.185884
 368.811996, 5855.958702
 373.926911, 5933.847766
 379.094409, 6012.450745
 384.278721, 6091.222389
 389.518547, 6170.749521
 394.793942, 6250.727783
 400.128398, 6331.511531
 405.488122, 6412.587547
 410.907528, 6494.474870
 416.377341, 6577.031207
 421.894454, 6660.207826
 427.450996, 6743.884508
 433.078804, 6828.538498
 438.742523, 6913.635933
 444.448361, 6999.268718
 450.199780, 7085.487242
 456.017756, 7172.603750
 461.892963, 7260.476070
 467.836623, 7349.269472
 473.809602, 7438.397491
 479.821466, 7528.001800
 485.874943, 7618.121658
 491.980347, 7708.908874
 498.163842, 7800.749817
 504.377934, 7892.936963
 510.665453, 7986.103695
 516.966762, 8079.364762
 523.354509, 8173.793449
 529.792231, 8268.847893
 536.267606, 8364.344566
 542.807060, 8460.671257
 549.416751, 8557.915846
 556.078522, 8655.808723
 562.791573, 8754.336141
 569.536451, 8853.211124
 576.341011, 8952.840350
 583.195185, 9053.074230
