Speed (CAS), Rate of Climb
 138.510956,  547.725576
 140.278023,  569.924719
 142.045090,  583.747553
 143.812158,  594.211641
 145.579225,  600.285556
 147.346293,  606.937979
 149.113360,  612.325457
 150.880427,  616.156050
 152.647495,  620.026126
 154.414562,  621.427835
 156.181629,  622.321456
 157.948697,  623.161746
 159.715764,  622.015682
 161.482832,  620.152899
 163.249899,  618.159245
 165.016966,  616.347343
 166.784034,  613.748450
 168.551101,  610.994846
 170.318168,  608.088074
 172.085236,  603.838430
 173.852303,  598.512211
 175.619370,  592.971514
 177.386438,  587.217193
 179.153505,  580.716953
 180.920573,  572.528111
 182.687640,  565.075604
 184.454707,  558.213486
 186.221775,  551.116915
 187.988842,  542.891743
 189.755909,  532.524770
 191.522977,  521.844130
 193.290044,  510.849319
 195.057112,  499.539834
 196.824179,  487.915170
 198.591246,  474.063571
 200.358314,  459.033325
 202.125381,  444.383949
 203.892448,  429.349449
 205.659516,  413.928481
 207.426583,  398.119704
 209.193651,  381.921772
 210.960718,  363.161823
 212.727785,  343.138789
 214.494853,  322.645545
 216.261920,  301.680094
 218.028987,  280.674970
 219.796055,  259.859592
 221.563122,  238.583964
 223.330190,  216.846092
 225.097257,  193.031127
 226.864324,  166.704316
 228.631392,  139.822331
 230.398459,  112.382488
 232.165526,   84.382105
 233.932594,   55.818498
 235.699661,   26.712262
 237.466728,   -2.913598
 239.233796,  -33.109640
 241.000863,  -63.878549
 242.767931,  -95.615056
 244.534998, -130.950355
 246.302065, -166.941901
 248.069133, -203.592931
 249.836200, -240.906679
 251.603267, -278.886382
 253.370335, -317.797746
 255.137402, -358.171986
 256.904470, -399.236662
 258.671537, -440.995010
 260.438604, -483.450265
 262.205672, -526.605663
 263.972739, -570.464439
 265.739806, -615.029831
 267.506874, -662.806350
 269.273941, -712.338122
 271.041009, -762.915521
 272.808076, -815.493351
 274.575143, -868.884811
 276.342211, -923.093606
 278.109278, -978.123444
 279.876345, -1033.978029
 281.643413, -1090.661068
 283.410480, -1148.176266
 285.177548, -1206.527328
 286.944615, -1265.717961
 288.711682, -1325.733936
 290.478750, -1386.440440
 292.245817, -1447.995486
 294.012884, -1510.402777
 295.779952, -1573.666019
 297.547019, -1637.788920
 299.314087, -1704.071722
 301.081154, -1773.546319
 302.848221, -1843.956300
 304.615289, -1915.305754
 306.382356, -1987.602032
 308.149423, -2060.953606
 309.916491, -2135.258210
 311.683558, -2210.519933
 313.450625, -2286.742865
