Ground Roll Distance, Horizontal Forces
1080.498118, -1874.945361
1104.279926, -1872.403910
1266.101139, -1855.330896
1298.208135, -1851.988945
1330.229907, -1848.670839
1362.166678, -1845.376420
1394.018668, -1842.105531
1395.290987, -1841.975183
1397.835220, -1841.714598
1398.852762, -1841.610406
1399.283943, -1841.566260
1400.146259, -1841.477980
1400.217584, -1841.470678
1400.252780, -1841.467075
1400.274084, -1841.464894
1400.289534, -1841.463313
1400.303403, -1841.461893
1400.309609, -1841.461258
1400.310673, -11368.981175
1400.311637, -11368.996192
1400.321284, -11369.146358
1400.417748, -11370.648116
1401.382215, -11385.674998
1411.009142, -11536.877713
1505.426948, -13145.598129
1600.887457, -15041.823409
1688.379388, -17076.873999
1767.625284, -19228.964153
1838.828525, -21479.088554
1902.299012, -23805.442531
1958.409550, -26183.710612
1973.286167, -26875.776572
1986.135532, -27497.309349
1991.895829, -27783.532718
1994.411879, -27906.904175
1996.798116, -28022.729968
2020.006061, -29190.783221
2038.157048, -30161.599487
2051.878858, -30933.014127
2055.485211, -31141.115578
2059.334241, -31363.812542
2095.002937, -33581.762035
2103.308442, -34144.536726
2110.546768, -34652.010886
2114.029024, -34902.244293
2115.849326, -35034.506785
2118.212454, -35197.063615
2140.041788, -36788.055504
2163.751303, -38764.598732
2168.418705, -39199.539152
2172.652811, -39613.013662
2176.850072, -40044.916739
2177.663144, -40131.604743
2178.057768, -40177.545510
2178.413719, -40220.308946
2181.787256, -40640.600842
2193.022269, -42409.116034
2194.772006, -42832.047102
2195.470733, -43048.961436
2195.940018, -43233.998390
2196.244726, -43398.834435
2196.412609, -43545.904526
2196.466741, -43676.590653
2196.466851, -43682.204288
2196.466851, -43682.605194
