Speed (TAS), Efficiency
 154.725268,    8.774490
 157.681416,    9.305077
 160.637565,    9.837917
 163.593713,   10.361835
 166.549861,   10.884171
 169.506010,   11.390173
 172.462158,   11.886585
 175.418306,   12.371682
 178.374454,   12.842793
 181.330603,   13.297712
 184.286751,   13.734748
 187.242899,   14.152769
 190.199048,   14.551204
 193.155196,   14.930026
 196.111344,   15.289714
 199.067492,   15.631202
 202.023641,   15.955813
 204.979789,   16.247500
 207.935937,   16.522809
 210.892086,   16.784529
 213.848234,   17.017180
 216.804382,   17.231095
 219.760530,   17.434430
 222.716679,   17.602385
 225.672827,   17.766563
 228.628975,   17.898657
 231.585123,   18.025128
 234.541272,   18.122680
 237.497420,   18.216700
 240.453568,   18.279317
 243.409717,   18.343149
 246.365865,   18.375035
 249.322013,   18.403621
 252.278161,   18.417401
 255.234310,   18.412227
 258.190458,   18.406996
 261.146606,   18.377680
 264.102755,   18.340461
 267.058903,   18.302977
 270.015051,   18.242098
 272.971199,   18.175183
 275.927348,   18.108037
 278.883496,   18.027101
 281.839644,   17.933554
 284.795793,   17.840001
 287.751941,   17.746458
 290.708089,   17.633111
 293.664237,   17.516732
 296.620386,   17.400725
 299.576534,   17.285105
 302.532682,   17.155172
 305.488831,   17.020393
 308.444979,   16.886436
 311.401127,   16.753310
 314.357275,   16.620679
 317.313424,   16.471879
 320.269572,   16.324364
 323.225720,   16.178137
 326.181869,   16.033198
 329.138017,   15.889548
 332.094165,   15.738477
 335.050313,   15.583100
 338.006462,   15.429423
 340.962610,   15.277438
 343.918758,   15.127133
 346.874906,   14.978497
 349.831055,   14.828582
 352.787203,   14.671497
 355.743351,   14.516425
 358.699500,   14.363343
 361.655648,   14.212229
 364.611796,   14.063060
 367.567944,   13.915813
 370.524093,   13.770465
 373.480241,   13.620706
 376.436389,   13.470012
 379.392538,   13.321466
 382.348686,   13.175036
 385.304834,   13.030691
 388.260982,   12.888399
 391.217131,   12.748129
 394.173279,   12.609849
 397.129427,   12.473529
 400.085576,   12.336130
 403.041724,   12.196787
 405.997872,   12.059565
 408.954020,   11.924428
 411.910169,   11.791337
 414.866317,   11.660258
 417.822465,   11.531154
 420.778614,   11.403991
 423.734762,   11.278735
 426.690910,   11.155352
 429.647058,   11.033809
 432.603207,   10.914074
 435.559355,   10.792239
 438.515503,   10.671268
 441.471651,   10.552187
 444.427800,   10.434961
 447.383948,   10.319555
