Ground Roll Distance, Horizontal Forces
 331.473468, -8787.192492
 338.891409, -8773.569815
 389.568447, -8681.681458
 399.621374, -8663.696747
 409.646987, -8645.840897
 419.645362, -8628.113015
 429.616575, -8610.512211
 431.607565, -8607.007222
 431.614209, -8606.995530
 431.616547, -8606.991417
 431.619034, -8606.987040
 431.619291, -50555.447490
 431.619553, -50555.503155
 431.622169, -50556.059807
 431.648334, -50561.626618
 431.909934, -50617.323638
 434.521853, -51177.193915
 460.217480, -57074.694010
 491.467928, -65343.175867
 520.297518, -74290.467114
 546.390242, -83767.750959
 569.804590, -93687.916960
 590.647569, -103954.401121
 609.049725, -114460.253421
 625.153583, -125090.285150
 626.020809, -125706.070739
 627.012204, -126387.644612
 636.548709, -133272.209194
 641.186140, -136858.016986
 643.783233, -138942.867571
 645.092137, -140010.059015
 646.256848, -140965.891543
 657.102823, -150532.311215
 659.626393, -152958.850935
 662.247113, -155575.522942
 662.925251, -156269.787733
 664.045682, -157355.235539
 672.661014, -166395.476942
 679.487464, -174852.240642
 680.822738, -176733.940085
 681.314735, -177455.390409
 681.670714, -177988.282890
 681.807534, -178210.130524
 681.944248, -178442.594433
 683.221019, -180718.156806
 686.528388, -188369.284581
 687.012466, -190175.781441
 687.199517, -191109.402022
 687.318313, -191903.375984
 687.388034, -192608.285591
 687.417491, -193234.357567
 687.419406, -193371.612290
 687.419677, -193423.817262
 687.419717, -193451.428666
 687.419717, -193452.822609
