Ground Roll Distance, Horizontal Forces
 331.473468, -2900.068852
 338.891409, -2891.908013
 389.568447, -2836.171318
 399.621374, -2825.117550
 409.646987, -2814.094625
 419.645362, -2803.102398
 429.616575, -2792.140722
 431.607565, -2789.952041
 431.614209, -2789.944736
 431.616547, -2789.942167
 431.619034, -2789.939432
 431.619291, -2789.939062
 431.619553, -2789.937924
 431.622169, -2789.926543
 431.648334, -2789.812728
 431.909934, -2788.673981
 434.521853, -2777.226748
 460.217480, -2656.564945
 491.467928, -2486.948499
 520.297518, -2302.402793
 546.390242, -2105.207729
 569.804590, -1896.166395
 590.647569, -1676.055502
 609.049725, -1445.644423
 625.153583, -1205.652644
 626.020809, -1191.442284
 627.012204, -1175.015330
 636.548709, -1006.153934
 641.186140, -915.886033
 643.783233, -862.592447
 645.092137, -840.796857
 646.256848, -827.903499
 657.102823, -694.328198
 659.626393, -658.952753
 662.247113, -620.015350
 662.925251, -609.534102
 664.045682, -591.822990
 672.661014, -434.802938
 679.487464, -266.711096
 680.822738, -225.248799
 681.314735, -208.845157
 681.670714, -196.532136
 681.807534, -191.691938
 681.944248, -186.791953
 683.221019, -137.461054
 686.528388,   53.455516
 687.012466,  107.179908
 687.199517,  136.978032
 687.318313,  163.661250
 687.388034,  188.570381
 687.417491,  211.822478
 687.419406,  217.080060
 687.419677,  219.095997
 687.419717,  220.165918
 687.419717,  220.220000
