Ground Roll Distance, Horizontal Forces
   0.000000, 1696.708806
   0.000000, 1714.349018
   0.000000, 1833.895246
   0.000000, 1857.410502
   0.000000, 1880.796428
   0.000000, 1904.053868
   0.000000, 1927.183659
   0.000000, 1931.794372
   0.000000, 1931.809756
   0.000000, 1931.815167
   0.000000, 1931.820927
   0.000000, 43880.282746
   0.000000, 43880.342630
   0.000000, 43880.941468
   0.000000, 43886.930152
   0.000000, 43946.847280
   0.000000, 44549.055812
   0.000000, 50883.503257
   0.000000, 59737.400215
   0.000000, 69283.389734
   0.000000, 79356.361294
   0.000000, 89858.310685
   0.000000, 100682.113674
   0.000000, 111710.624931
   0.000000, 122818.990961
   0.000000, 123460.985938
   0.000000, 124172.562967
   0.000000, 131347.238297
   0.000000, 135074.443142
   0.000000, 137238.296838
   0.000000, 138351.085914
   0.000000, 139354.409797
   0.000000, 149369.396657
   0.000000, 151901.461344
   0.000000, 154627.858448
   0.000000, 155350.509096
   0.000000, 156482.814302
   0.000000, 165877.552834
   0.000000, 174592.461289
   0.000000, 176518.542654
   0.000000, 177255.443956
   0.000000, 177799.149211
   0.000000, 178025.062943
   0.000000, 178261.537195
   0.000000, 180571.533484
   0.000000, 188254.075419
   0.000000, 190040.227538
   0.000000, 190957.037478
   0.000000, 191732.611518
   0.000000, 192417.490915
   0.000000, 193022.378501
   0.000000, 193154.510337
   0.000000, 193204.718460
   0.000000, 193231.262742
   0.000000, 193232.602609
