Time, Acceleration
   0.000100,    2.913700
   0.000516,    2.913685
   0.004680,    2.913542
   0.014268,    2.913212
   0.032197,    2.912595
   0.057246,    2.911731
   0.083496,    2.910826
   0.109757,    2.909920
   0.136051,    2.909013
   0.162347,    2.908104
   0.188738,    2.907192
   0.215182,    2.906277
   0.241691,    2.905360
   0.268248,    2.904440
   0.295063,    2.903510
   0.321796,    2.902583
   0.348667,    2.901651
   0.375709,    2.900712
   0.402683,    2.899775
   0.429781,    2.898832
   0.457166,    2.897880
   0.484454,    2.896930
   0.511825,    2.895976
   0.539755,    2.895002
   0.567548,    2.894033
   0.595775,    2.893048
   0.624039,    2.892060
   0.652671,    2.891060
   0.681235,    2.890061
   0.709972,    2.889055
   0.738875,    2.888043
   0.767932,    2.887024
   0.797561,    2.885985
   0.827502,    2.884934
   0.857537,    2.883880
   0.888129,    2.882804
   0.918406,    2.881740
   0.948810,    2.880670
   0.979458,    2.879590
   1.010294,    2.878504
   1.041548,    2.877402
   1.073141,    2.876287
   1.104623,    2.875175
   1.136423,    2.874051
   1.168460,    2.872918
   1.200712,    2.871777
   1.233353,    2.870620
   1.266085,    2.869460
   1.299287,    2.868283
   1.332729,    2.867096
   1.366151,    2.865909
   1.399738,    2.864715
   1.433495,    2.863514
   1.467805,    2.862292
   1.502018,    2.861074
   1.536314,    2.859851
   1.571023,    2.858613
   1.605689,    2.857375
   1.612735,    2.857123
   1.633657,    2.856375
   1.635086,    2.856324
   1.636196,    2.856285
   1.636502,    2.856274
   1.636708,    2.856266
   1.636802,    2.856263
   1.637442,    2.856240
   1.638058,    2.856218
   1.640391,    2.856135
   1.648527,    2.855844
   1.666826,    2.855189
   1.704728,    2.853833
   1.740688,    2.852544
   1.776610,    2.851257
   1.812788,    2.849959
   1.849745,    2.848632
   1.886755,    2.847302
   1.923709,    2.845973
   1.960694,    2.844642
   1.997862,    2.843304
   2.035413,    2.841950
   2.073270,    2.840585
   2.111418,    2.839208
   2.150079,    2.837811
   2.188566,    2.836419
   2.227153,    2.835023
   2.266426,    2.833601
   2.305698,    2.832178
   2.345310,    2.830741
   2.385261,    2.829291
   2.425553,    2.827827
   2.465394,    2.826379
   2.505663,    2.824914
   2.546290,    2.823434
   2.587005,    2.821951
   2.628633,    2.820432
   2.669970,    2.818924
   2.711660,    2.817401
   2.753149,    2.815884
   2.795312,    2.814341
   2.837479,    2.812797
   2.879966,    2.811240
   2.923142,    2.809656
   2.965902,    2.808087
   3.009345,    2.806491
   3.052728,    2.804896
   3.095949,    2.803306
   3.140077,    2.801680
   3.184601,    2.800039
   3.228603,    2.798416
   3.273111,    2.796773
   3.282004,    2.796445
   3.307587,    2.795500
   3.307750,    2.795494
   3.307852,    2.795490
   3.307991,    2.795485
   3.308810,    2.795454
   3.312144,    2.795331
   3.324248,    2.794883
   3.357999,    2.793634
   3.402908,    2.791971
   3.447748,    2.790310
   3.493378,    2.788617
   3.538595,    2.786939
   3.584154,    2.785246
   3.629916,    2.783545
   3.675813,    2.781837
   3.722371,    2.780103
   3.769069,    2.778362
   3.815635,    2.776626
   3.862659,    2.774870
   3.909436,    2.773122
   3.956673,    2.771356
   4.004163,    2.769579
   4.051497,    2.767806
   4.099493,    2.766007
   4.147416,    2.764210
   4.195842,    2.762392
   4.244329,    2.760570
   4.293112,    2.758736
   4.342207,    2.756888
   4.391339,    2.755038
   4.440488,    2.753185
   4.489828,    2.751324
   4.539218,    2.749460
   4.589132,    2.747574
   4.639336,    2.745675
   4.689464,    2.743779
   4.740043,    2.741863
   4.790590,    2.739947
   4.841407,    2.738020
   4.892304,    2.736088
   4.943644,    2.734137
   4.994951,    2.732186
   5.005263,    2.731794
   5.012910,    2.731503
   5.013832,    2.731468
   5.014695,    2.731435
   5.015694,    2.731397
   5.016594,    2.731363
   5.016670,    2.731360
   5.016771,    2.731356
   5.017544,    2.731327
   5.021112,    2.731191
   5.032711,    2.730749
   5.065974,    2.729481
   5.119788,    2.727429
   5.171958,    2.725438
   5.224072,    2.723448
   5.276346,    2.721450
   5.329106,    2.719432
   5.382120,    2.717402
   5.435257,    2.715367
   5.488479,    2.713326
   5.541616,    2.711287
   5.595184,    2.709230
   5.649021,    2.707161
   5.702752,    2.705095
   5.757044,    2.703006
   5.810813,    2.700935
   5.865337,    2.698833
   5.920059,    2.696722
   5.974987,    2.694602
   6.029683,    2.692489
   6.084749,    2.690360
   6.139933,    2.688225
   6.195250,    2.686084
   6.250992,    2.683924
   6.306861,    2.681758
   6.362826,    2.679586
   6.418841,    2.677411
   6.475305,    2.675217
   6.531832,    2.673019
   6.588520,    2.670813
   6.645353,    2.668600
   6.702285,    2.666381
   6.759332,    2.664157
   6.761619,    2.664067
   6.763434,    2.663997
   6.765060,    2.663933
   6.766509,    2.663877
   6.766807,    2.663865
   6.767040,    2.663856
   6.767173,    2.663851
   6.767279,    2.663847
   6.767376,    2.663843
   6.768122,    2.663814
   6.772305,    2.663650
   6.790580,    2.662936
   6.842623,    2.660902
   6.900624,    2.658633
   6.958179,    2.656380
   7.015822,    2.654122
   7.073578,    2.651858
   7.131610,    2.649581
   7.189707,    2.647301
   7.248112,    2.645007
   7.306978,    2.642693
   7.365607,    2.640387
   7.424640,    2.638064
   7.483807,    2.635733
   7.542822,    2.633407
   7.602328,    2.631061
   7.661756,    2.628715
   7.721368,    2.626361
   7.781242,    2.623996
   7.840847,    2.621639
   7.900615,    2.619274
   7.961004,    2.616883
   8.021244,    2.614497
   8.081792,    2.612097
   8.142829,    2.609676
   8.203669,    2.607261
   8.265083,    2.604822
   8.326112,    2.602396
   8.387188,    2.599968
   8.448668,    2.597522
   8.510180,    2.595073
   8.522447,    2.594584
   8.535492,    2.594065
   8.543644,    2.593740
   8.549470,    2.593508
   8.554039,    2.593326
   8.558438,    2.593150
   8.561666,    2.593022
   8.562312,    2.592996
   8.563055,    2.592967
   8.563448,    2.592951
   8.563667,    2.592942
   8.563795,    2.592937
   8.563887,    2.592933
   8.563971,    2.592930
   8.564661,    2.592902
   8.569516,    2.592709
   8.588592,    2.591947
   8.642506,    2.589794
   8.704561,    2.587315
   8.766783,    2.584828
   8.828939,    2.582342
   8.891783,    2.579827
   8.954441,    2.577318
   9.017106,    2.574807
   9.080064,    2.572283
   9.143004,    2.569758
   9.206219,    2.567221
   9.269825,    2.564667
   9.333128,    2.562123
   9.396677,    2.559569
   9.460658,    2.556995
   9.524557,    2.554424
   9.588640,    2.551843
   9.652868,    2.549256
   9.717250,    2.546661
   9.781351,    2.544076
   9.845929,    2.541470
   9.910805,    2.538851
   9.975706,    2.536230
  10.040824,    2.533598
  10.105715,    2.530975
  10.171064,    2.528331
  10.236663,    2.525677
  10.302163,    2.523025
  10.367741,    2.520368
  10.380927,    2.519834
  10.389783,    2.519475
  10.399001,    2.519102
  10.405043,    2.518857
  10.409557,    2.518674
  10.410401,    2.518639
  10.411421,    2.518598
  10.411514,    2.518594
  10.411612,    2.518590
  10.412598,    2.518550
  10.417706,    2.518343
  10.437291,    2.517548
  10.487540,    2.515506
  10.553770,    2.512815
  10.619869,    2.510128
  10.686183,    2.507430
  10.752788,    2.504720
  10.819277,    2.502013
  10.885837,    2.499303
  10.952451,    2.496588
  11.019601,    2.493851
  11.086759,    2.491112
