CL_e, delta_e_eq
   0.224258,    5.000000
   0.197347,    5.000000
   0.170453,    5.000000
   0.143632,    5.000000
   0.116880,    5.000000
   0.090209,    5.000000
   0.063648,    5.000000
   0.037219,    5.000000
   0.010926,    5.000000
  -0.015318,  -11.654371
  -0.041315,  -25.000000
