CL_e, delta_e_eq
   0.090764,    5.000000
   0.079839,    5.000000
   0.068913,    5.000000
   0.058035,    5.000000
   0.047201,    5.000000
   0.036420,    5.000000
   0.025718,    5.000000
   0.015117,    5.000000
   0.004617,    5.000000
  -0.005808,  -10.211752
  -0.016074,  -25.000000
