Mach, Climb Angle
   0.241058,    0.334427
   0.244280,    0.372527
   0.247501,    0.406781
   0.250723,    0.437317
   0.253945,    0.464416
   0.257166,    0.488647
   0.260388,    0.509598
   0.263610,    0.527432
   0.266831,    0.542319
   0.270053,    0.555287
   0.273274,    0.565466
   0.276496,    0.572588
   0.279718,    0.577342
   0.282939,    0.580685
   0.286161,    0.582399
   0.289383,    0.580867
   0.292604,    0.577644
   0.295826,    0.573513
   0.299048,    0.566988
   0.302269,    0.559192
   0.305491,    0.549626
   0.308712,    0.537948
   0.311934,    0.526643
   0.315156,    0.512309
   0.318377,    0.497710
   0.321599,    0.480188
   0.324821,    0.463564
   0.328042,    0.444126
   0.331264,    0.424708
   0.334486,    0.402476
   0.337707,    0.380585
   0.340929,    0.357105
   0.344150,    0.332486
   0.347372,    0.307280
   0.350594,    0.279911
   0.353815,    0.252920
   0.357037,    0.224265
   0.360259,    0.194248
   0.363480,    0.164204
   0.366702,    0.132509
   0.369924,    0.099913
   0.373145,    0.067198
   0.376367,    0.032602
   0.379588,   -0.002816
   0.382810,   -0.038336
   0.386032,   -0.074805
   0.389253,   -0.113266
   0.392475,   -0.151823
   0.395697,   -0.190501
   0.398918,   -0.231016
   0.402140,   -0.272607
   0.405362,   -0.314397
   0.408583,   -0.356395
   0.411805,   -0.400156
   0.415026,   -0.445026
   0.418248,   -0.490107
   0.421470,   -0.535435
   0.424691,   -0.581426
   0.427913,   -0.629572
   0.431135,   -0.677943
   0.434356,   -0.726570
   0.437578,   -0.775430
   0.440800,   -0.825059
   0.444021,   -0.876685
   0.447243,   -0.928570
   0.450464,   -0.980711
   0.453686,   -1.033095
   0.456908,   -1.085721
   0.460129,   -1.140077
   0.463351,   -1.195442
   0.466573,   -1.251066
   0.469794,   -1.306948
   0.473016,   -1.363090
   0.476237,   -1.419505
   0.479459,   -1.476910
   0.482681,   -1.535972
   0.485902,   -1.595308
   0.489124,   -1.654924
   0.492346,   -1.714815
   0.495567,   -1.774979
   0.498789,   -1.835418
   0.502011,   -1.896295
   0.505232,   -1.959307
   0.508454,   -2.022606
   0.511675,   -2.086193
   0.514897,   -2.150066
   0.518119,   -2.214221
   0.521340,   -2.278664
   0.524562,   -2.343395
   0.527784,   -2.408413
   0.531005,   -2.474890
   0.534227,   -2.542397
   0.537449,   -2.610204
   0.540670,   -2.678312
   0.543892,   -2.746703
   0.547113,   -2.815390
   0.550335,   -2.884377
   0.553557,   -2.953666
   0.556778,   -3.023241
   0.560000,   -3.093103
