Speed (TAS), Rate of Climb
 131.409843,   -2.140433
 132.407260,   -2.062301
 133.404678,   -1.984746
 134.402096,   -1.908332
 135.399513,   -1.834884
 136.396931,   -1.761111
 137.394348,   -1.690181
 138.391766,   -1.620377
 139.389184,   -1.551796
 140.386601,   -1.485364
 141.384019,   -1.418124
 142.381436,   -1.354477
 143.378854,   -1.290009
 144.376272,   -1.229688
 145.373689,   -1.167782
 146.371107,   -1.109240
 147.368525,   -1.049673
 148.365942,   -0.993798
 149.363360,   -0.937581
 150.360777,   -0.883530
 151.358195,   -0.829425
 152.355613,   -0.776247
 153.353030,   -0.725806
 154.350448,   -0.674187
 155.347865,   -0.626999
 156.345283,   -0.578200
 157.342701,   -0.531077
 158.340118,   -0.486316
 159.337536,   -0.440559
 160.334954,   -0.398952
 161.332371,   -0.357936
 162.329789,   -0.316240
 163.327206,   -0.279616
 164.324624,   -0.242197
 165.322042,   -0.204990
 166.319459,   -0.173380
 167.316877,   -0.141084
 168.314294,   -0.108212
 169.311712,   -0.080713
 170.309130,   -0.052409
 171.306547,   -0.022928
 172.303965,    0.002540
 173.301383,    0.026984
 174.298800,    0.051941
 175.296218,    0.076496
 176.293635,    0.099494
 177.291053,    0.122946
 178.288471,    0.146857
 179.285888,    0.167556
 180.283306,    0.186857
 181.280723,    0.208761
 182.278141,    0.231065
 183.275559,    0.249655
 184.272976,    0.266519
 185.270394,    0.283945
 186.267812,    0.302549
 187.265229,    0.318590
 188.262647,    0.331618
 189.260064,    0.344876
 190.257482,    0.358535
 191.254900,    0.373062
 192.252317,    0.381853
 193.249735,    0.390596
 194.247152,    0.399488
 195.244570,    0.408798
 196.241988,    0.418575
 197.239405,    0.423100
 198.236823,    0.427699
 199.234241,    0.432372
 200.231658,    0.437333
 201.229076,    0.443308
 202.226493,    0.443837
 203.223911,    0.443731
 204.221329,    0.443623
 205.218746,    0.443628
 206.216164,    0.444190
 207.213581,    0.443361
 208.210999,    0.437740
 209.208417,    0.432035
 210.205834,    0.426472
 211.203252,    0.422048
 212.200670,    0.417553
 213.198087,    0.412670
 214.195505,    0.401857
 215.192922,    0.391145
 216.190340,    0.381838
 217.187758,    0.372389
 218.185175,    0.362799
 219.182593,    0.353066
 220.180010,    0.341450
 221.177428,    0.325556
 222.174846,    0.309437
 223.172263,    0.293093
 224.169681,    0.276522
 225.167099,    0.259673
 226.164516,    0.242204
 227.161934,    0.224502
 228.159351,    0.201371
 229.156769,    0.176961
 230.154187,    0.152393
