Speed (TAS), Rate of Climb
 166.926433,  499.888751
 169.073232,  516.741851
 171.220031,  529.561050
 173.366830,  541.486002
 175.513628,  551.320476
 177.660427,  559.654511
 179.807226,  568.593977
 181.954025,  574.464698
 184.100824,  580.365272
 186.247623,  586.325852
 188.394421,  589.973409
 190.541220,  593.729945
 192.688019,  597.504969
 194.834818,  599.509328
 196.981617,  601.304848
 199.128415,  603.183222
 201.275214,  604.864601
 203.422013,  604.224041
 205.568812,  603.891414
 207.715611,  603.591798
 209.862409,  603.191413
 212.009208,  600.560691
 214.156007,  597.874109
 216.302806,  595.161577
 218.449605,  592.288171
 220.596403,  588.887344
 222.743202,  582.844980
 224.890001,  576.685793
 227.036800,  570.282507
 229.183599,  563.634761
 231.330397,  556.932868
 233.477196,  548.600753
 235.623995,  538.728972
 237.770794,  528.539018
 239.917593,  518.146947
 242.064391,  507.517129
 244.211190,  496.569472
 246.357989,  485.302891
 248.504788,  471.307795
 250.651587,  456.802734
 252.798386,  441.907047
 254.945184,  426.619039
 257.091983,  410.936438
 259.238782,  394.857567
 261.385581,  378.381271
 263.532380,  361.505853
 265.679178,  340.620454
 267.825977,  318.960575
 269.972776,  296.799561
 272.119575,  274.134929
 274.266374,  250.959955
 276.413172,  227.270754
 278.559971,  203.070328
 280.706770,  178.356194
 282.853569,  153.122687
 285.000368,  127.365520
 287.147166,   97.649671
 289.293965,   67.095145
 291.440764,   35.927610
 293.587563,    4.142064
 295.734362,  -28.260638
 297.881160,  -61.283616
 300.027959,  -94.931352
 302.174758, -129.208630
 304.321557, -164.115611
 306.468356, -199.655417
 308.615155, -235.831783
 310.761953, -272.648875
 312.908752, -310.108187
 315.055551, -351.885987
 317.202350, -394.473255
 319.349149, -437.790824
 321.495947, -481.842340
 323.642746, -526.631464
 325.789545, -572.161442
 327.936344, -618.434585
 330.083143, -665.456291
 332.229941, -713.230221
 334.376740, -761.759316
 336.523539, -811.043898
 338.670338, -861.091627
 340.817137, -911.906164
 342.963935, -963.490365
 345.110734, -1015.842247
 347.257533, -1068.971830
 349.404332, -1122.882774
 351.551131, -1178.437460
 353.697929, -1237.785525
 355.844728, -1297.997363
 357.991527, -1359.077075
 360.138326, -1421.028370
 362.285125, -1483.843425
 364.431923, -1547.538506
 366.578722, -1612.117713
 368.725521, -1677.585148
 370.872320, -1743.929285
 373.019119, -1811.169524
 375.165918, -1879.310110
 377.312716, -1948.355142
 379.459515, -2018.290879
