V/VsTO, Thrust - Yawing Moment
   0.305397, 432155.501717
   0.308708, 431833.053803
   0.312020, 431510.605888
   0.315332, 431188.157974
   0.318643, 430865.710060
   0.321955, 430543.262145
   0.325267, 430220.814231
   0.328578, 429898.366317
   0.331890, 429575.918403
   0.335202, 429253.470488
   0.338513, 428931.022574
   0.341825, 428607.869946
   0.345137, 428284.580214
   0.348448, 427961.290481
   0.351760, 427638.000748
   0.355072, 427314.711016
   0.358383, 426991.421283
   0.361695, 426668.131550
   0.365007, 426344.841818
   0.368318, 426021.552085
   0.371630, 425698.262352
   0.374942, 425374.972620
   0.378253, 425051.682887
   0.381565, 424728.393154
   0.384877, 424405.103422
   0.388188, 424081.813689
   0.391500, 423758.523956
   0.394811, 423435.234224
   0.398123, 423111.944491
   0.401435, 422788.654758
   0.404746, 422465.365026
   0.408058, 422142.075293
   0.411370, 421818.785560
   0.414681, 421495.495828
   0.417993, 421172.206095
   0.421305, 420848.916362
   0.424616, 420525.371463
   0.427928, 420201.026279
   0.431240, 419876.681096
   0.434551, 419552.335912
   0.437863, 419227.990729
   0.441175, 418903.645545
   0.444486, 418579.300362
   0.447798, 418254.955178
   0.451110, 417930.609995
   0.454421, 417606.264811
   0.457733, 417281.919628
   0.461045, 416957.574444
   0.464356, 416633.229261
   0.467668, 416308.884077
   0.470980, 415984.538894
   0.474291, 415660.193710
   0.477603, 415335.848527
   0.480915, 415011.503343
   0.484226, 414687.158160
   0.487538, 414362.812976
   0.490850, 414038.467793
   0.494161, 413714.122609
   0.497473, 413389.777426
   0.500785, 413065.432242
   0.504096, 412741.087058
   0.507408, 412416.741875
   0.510720, 412091.579492
   0.514031, 411765.970070
   0.517343, 411440.360647
   0.520655, 411114.751225
   0.523966, 410789.141802
   0.527278, 410463.532380
   0.530590, 410137.922957
   0.533901, 409812.313535
   0.537213, 409486.704112
   0.540525, 409161.094690
   0.543836, 408835.485267
   0.547148, 408509.875845
   0.550460, 408184.266422
   0.553771, 407858.657000
   0.557083, 407533.047577
   0.560394, 407207.438155
   0.563706, 406881.828732
   0.567018, 406556.219309
   0.570329, 406230.609887
   0.573641, 405905.000464
   0.576953, 405579.391042
   0.580264, 405253.781619
   0.583576, 404928.172197
   0.586888, 404602.562774
   0.590199, 404276.953352
   0.593511, 403951.271959
   0.596823, 403624.251838
   0.600134, 403297.231716
   0.603446, 402970.211595
   0.606758, 402643.191474
   0.610069, 402316.171353
   0.613381, 401989.151232
   0.616693, 401662.131110
   0.620004, 401335.110989
   0.623316, 401008.090868
   0.626628, 400681.070747
   0.629939, 400354.050626
   0.633251, 400027.030505
   0.636563, 399700.010383
   0.639874, 399372.990262
   0.643186, 399045.970141
   0.646498, 398718.950020
   0.649809, 398391.929899
   0.653121, 398064.909777
   0.656433, 397737.889656
   0.659744, 397410.869535
   0.663056, 397083.849414
   0.666368, 396756.829293
   0.669679, 396429.809171
   0.672991, 396102.789050
   0.676303, 395775.768929
   0.679614, 395448.265880
   0.682926, 395120.185899
   0.686238, 394792.105918
   0.689549, 394464.025937
   0.692861, 394135.945956
   0.696173, 393807.865975
   0.699484, 393479.785994
   0.702796, 393151.706013
   0.706108, 392823.626032
   0.709419, 392495.546051
   0.712731, 392167.466070
   0.716043, 391839.386089
   0.719354, 391511.306108
   0.722666, 391183.226127
   0.725977, 390855.146146
   0.729289, 390527.066165
   0.732601, 390198.986185
   0.735912, 389870.906204
   0.739224, 389542.826223
   0.742536, 389214.746242
   0.745847, 388886.666261
   0.749159, 388558.586280
   0.752471, 388230.506299
   0.755782, 387902.426318
   0.759094, 387574.346337
   0.762406, 387246.266356
   0.765717, 386917.770761
   0.769029, 386589.207669
   0.772341, 386260.644577
   0.775652, 385932.081486
   0.778964, 385603.518394
   0.782276, 385274.955303
   0.785587, 384946.392211
   0.788899, 384617.829119
   0.792211, 384289.266028
   0.795522, 383960.702936
   0.798834, 383632.139845
   0.802146, 383303.576753
   0.805457, 382975.013661
   0.808769, 382646.450570
   0.812081, 382317.887478
   0.815392, 381989.324387
   0.818704, 381660.761295
   0.822016, 381332.198203
   0.825327, 381003.635112
   0.828639, 380675.072020
   0.831951, 380346.508929
   0.835262, 380017.945837
   0.838574, 379689.382745
   0.841886, 379360.819654
   0.845197, 379032.256562
   0.848509, 378703.716694
   0.851821, 378375.241269
   0.855132, 378046.765843
   0.858444, 377718.290417
   0.861756, 377389.814992
   0.865067, 377061.339566
   0.868379, 376732.864140
   0.871691, 376404.388715
   0.875002, 376075.913289
   0.878314, 375747.437864
   0.881626, 375418.962438
   0.884937, 375090.487012
   0.888249, 374762.011587
   0.891560, 374433.536161
   0.894872, 374105.060735
   0.898184, 373776.585310
   0.901495, 373448.109884
   0.904807, 373119.634459
   0.908119, 372791.159033
   0.911430, 372462.683607
   0.914742, 372134.208182
   0.918054, 371805.732756
   0.921365, 371477.257330
   0.924677, 371148.781905
   0.927989, 370820.306479
   0.931300, 370491.831054
   0.934612, 370162.984408
   0.937924, 369833.954535
   0.941235, 369504.924662
   0.944547, 369175.894789
   0.947859, 368846.864917
