Time, Angular Velocity
   0.000000,    0.000000
   0.500000,   -0.002893
   1.000000,   -0.000093
   1.500000,   -0.014111
   2.000000,   -0.032823
   2.500000,   -0.027413
   3.000000,   -0.015269
   3.500000,   -0.008998
   4.000000,   -0.004365
   4.500000,    0.007194
   5.000000,    0.020687
   5.500000,    0.013261
   6.000000,   -0.000004
   6.500000,    0.007657
   7.000000,    0.021160
   7.500000,    0.013700
   8.000000,    0.000389
   8.500000,    0.008033
   9.000000,    0.021526
   9.500000,    0.013976
  10.000000,    0.000552
  10.500000,    0.008195
  11.000000,    0.021718
  11.500000,    0.012846
  12.000000,   -0.002278
  12.500000,   -0.002491
  13.000000,    0.001459
  13.500000,   -0.003921
  14.000000,   -0.011905
  14.500000,    0.001494
  15.000000,    0.020861
  15.500000,    0.013224
  16.000000,   -0.001950
  16.500000,   -0.002168
  17.000000,    0.001788
  17.500000,   -0.003631
  18.000000,   -0.011668
  18.500000,    0.001717
  19.000000,    0.021081
  19.500000,    0.013408
  20.000000,   -0.001812
  20.500000,   -0.002069
  21.000000,    0.001852
  21.500000,   -0.003639
  22.000000,   -0.011757
  22.500000,    0.001618
  23.000000,    0.020992
  23.500000,    0.013243
  24.000000,   -0.002078
  24.500000,   -0.002376
  25.000000,    0.001519
  25.500000,    0.011835
  26.000000,    0.023944
  26.500000,    0.025668
  27.000000,    0.024493
  27.500000,    0.013405
  28.000000,   -0.000450
  28.500000,   -0.007198
  29.000000,   -0.011962
  29.500000,   -0.009490
  30.000000,   -0.004997
  30.500000,   -0.007671
  31.000000,   -0.012344
  31.500000,    0.001825
  32.000000,    0.021255
  32.500000,    0.013352
  33.000000,   -0.002181
  33.500000,   -0.002570
  34.000000,    0.001267
  34.500000,    0.011585
  35.000000,    0.023712
  35.500000,    0.025385
  36.000000,    0.024139
  36.500000,    0.012916
  37.000000,   -0.001092
  37.500000,   -0.007924
  38.000000,   -0.012753
  38.500000,    0.001425
  39.000000,    0.020909
  39.500000,    0.014178
  40.000000,    0.000129
  40.500000,    0.007638
  41.000000,    0.021164
  41.500000,    0.013120
  42.000000,   -0.000945
  42.500000,   -0.007807
  43.000000,   -0.012658
  43.500000,    0.001539
  44.000000,    0.021052
  44.500000,    0.014268
  45.000000,    0.000142
  45.500000,    0.007703
  46.000000,    0.021317
  46.500000,    0.013217
  47.000000,   -0.000946
  47.500000,   -0.007878
  48.000000,   -0.012793
  48.500000,    0.001466
  49.000000,    0.021078
  49.500000,    0.014236
  50.000000,    0.000009
  50.500000,    0.007530
  51.000000,    0.021122
  51.500000,    0.014271
  52.000000,    0.001713
  52.500000,   -0.001601
  53.000000,   -0.002335
  53.500000,    0.008155
  54.000000,    0.021779
  54.500000,    0.013534
  55.000000,   -0.000814
  55.500000,   -0.007884
  56.000000,   -0.012921
  56.500000,    0.001352
  57.000000,    0.021016
  57.500000,    0.014050
  58.000000,   -0.000350
  58.500000,   -0.007460
  59.000000,   -0.012534
  59.500000,    0.001705
  60.000000,    0.021336
  60.500000,    0.014302
  61.000000,   -0.000176
  61.500000,   -0.007310
  62.000000,   -0.012393
  62.500000,    0.001846
  63.000000,    0.021480
  63.500000,    0.014380
  64.000000,   -0.000183
  64.500000,   -0.007382
  65.000000,   -0.012524
  65.500000,    0.001710
  66.000000,    0.021354
  66.500000,    0.014238
  67.000000,   -0.000348
  67.500000,   -0.007622
  68.000000,   -0.012856
  68.500000,    0.001423
  69.000000,    0.021148
  69.500000,    0.013974
  70.000000,   -0.000709
  70.500000,   -0.008019
  71.000000,   -0.013271
  71.500000,    0.001050
  72.000000,    0.020836
  72.500000,    0.013646
  73.000000,   -0.001075
  73.500000,   -0.008400
  74.000000,   -0.013661
  74.500000,    0.000708
  75.000000,    0.020557
  75.500000,    0.014711
  76.000000,    0.001694
  76.500000,   -0.001881
  77.000000,   -0.002819
  77.500000,    0.007711
  78.000000,    0.021442
  78.500000,    0.024943
  79.000000,    0.025588
  79.500000,    0.014082
  80.000000,   -0.000817
  80.500000,   -0.008314
  81.000000,   -0.013745
  81.500000,    0.000577
  82.000000,    0.020413
  82.500000,    0.025181
  83.000000,    0.025743
  83.500000,    0.014113
  84.000000,   -0.000921
  84.500000,   -0.008522
  85.000000,   -0.014050
  85.500000,    0.000251
  86.000000,    0.020086
  86.500000,    0.024812
  87.000000,    0.025320
