Time, Rate of Climb
   0.000000,    0.000000
   1.000000,    0.000000
   2.000000,    0.000000
   3.000000,    0.000000
   4.000000,    0.000000
   5.000000,    0.000000
   6.000000,    0.000000
   7.000000,    0.000000
   8.000000,    0.000000
   9.000000,    0.000000
  10.000000,    0.000000
  11.000000,    0.000000
  12.000000,    0.000000
  13.000000,    0.000000
  14.000000,    0.000000
  15.000000,    0.000000
  16.000000,    0.000000
  17.000000,    0.000000
  18.000000,    0.000000
  18.697330,    0.000000
  18.707330,    0.000000
  19.335992,    0.000000
  19.471282,    0.066192
  19.971282,    0.511158
  19.981282,    0.522008
  20.981282,    1.907094
  21.981282,    3.820340
  22.981282,    6.138013
  23.226589,    6.751732
  24.226589,    9.366069
  25.226589,   12.041523
  26.226589,   14.626680
  27.226589,   16.987175
  28.226589,   19.013668
  29.226589,   20.626055
  30.226589,   21.773769
  31.226589,   22.434269
  32.226589,   22.609163
  33.021715,   22.410777
  33.031715,   22.410777
  34.031715,   22.410777
  35.031715,   22.410777
  35.226589,   22.410777
  36.226589,   22.410777
  37.226589,   22.410777
  38.226589,   22.410777
  39.226589,   22.410777
  40.226589,   22.410777
  41.226589,   22.410777
  42.226589,   22.410777
  43.226589,   22.410777
  44.226589,   22.410777
  45.226589,   22.410777
  46.226589,   22.410777
  47.226589,   22.410777
  48.226589,   22.410777
  49.226589,   22.410777
  50.226589,   22.410777
  51.226589,   22.410777
  52.226589,   22.410777
  53.226589,   22.410777
  54.226589,   22.410777
  55.226589,   22.410777
  56.226589,   22.410777
  57.226589,   22.410777
  58.226589,   22.410777
  59.226589,   22.410777
  60.226589,   22.410777
  61.226589,   22.410777
  62.226589,   22.410777
  63.226589,   22.410777
  64.226589,   22.410777
  65.226589,   22.410777
  66.226589,   22.410777
  67.226589,   22.410777
  68.226589,   22.410777
  69.226589,   22.410777
  70.226589,   22.410777
  71.226589,   22.410777
  72.226589,   22.410777
  73.226589,   22.410777
  74.226589,   22.410777
  75.226589,   22.410777
  76.226589,   22.410777
  77.226589,   22.410777
  78.226589,   22.410777
  79.226589,   22.410777
  80.226589,   22.410777
  81.226589,   22.410777
  82.226589,   22.410777
  83.226589,   22.410777
  84.226589,   22.410777
  85.226589,   22.410777
  86.226589,   22.410777
  87.226589,   22.410777
  88.226589,   22.410777
  89.226589,   22.410777
  90.226589,   22.410777
  91.226589,   22.410777
  92.226589,   22.410777
  93.226589,   22.410777
  94.226589,   22.410777
  95.226589,   22.410777
  96.226589,   22.410777
  97.226589,   22.410777
  98.226589,   22.410777
  99.226589,   22.410777
 100.226589,   22.410777
 101.226589,   22.410777
 102.226589,   22.410777
 103.226589,   22.410777
 104.226589,   22.410777
 105.226589,   22.410777
 106.226589,   22.410777
 107.226589,   22.410777
 108.226589,   22.410777
 109.226589,   22.410777
 110.226589,   22.410777
 111.226589,   22.410777
 112.226589,   22.410777
 113.226589,   22.410777
 114.226589,   22.410777
 115.226589,   22.410777
 116.226589,   22.410777
 117.226589,   22.410777
 118.226589,   22.410777
 119.226589,   22.410777
 120.226589,   22.410777
 121.226589,   22.410777
 122.226589,   22.410777
 123.226589,   22.410777
 124.226589,   22.410777
 125.226589,   22.410777
 126.226589,   22.410777
 127.226589,   22.410777
 128.226589,   22.410777
 129.226589,   22.410777
 130.226589,   22.410777
 131.226589,   22.410777
 132.226589,   22.410777
 133.226589,   22.410777
 134.226589,   22.410777
 135.226589,   22.410777
 136.226589,   22.410777
 137.226589,   22.410777
 137.503238,   22.410777
