Speed (TAS), Rate of Climb
  75.332140,    3.347288
  76.577008,    3.408541
  77.821875,    3.463626
  79.066743,    3.511871
  80.311610,    3.554145
  81.556477,    3.590129
  82.801345,    3.619613
  84.046212,    3.643022
  85.291080,    3.661312
  86.535947,    3.673065
  87.780814,    3.678306
  89.025682,    3.678647
  90.270549,    3.673736
  91.515417,    3.662660
  92.760284,    3.645578
  94.005151,    3.624745
  95.250019,    3.597533
  96.494886,    3.564688
  97.739754,    3.527426
  98.984621,    3.485239
 100.229488,    3.438030
 101.474356,    3.384770
 102.719223,    3.327250
 103.964091,    3.267147
 105.208958,    3.198439
 106.453825,    3.126016
 107.698693,    3.049295
 108.943560,    2.968975
 110.188428,    2.880130
 111.433295,    2.789011
 112.678162,    2.691586
 113.923030,    2.590141
 115.167897,    2.481756
 116.412765,    2.369191
 117.657632,    2.253678
 118.902499,    2.128749
 120.147367,    1.999838
 121.392234,    1.867830
 122.637102,    1.727493
 123.881969,    1.582949
 125.126836,    1.433446
 126.371704,    1.276397
 127.616571,    1.114919
 128.861438,    0.948982
 130.106306,    0.774121
 131.351173,    0.594365
 132.596041,    0.409910
 133.840908,    0.219606
 135.085775,    0.020401
 136.330643,   -0.183749
 137.575510,   -0.392878
 138.820378,   -0.607207
 140.065245,   -0.831749
 141.310112,   -1.061519
 142.554980,   -1.296549
 143.799847,   -1.536582
 145.044715,   -1.784159
 146.289582,   -2.040641
 147.534449,   -2.302643
 148.779317,   -2.569914
 150.024184,   -2.842794
 151.269052,   -3.121868
 152.513919,   -3.411793
 153.758786,   -3.707425
 155.003654,   -4.008951
 156.248521,   -4.316407
 157.493389,   -4.629695
 158.738256,   -4.948942
 159.983123,   -5.279890
 161.227991,   -5.617184
 162.472858,   -5.960645
 163.717726,   -6.310393
 164.962593,   -6.666465
 166.207460,   -7.028899
 167.452328,   -7.397732
 168.697195,   -7.777698
 169.942063,   -8.165357
 171.186930,   -8.559736
 172.431797,   -8.960819
 173.676665,   -9.368627
 174.921532,   -9.783225
 176.166400,  -10.204792
 177.411267,  -10.633203
 178.656134,  -11.070031
 179.901002,  -11.518225
 181.145869,  -11.973659
 182.390736,  -12.436221
 183.635604,  -12.905949
 184.880471,  -13.383223
 186.125339,  -13.867818
 187.370206,  -14.359706
 188.615073,  -14.859014
 189.859941,  -15.366132
 191.104808,  -15.880667
 192.349676,  -16.407499
 193.594543,  -16.943215
 194.839410,  -17.486902
 196.084278,  -18.038288
 197.329145,  -18.597416
 198.574013,  -19.164990
