Speed (CAS), Efficiency
 123.548004,    9.454862
 124.637393,    9.681037
 125.726782,    9.906754
 126.816171,   10.132368
 127.905560,   10.355224
 128.994949,   10.572219
 130.084338,   10.789627
 131.173727,   11.004175
 132.263116,   11.211982
 133.352505,   11.421179
 134.441894,   11.622828
 135.531283,   11.822232
 136.620672,   12.019920
 137.710061,   12.209220
 138.799450,   12.401354
 139.888839,   12.580550
 140.978228,   12.764398
 142.067617,   12.935010
 143.157006,   13.110216
 144.246395,   13.271797
 145.335784,   13.438681
 146.425173,   13.590508
 147.514562,   13.746583
 148.603951,   13.891132
 149.693340,   14.035485
 150.782729,   14.174022
 151.872118,   14.305919
 152.961507,   14.439855
 154.050895,   14.558739
 155.140284,   14.680462
 156.229673,   14.795076
 157.319062,   14.902842
 158.408451,   15.012955
 159.497840,   15.109926
 160.587229,   15.205397
 161.676618,   15.302744
 162.766007,   15.384259
 163.855396,   15.466543
 164.944785,   15.550269
 166.034174,   15.618902
 167.123563,   15.687397
 168.212952,   15.756950
 169.302341,   15.815538
 170.391730,   15.869924
 171.481119,   15.925038
 172.570508,   15.976562
 173.659897,   16.016774
 174.749286,   16.057444
 175.838675,   16.098578
 176.928064,   16.131120
 178.017453,   16.157568
 179.106842,   16.184265
 180.196231,   16.211214
 181.285620,   16.229130
 182.375009,   16.241856
 183.464398,   16.254679
 184.553787,   16.267599
 185.643176,   16.275393
 186.732565,   16.274747
 187.821954,   16.274098
 188.911343,   16.273446
 190.000731,   16.272789
 191.090120,   16.262150
 192.179509,   16.248675
 193.268898,   16.235146
 194.358287,   16.221563
 195.447676,   16.207926
 196.537065,   16.184958
 197.626454,   16.159421
 198.715843,   16.133823
 199.805232,   16.108166
 200.894621,   16.082450
 201.984010,   16.053032
 203.073399,   16.016431
 204.162788,   15.979800
 205.252177,   15.943142
 206.341566,   15.906458
 207.430955,   15.869749
 208.520344,   15.829493
 209.609733,   15.783000
 210.699122,   15.736540
 211.788511,   15.690113
 212.877900,   15.643723
 213.967289,   15.597369
 215.056678,   15.551056
 216.146067,   15.498108
 217.235456,   15.443203
 218.324845,   15.388413
 219.414234,   15.333739
 220.503623,   15.279183
 221.593012,   15.224747
 222.682401,   15.170431
 223.771790,   15.112891
 224.861179,   15.051155
 225.950568,   14.989625
 227.039956,   14.928302
 228.129345,   14.867188
 229.218734,   14.806283
 230.308123,   14.745588
 231.397512,   14.685105
