Speed, Power
 121.965352, 1286.105855
 123.539651, 1289.715421
 125.113951, 1293.982911
 126.688250, 1298.907837
 128.262549, 1304.485802
 129.836849, 1310.708378
 131.411148, 1317.572514
 132.985447, 1325.197050
 134.559747, 1333.466209
 136.134046, 1342.356909
 137.708345, 1351.841461
 139.282645, 1361.887447
 140.856944, 1372.725747
 142.431243, 1384.228629
 144.005543, 1396.232804
 145.579842, 1408.871259
 147.154142, 1422.330354
 148.728441, 1436.200768
 150.302740, 1450.842585
 151.877040, 1466.124756
 153.451339, 1481.845754
 155.025638, 1498.522785
 156.599938, 1515.418495
 158.174237, 1533.439196
 159.748536, 1551.615388
 161.322836, 1570.899550
 162.897135, 1590.301191
 164.471434, 1610.909634
 166.045734, 1631.674025
 167.620033, 1653.454464
 169.194332, 1675.642876
 170.768632, 1698.497287
 172.342931, 1722.166544
 173.917230, 1746.056343
 175.491530, 1771.180770
 177.065829, 1796.637003
 178.640129, 1822.597231
 180.214428, 1849.666580
 181.788727, 1877.025666
 183.363027, 1905.026278
 184.937326, 1934.072707
 186.511625, 1963.444607
 188.085925, 1993.339753
 189.660224, 2024.466698
 191.234523, 2055.954788
 192.808823, 2087.807019
 194.383122, 2120.862298
 195.957421, 2154.562692
 197.531721, 2188.662938
 199.106020, 2223.216084
 200.680319, 2259.216965
 202.254619, 2295.653110
 203.828918, 2332.527935
 205.403217, 2369.844854
 206.977517, 2408.656262
 208.551816, 2447.981343
 210.126116, 2487.783897
 211.700415, 2528.067529
 213.274714, 2569.330462
 214.849014, 2611.687343
 216.423313, 2654.560311
 217.997612, 2697.953146
 219.571912, 2741.869630
 221.146211, 2786.799661
 222.720510, 2832.874065
 224.294810, 2879.506782
 225.869109, 2926.701759
 227.443408, 2974.462943
 229.017708, 3022.794281
 230.592007, 3072.611745
 232.166306, 3123.202382
 233.740606, 3174.397483
 235.314905, 3226.201148
 236.889204, 3278.617475
 238.463504, 3331.650563
 240.037803, 3385.841885
 241.612102, 3441.219344
 243.186402, 3497.247335
 244.760701, 3553.930098
 246.335001, 3611.271871
 247.909300, 3669.276892
 249.483599, 3727.949401
 251.057899, 3787.558437
 252.632198, 3848.671093
 254.206497, 3910.484408
 255.780797, 3973.002749
 257.355096, 4036.230482
 258.929395, 4100.171973
 260.503695, 4164.831588
 262.077994, 4230.213695
 263.652293, 4296.322658
 265.226593, 4364.081315
 266.800892, 4432.760442
 268.375191, 4502.199017
 269.949491, 4572.401522
 271.523790, 4643.372437
 273.098089, 4715.116244
 274.672389, 4787.637425
 276.246688, 4860.940459
 277.820988, 4935.029829
