Ground Distance, Angular Velocity
   0.000000,    0.000000
  66.285015,    0.000000
 132.570000,    0.000000
 198.854945,    0.000000
 265.139415,    0.000000
 331.423430,    0.000000
 397.707226,    0.000000
 463.990570,    0.000000
 530.273038,    0.000000
 596.554885,    0.000000
 662.836187,    0.000000
 729.116565,    0.000000
 795.395846,    0.000000
 861.674370,    0.000000
 927.952090,    0.000000
 994.228537,    0.000000
1060.503609,    0.000000
1126.777603,    0.000000
1193.050407,    0.000000
1259.321532,    0.000000
1325.590990,    0.000000
1391.859080,    0.000000
1458.125692,    0.000000
1524.390379,    0.000000
1590.653286,    0.000000
1656.914753,    0.000000
1723.174700,    0.000000
1789.432667,    0.000000
1855.688656,    0.000000
1921.943035,    0.000000
1988.195781,    0.000000
2054.446467,    0.000000
2120.694961,    0.000000
2186.941672,    0.000000
2253.186660,    0.000000
2319.429573,    0.000000
2385.669924,    0.000000
2451.907380,    0.000000
2518.141394,    0.000000
2584.372061,    0.000000
2650.599775,    0.000000
2716.824579,    0.000000
2783.046153,    0.000000
2849.263941,    0.000000
2915.478099,    0.000000
2981.689020,    0.000000
3047.896755,    0.000000
3114.101006,    0.000000
3180.301266,    0.000000
3246.497772,    0.000000
3312.690969,    0.000000
3378.880961,    0.000000
3445.067501,    0.000000
3511.250059,    0.000000
3577.428682,    0.000000
3643.603859,    0.000000
3709.775761,    0.000000
3775.944216,    0.000000
3842.108722,    0.000000
3908.268823,    0.000000
3974.424237,    0.000000
4040.574435,    0.000000
4106.718926,    0.000000
4172.858134,    0.000000
4238.992508,    0.000000
4305.122220,    0.000000
4371.247158,    0.000000
4437.366934,    0.000000
4503.480937,    0.000000
4569.589146,    0.000000
4635.692144,    0.000000
4701.790291,    0.000000
4767.883669,    0.000000
4833.972086,    0.000000
4900.055079,    0.000000
4966.132058,    0.000000
5032.203265,    0.000000
5098.269265,    0.000000
5164.330371,    0.000000
5230.386621,    0.000000
5296.437779,    0.000000
5362.483352,    0.000000
5428.522727,    0.000000
5494.556136,    0.000000
5560.584144,    0.000000
5626.607065,    0.000000
5692.624952,    0.000000
5758.637592,    0.000000
5824.644521,    0.000000
5890.645095,    0.000000
5956.638998,    0.000000
6022.626015,    0.000000
6088.605749,    0.000000
6154.577646,    0.000000
6220.541014,    0.000000
6286.495065,    0.000000
6352.439348,    0.000000
6418.373905,    0.000000
6484.298645,    0.000000
6550.213429,    0.000000
6616.118078,    0.000000
6682.012378,    0.000000
6747.896093,    0.000000
6813.768975,    0.000000
