Ground distance, Vertical Forces
   0.000000, 49604.021547
   0.050435, 49604.021547
   0.553755, 49604.021547
   1.112916, 49604.021547
   1.672076, 49604.021547
   2.231237, 49604.021547
   2.790397, 49604.021547
   3.349558, 49604.021547
   3.908718, 49604.021547
   4.467879, 49604.021547
   5.027040, 49604.021547
   5.586200, 49604.021547
   6.952679, 49604.021547
   8.419959, 49604.021547
   9.887239, 49604.021547
  11.354518, 49604.021547
  12.821798, 49604.021547
  14.289078, 49604.021547
  15.756358, 49604.021547
  17.223638, 49604.021547
  18.690918, 49604.021547
  20.158198, 49604.021547
  22.424280, 49604.021547
  24.790100, 49604.021547
  27.155921, 49604.021547
  29.521741, 49604.021547
  31.887561, 49604.021547
  34.253382, 49604.021547
  36.619202, 49604.021547
  38.985022, 49604.021547
  41.350842, 49604.021547
  43.716663, 49604.021547
  46.872517, 49604.021547
  50.127015, 49604.021547
  53.381512, 49604.021547
  56.636010, 49604.021547
  59.890507, 49604.021547
  63.145005, 49604.021547
  66.399502, 49604.021547
  69.654000, 49604.021547
  72.908497, 49604.021547
  76.162995, 49604.021547
  80.198519, 49604.021547
  84.331562, 49604.021547
  88.464605, 49604.021547
  92.597648, 49604.021547
  96.730691, 49604.021547
 100.863734, 49604.021547
 104.996777, 49604.021547
 109.129820, 49604.021547
 113.262862, 49604.021547
 117.395905, 49604.021547
 122.300743, 49604.021547
 127.301948, 49604.021547
 132.303152, 49604.021547
 137.304356, 49604.021547
 142.305560, 49604.021547
 147.306764, 49604.021547
 152.307968, 49604.021547
 157.309172, 49604.021547
 162.310376, 49604.021547
 167.311580, 49604.021547
 173.074813, 49604.021547
 178.933193, 49604.021547
 184.791573, 49604.021547
 190.649954, 49604.021547
 196.508334, 49604.021547
 202.366714, 49604.021547
 208.225094, 49604.021547
 214.083474, 49604.021547
 219.941854, 49604.021547
 225.800234, 49604.021547
 232.408500, 49604.021547
 239.110397, 49604.021547
 245.812293, 49604.021547
 252.514190, 49604.021547
 259.216086, 49604.021547
 265.917982, 49604.021547
 272.619879, 49604.021547
 279.321775, 49604.021547
 286.023672, 49604.021547
 292.725568, 49604.021547
 300.164186, 49604.021547
 307.694790, 49604.021547
 315.225394, 49604.021547
 322.755998, 49604.021547
 330.286603, 49604.021547
 337.817207, 49604.021547
 345.347811, 49604.021547
 352.878415, 49604.021547
 360.409020, 49604.021547
 367.939624, 49604.021547
 376.193726, 49604.021547
 384.538164, 49604.021547
 392.882602, 49604.021547
 401.227039, 49604.021547
 409.571477, 49604.021547
