Ground Distance, Acceleration
   0.000000,    2.820599
   0.684793,    2.804012
   1.542845,    2.787406
   3.483476,    2.770711
   5.733377,    2.753990
   9.052853,    2.737190
  12.677882,    2.720368
  17.359403,    2.703475
  22.342740,    2.686563
  28.369415,    2.669590
  34.694148,    2.652600
  42.049005,    2.635559
  49.698145,    2.618503
  58.364143,    2.601406
  67.320635,    2.584296
  77.280679,    2.567153
  87.527415,    2.550001
  98.764361,    2.532824
 110.284189,    2.515640
 122.780863,    2.498440
 135.556600,    2.481236
 149.295802,    2.464024
 163.310244,    2.446810
 178.274764,    2.429596
 193.510699,    2.412382
 209.683322,    2.395502
 226.123537,    2.378717
 243.487702,    2.363775
 261.115820,    2.349360
 279.656356,    2.334720
 298.457549,    2.320016
 318.159724,    2.305288
 338.119289,    2.290553
 358.968375,    2.275801
 380.071578,    2.261044
 402.052824,    2.246276
 424.284907,    2.231505
 447.383547,    2.216730
 470.729741,    2.201954
 494.930999,    2.187179
 519.376529,    2.172405
 544.665765,    2.158531
 570.196029,    2.144915
 596.559321,    2.131476
 623.160589,    2.118089
 650.584426,    2.104646
 678.243251,    2.091187
 706.714175,    2.077725
 735.417098,    2.064262
 764.921650,    2.050802
 794.655208,    2.037343
 825.179927,    2.023892
 855.930663,    2.010443
 887.462099,    1.997006
 919.216563,    1.983574
 951.741280,    1.970158
 984.486041,    1.956748
1010.304372,    1.946416
1044.161034,    1.933973
1078.479175,    1.922994
1113.166362,    1.913184
1148.381809,    1.897971
1184.019708,    1.878438
1220.173041,    1.854873
1256.738570,    1.828083
1272.986613,    1.816179
1310.332673,    1.471741
1336.255841,    1.232655
1374.026453,    0.956776
1412.085916,    0.718376
1450.268881,    0.477181
1466.762693,    0.372992
1505.117696,    0.130260
1543.479400,   -0.112379
1548.582268,   -0.144655
1586.947865,    0.000399
1625.313355,   -0.001974
1663.678695,   -0.001919
1702.043910,    0.000525
1740.409069,    0.001985
1749.806992,    0.002342
1788.172083,    0.000696
1826.537164,    0.000023
1864.902234,    0.000216
1903.267383,    0.000465
1941.632601,    0.000766
1979.997943,    0.000839
2018.363394,    0.000712
2056.728941,    0.000681
2095.094573,    0.000736
2133.460331,    0.000785
2171.826200,    0.000830
2210.192177,    0.000782
2248.558252,    0.000651
2286.924451,    0.000906
2325.290761,    0.001502
2363.657185,    0.001163
2387.521942,    0.000436
2425.888760,    0.001586
2464.255494,   -0.001136
2502.622226,   -0.002792
2540.988939,    0.001500
2579.355772,    0.003036
2617.722757,    0.001084
2656.089951,    0.000824
2694.457180,    0.000848
2732.824587,    0.000719
2771.192023,    0.000564
2809.559565,   -0.000612
2847.927124,   -0.001959
2886.294846,   -0.000385
2924.662595,    0.001678
2963.030589,    0.001390
3001.398617,    0.000781
3039.766815,   -0.000591
3078.135035,   -0.002068
3091.690702,   -0.000139
3130.058975,   -0.001319
3168.415695,   -0.027527
3206.738826,   -0.126504
3245.033313,   -0.197042
3283.259896,   -0.200157
3321.456617,   -0.201440
3359.582543,   -0.198378
3397.688095,   -0.166993
3435.735044,   -0.038938
3473.766255,    0.001269
3511.797495,   -0.000416
3549.828866,    0.000635
3587.860337,   -0.001729
3625.891854,   -0.001092
3663.923430,    0.000374
3701.955044,    0.000286
3739.986668,    0.000252
3778.018294,    0.000160
3816.049921,    0.000038
3854.081513,   -0.000115
3892.113088,   -0.000283
3930.144638,    0.000025
3968.176175,    0.000119
4006.207693,   -0.000019
4044.239205,    0.002705
4082.270719,    0.000159
4120.302224,    0.000044
4158.333701,   -0.000095
4196.365150,   -0.000255
4234.396578,   -0.000008
4272.427992,    0.000133
4310.459384,   -0.000003
4348.490771,    0.001977
4386.522160,    0.000174
4424.553541,    0.000061
4462.584900,   -0.000072
4500.616227,   -0.000231
4538.647538,   -0.000056
4576.678837,    0.000155
4614.710113,    0.000020
4652.741388,    0.001178
4690.772674,    0.000232
4728.803963,    0.000126
4766.835245,    0.000056
4804.866502,    0.000211
4842.897752,    0.000165
4880.928997,    0.000113
4918.960191,   -0.000020
4956.991381,   -0.000121
4995.022549,    0.000208
5033.053710,    0.000129
5071.084870,    0.000044
5109.115996,    0.000181
5147.147128,    0.000248
5185.178264,    0.000234
5223.209399,    0.000158
5261.240533,    0.000056
5299.271684,    0.000292
5337.302860,    0.000171
5375.334033,    0.000065
5413.365183,    0.000191
5451.396339,    0.000228
5489.427497,    0.000191
5527.458636,    0.000090
5565.489769,   -0.000034
5603.520853,   -0.001124
5641.551988,    0.001835
5679.583135,    0.003945
5717.614416,    0.000168
5755.645719,    0.000155
5793.677019,    0.000080
5831.708250,   -0.000067
5869.739469,   -0.000227
5907.770644,    0.000072
5945.801843,    0.000314
5983.833072,    0.000271
6021.864301,    0.000211
6059.895531,    0.000079
6097.926762,    0.001217
6135.958024,    0.000264
6173.989297,    0.000153
6212.020561,    0.000072
6250.051806,    0.000010
6288.083057,    0.000031
6326.114291,    0.000041
6364.145490,   -0.000135
6402.176668,   -0.000087
6440.207838,    0.000228
6478.239036,    0.000173
6516.270247,    0.000142
6554.301490,   -0.000019
6592.332761,    0.000052
6630.364015,    0.000097
6668.395211,   -0.000056
6706.426404,   -0.000177
6744.457566,    0.000159
6782.488750,    0.000228
6820.519938,    0.000162
6858.551097,    0.000041
6896.582237,   -0.000112
6934.613356,    0.000037
6972.644471,    0.000175
7010.675579,    0.000084
7048.706674,    0.000070
7086.737736,    0.000140
7124.768784,    0.000080
7162.799806,   -0.000106
7200.830815,    0.000195
7238.861858,    0.001671
7276.892930,    0.002252
7314.924056,    0.001159
7352.955256,    0.000520
7390.986574,    0.000614
7429.017950,    0.000522
7467.049419,    0.000129
7505.080888,   -0.000044
7543.112366,    0.000079
7581.143825,    0.000158
7619.175295,    0.000281
7657.206779,    0.000252
7695.238264,    0.000181
7733.269751,    0.000063
7771.301214,   -0.002751
7809.332608,    0.000033
7847.363973,   -0.000051
7885.395331,    0.003097
7923.426716,    0.000267
7961.458109,    0.000209
7999.489506,   -0.000171
8000.000000,   -0.000180
