Speed (CAS), Efficiency
 129.643517,    9.280677
 130.976631,    9.599353
 132.309745,    9.917699
 133.642859,   10.235678
 134.975972,   10.553380
 136.309086,   10.871016
 137.642200,   11.185416
 138.975314,   11.492813
 140.308427,   11.800007
 141.641541,   12.107663
 142.974655,   12.404381
 144.307769,   12.698629
 145.640882,   12.994446
 146.973996,   13.275509
 148.307110,   13.556713
 149.640224,   13.833813
 150.973337,   14.099422
 152.306451,   14.369662
 153.639565,   14.619307
 154.972679,   14.875335
 156.305792,   15.113853
 157.638906,   15.356053
 158.972020,   15.581350
 160.305134,   15.810760
 161.638247,   16.020899
 162.971361,   16.238511
 164.304475,   16.432377
 165.637589,   16.632040
 166.970702,   16.816371
 168.303816,   16.996884
 169.636930,   17.174082
 170.970044,   17.334606
 172.303157,   17.499450
 173.636271,   17.647250
 174.969385,   17.790642
 176.302499,   17.937229
 177.635612,   18.059089
 178.968726,   18.183553
 180.301840,   18.307714
 181.634954,   18.410095
 182.968067,   18.514395
 184.301181,   18.620370
 185.634295,   18.702488
 186.967409,   18.785934
 188.300522,   18.870733
 189.633636,   18.939902
 190.966750,   19.002307
 192.299864,   19.065567
 193.632977,   19.127046
 194.966091,   19.168658
 196.299205,   19.210739
 197.632319,   19.253294
 198.965432,   19.290792
 200.298546,   19.312402
 201.631660,   19.334206
 202.964774,   19.356204
 204.297887,   19.376984
 205.631001,   19.379102
 206.964115,   19.381233
 208.297229,   19.383380
 209.630342,   19.385540
 210.963456,   19.378187
 212.296570,   19.361688
 213.629684,   19.345114
 214.962797,   19.328464
 216.295911,   19.311739
 217.629025,   19.286097
 218.962139,   19.252223
 220.295252,   19.218263
 221.628366,   19.184217
 222.961480,   19.150087
 224.294594,   19.115514
 225.627707,   19.065892
 226.960821,   19.016235
 228.293935,   18.966546
 229.627049,   18.916826
 230.960162,   18.867080
 232.293276,   18.817309
 233.626390,   18.754818
 234.959504,   18.691418
 236.292617,   18.628088
 237.625731,   18.564832
 238.958845,   18.501651
 240.291959,   18.438549
 241.625072,   18.374081
 242.958186,   18.299137
 244.291300,   18.224394
 245.624414,   18.149856
 246.957527,   18.075524
 248.290641,   18.001401
 249.623755,   17.927489
 250.956869,   17.853791
 252.289982,   17.775658
 253.623096,   17.692042
 254.956210,   17.608775
 256.289324,   17.525857
 257.622437,   17.443291
 258.955551,   17.361076
 260.288665,   17.279214
 261.621779,   17.197706
