Mach, Efficiency
   0.324309,    9.454862
   0.327873,    9.738702
   0.331436,   10.019085
   0.335000,   10.295828
   0.338563,   10.568868
   0.342127,   10.838261
   0.345690,   11.104175
   0.349254,   11.365378
   0.352818,   11.616533
   0.356381,   11.864170
   0.359945,   12.108862
   0.363508,   12.344464
   0.367072,   12.572226
   0.370636,   12.798110
   0.374199,   13.013105
   0.377763,   13.221586
   0.381326,   13.428320
   0.384890,   13.619033
   0.388453,   13.810804
   0.392017,   13.988474
   0.395581,   14.164080
   0.399144,   14.328648
   0.402708,   14.488964
   0.406271,   14.639010
   0.409835,   14.785308
   0.413399,   14.919696
   0.416962,   15.053585
   0.420526,   15.171467
   0.424089,   15.292237
   0.427653,   15.395626
   0.431216,   15.498635
   0.434780,   15.593927
   0.438344,   15.678965
   0.441907,   15.765642
   0.445471,   15.835581
   0.449034,   15.903801
   0.452598,   15.971066
   0.456161,   16.021169
   0.459725,   16.071984
   0.463289,   16.120636
   0.466852,   16.153509
   0.470416,   16.186769
   0.473979,   16.220421
   0.477543,   16.236572
   0.481107,   16.252517
   0.484670,   16.268611
   0.488234,   16.275184
   0.491797,   16.274378
   0.495361,   16.273566
   0.498924,   16.272748
   0.502488,   16.257993
   0.506052,   16.241171
   0.509615,   16.224266
   0.513179,   16.207278
   0.516742,   16.177466
   0.520306,   16.145610
   0.523869,   16.113661
   0.527433,   16.081622
   0.530997,   16.042847
   0.534560,   15.997220
   0.538124,   15.951549
   0.541687,   15.905838
   0.545251,   15.860088
   0.548815,   15.805812
   0.552378,   15.747899
   0.555942,   15.690038
   0.559505,   15.632233
   0.563069,   15.574487
   0.566632,   15.512394
   0.570196,   15.443953
   0.573760,   15.375691
   0.577323,   15.307610
   0.580887,   15.239712
   0.584450,   15.172003
   0.588014,   15.099463
   0.591578,   15.022616
   0.595141,   14.946090
   0.598705,   14.869888
   0.602268,   14.794010
   0.605832,   14.718459
   0.609395,   14.643237
   0.612959,   14.560578
   0.616523,   14.477815
   0.620086,   14.395516
   0.623650,   14.313680
   0.627213,   14.232309
   0.630777,   14.151402
   0.634340,   14.070959
   0.637904,   13.987545
   0.641468,   13.900989
   0.645031,   13.815025
   0.648595,   13.729649
   0.652158,   13.644861
   0.655722,   13.560658
   0.659286,   13.477037
   0.662849,   13.393996
   0.666413,   13.311532
   0.669976,   13.223929
   0.673540,   13.136798
   0.677103,   13.050355
