alpha body, Efficiency
  -4.000000,   21.365004
  -3.172414,   24.859759
  -2.344828,   28.368816
  -1.517241,   31.767188
  -0.689655,   34.850876
   0.137931,   37.522563
   0.965517,   39.627673
   1.793103,   41.108892
   2.620690,   41.942069
   3.448276,   42.140195
   4.275862,   41.772771
   5.103448,   40.942178
   5.931034,   39.756194
   6.758621,   38.316319
   7.586207,   36.712029
   8.413793,   34.827414
   9.241379,   32.417323
  10.068966,   30.110434
  10.896552,   27.842387
