Speed (TAS), Efficiency
 156.471051,   13.949141
 157.527846,   14.004009
 158.584640,   14.064772
 159.641435,   14.121919
 160.698229,   14.177405
 161.755024,   14.230281
 162.811818,   14.280636
 163.868613,   14.329012
 164.925407,   14.374433
 165.982202,   14.418105
 167.038996,   14.458844
 168.095791,   14.497630
 169.152585,   14.533994
 170.209380,   14.567739
 171.266174,   14.600084
 172.322969,   14.628660
 173.379763,   14.657392
 174.436558,   14.680696
 175.493352,   14.704215
 176.550147,   14.724221
 177.606941,   14.742328
 178.663736,   14.759678
 179.720530,   14.772331
 180.777325,   14.785081
 181.834119,   14.794755
 182.890914,   14.801987
 183.947708,   14.809267
 185.004503,   14.811915
 186.061297,   14.813654
 187.118092,   14.815404
 188.174886,   14.811771
 189.231681,   14.807997
 190.288475,   14.804203
 191.345270,   14.795116
 192.402064,   14.785853
 193.458859,   14.776551
 194.515654,   14.762905
 195.572448,   14.748222
 196.629243,   14.733489
 197.686037,   14.716232
 198.742832,   14.696239
 199.799626,   14.676193
 200.856421,   14.656097
 201.913215,   14.631154
 202.970010,   14.605949
 204.026804,   14.580701
 205.083599,   14.554308
 206.140393,   14.524128
 207.197188,   14.493918
 208.253982,   14.463680
 209.310777,   14.432161
 210.367571,   14.397206
 211.424366,   14.362244
 212.481160,   14.327277
 213.537955,   14.292054
 214.594749,   14.252606
 215.651544,   14.213183
 216.708338,   14.173786
 217.765133,   14.134415
 218.821927,   14.092661
 219.878722,   14.049096
 220.935516,   14.005591
 221.992311,   13.962149
 223.049105,   13.918769
 224.105900,   13.872385
 225.162694,   13.825116
 226.219489,   13.777947
 227.276283,   13.730881
 228.333078,   13.683918
 229.389872,   13.634771
 230.446667,   13.584230
 231.503461,   13.533833
 232.560256,   13.483580
 233.617050,   13.433473
 234.673845,   13.383353
 235.730639,   13.329979
 236.787434,   13.276792
 237.844228,   13.223792
 238.901023,   13.170981
 239.957817,   13.118359
 241.014612,   13.065800
 242.071406,   13.010254
 243.128201,   12.954939
 244.184995,   12.899855
 245.241790,   12.845001
 246.298584,   12.790377
 247.355379,   12.735985
 248.412173,   12.680250
 249.468968,   12.623303
 250.525762,   12.566627
 251.582557,   12.510221
 252.639351,   12.454085
 253.696146,   12.398218
 254.752940,   12.342620
 255.809735,   12.286178
 256.866529,   12.228370
 257.923324,   12.170867
 258.980118,   12.113671
 260.036913,   12.056778
 261.093707,   12.000189
