Ground Distance, Acceleration
   0.000000,    0.000000
  99.978980,    0.032897
 199.974910,    0.032480
 300.009218,    0.035085
 400.054241,    0.038534
 500.142553,    0.038051
 600.242951,    0.036471
 700.387236,    0.035587
 800.543773,    0.034898
 900.744318,    0.033150
1000.957148,    0.031108
1101.213852,    0.032305
1201.482802,    0.034407
1301.795911,    0.033235
1402.121346,    0.031150
1502.490710,    0.032317
1602.872337,    0.034391
1703.298094,    0.033188
1803.736169,    0.031071
1904.218074,    0.032227
2004.712213,    0.034296
2105.250335,    0.033071
2205.800735,    0.030926
2306.394782,    0.032226
2407.001015,    0.034487
2507.651381,    0.034522
2608.314066,    0.033936
2709.020664,    0.035119
2809.739519,    0.036797
2910.503037,    0.034675
3011.279022,    0.031491
3112.099113,    0.032550
3212.931515,    0.034794
3313.808435,    0.034801
3414.697783,    0.034185
3515.631342,    0.035280
3616.577243,    0.036853
3717.568016,    0.034767
3818.571316,    0.031659
3919.618828,    0.032656
4020.678683,    0.034799
4121.783063,    0.034772
4222.899871,    0.034139
4324.060838,    0.035264
4425.234131,    0.036879
4526.452217,    0.034766
4627.682807,    0.031613
4728.957562,    0.032627
4830.244645,    0.034806
4931.576269,    0.034808
5032.920326,    0.034203
5134.308233,    0.032454
5235.708381,    0.030386
5337.151629,    0.030009
5438.606909,    0.030104
5540.105382,    0.031789
5641.615912,    0.033917
5743.169955,    0.035203
5844.736144,    0.036254
5946.346668,    0.035966
6047.969569,    0.035303
6149.636973,    0.036003
6251.316799,    0.037083
6353.041502,    0.034823
6454.778733,    0.031631
6556.560195,    0.032666
6658.354005,    0.034881
6760.192455,    0.034907
6862.043367,    0.034322
6963.938290,    0.032591
7065.845499,    0.030540
7167.796064,    0.030206
7269.758733,    0.030353
7371.764980,    0.032112
7473.783394,    0.034321
7575.845854,    0.035681
7677.920610,    0.036805
7780.039878,    0.034567
7882.171571,    0.031391
7984.347264,    0.032349
8086.535238,    0.034461
8188.767453,    0.033302
8291.012018,    0.031230
8393.300695,    0.032505
8495.601686,    0.034715
8597.947226,    0.036070
8700.305201,    0.037187
8802.708159,    0.034938
8905.123674,    0.031750
9007.583597,    0.032668
9110.055916,    0.034732
9212.572804,    0.033565
9315.102133,    0.031495
9417.675812,    0.032715
9520.261872,    0.034853
9622.892653,    0.036166
9725.535918,    0.037249
9828.224290,    0.035018
9930.925255,    0.031863
10033.670756,    0.032788
10136.428690,    0.034852
10239.231367,    0.033704
10342.046534,    0.031658
10444.906297,    0.032771
10547.778509,    0.034765
10650.695614,    0.035220
10753.625250,    0.035245
10856.599538,    0.033598
10959.586290,    0.031484
11062.617416,    0.032705
11165.660928,    0.034855
11268.749165,    0.036184
11371.849888,    0.037284
11474.995743,    0.035050
11578.154197,    0.031885
11681.357262,    0.032851
11784.572780,    0.034970
11887.833161,    0.036268
11991.106064,    0.037336
12094.424147,    0.035071
12197.754842,    0.031875
12301.130119,    0.032824
12404.517840,    0.034929
12507.950341,    0.036207
12611.395343,    0.037255
12714.885406,    0.034972
12818.388047,    0.031759
12921.935136,    0.032712
13025.494632,    0.034828
13129.098781,    0.036119
13232.715394,    0.037181
13336.376969,    0.034906
13440.051096,    0.031699
13543.769614,    0.032670
13647.500524,    0.034807
13751.276089,    0.036135
13855.064120,    0.037239
13958.897190,    0.034980
14062.742832,    0.031782
14166.633018,    0.032795
14270.535639,    0.034982
14374.483144,    0.036315
14478.443179,    0.037410
14582.448546,    0.035215
14686.466568,    0.032101
14790.529445,    0.033092
14894.604843,    0.035228
14998.725450,    0.036573
15102.858678,    0.037696
15207.037590,    0.035516
15311.229255,    0.032413
15415.466194,    0.033286
15519.715771,    0.035269
15624.010889,    0.035733
15728.318719,    0.035774
15832.671894,    0.034166
15937.037728,    0.032097
16041.448219,    0.031392
16145.871177,    0.031066
16250.338464,    0.032658
16354.818125,    0.034786
16459.342426,    0.036140
16563.879188,    0.037278
16668.461082,    0.035102
16773.055574,    0.032002
16877.694335,    0.031068
16982.345454,    0.030740
17087.040509,    0.032349
17191.747828,    0.034498
17296.499424,    0.035881
17401.263381,    0.037050
17506.072173,    0.034898
17610.893482,    0.031820
17715.758856,    0.030927
17820.636531,    0.030643
17925.558054,    0.032164
18030.491817,    0.034188
18135.469752,    0.034715
18240.460018,    0.034825
18345.494384,    0.035735
18450.541061,    0.036868
18555.632316,    0.034680
18660.736015,    0.031566
18765.883472,    0.030662
18871.043144,    0.030374
18976.246349,    0.031912
19081.461707,    0.033961
19186.720954,    0.034513
19291.992453,    0.034649
19397.307831,    0.035598
19502.635458,    0.036774
19608.007540,    0.034617
19713.392030,    0.031530
19818.820269,    0.030665
19924.260720,    0.030419
20029.744296,    0.030137
20135.239910,    0.029845
20240.778417,    0.031409
20346.328898,    0.033491
20451.922670,    0.034059
20557.528526,    0.034205
