Mach, Rate of Climb
   0.242680,    5.945861
   0.248108,    6.177665
   0.253535,    6.397080
   0.258963,    6.604472
   0.264390,    6.801249
   0.269818,    6.985177
   0.275245,    7.159377
   0.280673,    7.322774
   0.286100,    7.474778
   0.291528,    7.617188
   0.296955,    7.749270
   0.302383,    7.872315
   0.307810,    7.984816
   0.313237,    8.089058
   0.318665,    8.182835
   0.324092,    8.268307
   0.329520,    8.343837
   0.334947,    8.407905
   0.340375,    8.461435
   0.345802,    8.506230
   0.351230,    8.540923
   0.356657,    8.563886
   0.362085,    8.579871
   0.367512,    8.582964
   0.372940,    8.578224
   0.378367,    8.562181
   0.383795,    8.536983
   0.389222,    8.500561
   0.394650,    8.455971
   0.400077,    8.398690
   0.405504,    8.336336
   0.410932,    8.257604
   0.416359,    8.173153
   0.421787,    8.076089
   0.427214,    7.966222
   0.432642,    7.848106
   0.438069,    7.714267
   0.443497,    7.568231
   0.448924,    7.413896
   0.454352,    7.247607
   0.459779,    7.067938
   0.465207,    6.890286
   0.470634,    6.707623
   0.476062,    6.527665
   0.481489,    6.347784
   0.486917,    6.184297
   0.492344,    6.022095
   0.497771,    5.855931
   0.503199,    5.685135
   0.508626,    5.510615
   0.514054,    5.329178
   0.519481,    5.139202
   0.524909,    4.930082
   0.530336,    4.712391
   0.535764,    4.484887
   0.541191,    4.248723
   0.546619,    4.003248
   0.552046,    3.743222
   0.557474,    3.468635
   0.562901,    3.184818
   0.568329,    2.891682
   0.573756,    2.589169
   0.579184,    2.277185
   0.584611,    1.955639
   0.590039,    1.615310
   0.595466,    1.262921
   0.600893,    0.900354
   0.606321,    0.527512
   0.611748,    0.144300
   0.617176,   -0.249376
   0.622603,   -0.653609
   0.628031,   -1.068492
   0.633458,   -1.500368
   0.638886,   -1.948144
   0.644313,   -2.407143
   0.649741,   -2.877459
   0.655168,   -3.359190
   0.660596,   -3.852431
   0.666023,   -4.357279
   0.671451,   -4.873829
   0.676878,   -5.402178
   0.682306,   -5.942423
   0.687733,   -6.495145
   0.693160,   -7.070615
   0.698588,   -7.658534
   0.704015,   -8.258999
   0.709443,   -8.872109
   0.714870,   -9.497961
   0.720298,  -10.136655
   0.725725,  -10.788287
   0.731153,  -11.452957
   0.736580,  -12.130763
   0.742008,  -12.821803
   0.747435,  -13.526175
   0.752863,  -14.243978
   0.758290,  -14.975309
   0.763718,  -15.720266
   0.769145,  -16.489970
   0.774573,  -17.273834
   0.780000,  -18.071860
