Time, Angles
   0.000000,    0.000000
   1.000000,    0.000000
   2.000000,    0.000000
   3.000000,    0.000000
   4.000000,    0.000000
   5.000000,    0.000000
   6.000000,    0.000000
   7.000000,    0.000000
   8.000000,    0.000000
   9.000000,    0.000000
  10.000000,    0.000000
  11.000000,    0.000000
  12.000000,    0.000000
  13.000000,    0.000000
  14.000000,    0.000000
  15.000000,    0.000000
  16.000000,    0.000000
  17.000000,    0.000000
  18.000000,    0.000000
  18.697330,    0.000000
  18.707330,    0.000000
  19.335992,    2.230667
  19.471282,    2.965879
  19.971282,    3.378360
  19.981282,    3.387445
  20.981282,    4.420618
  21.981282,    5.859727
  22.981282,    7.597802
  23.226589,    8.056790
  24.226589,   10.023537
  25.226589,   12.058472
  26.226589,   14.071877
  27.226589,   15.979140
  28.226589,   17.703132
  29.226589,   19.174666
  30.226589,   20.332611
  31.226589,   21.124533
  32.226589,   21.507829
  33.021715,   21.500037
  33.031715,   21.498037
  34.031715,   21.498037
  35.031715,   21.498037
  35.226589,   21.498037
  36.226589,   21.498037
  37.226589,   21.498037
  38.226589,   21.498037
  39.226589,   21.498037
  40.226589,   21.498037
  41.226589,   21.498037
  42.226589,   21.498037
  43.226589,   21.498037
  44.226589,   21.498037
  45.226589,   21.498037
  46.226589,   21.498037
  47.226589,   21.498037
  48.226589,   21.498037
  49.226589,   21.498037
  50.226589,   21.498037
  51.226589,   21.498037
  52.226589,   21.498037
  53.226589,   21.498037
  54.226589,   21.498037
  55.226589,   21.498037
  56.226589,   21.498037
  57.226589,   21.498037
  58.226589,   21.498037
  59.226589,   21.498037
  60.226589,   21.498037
  61.226589,   21.498037
  62.226589,   21.498037
  63.226589,   21.498037
  64.226589,   21.498037
  65.226589,   21.498037
  66.226589,   21.498037
  67.226589,   21.498037
  68.226589,   21.498037
  69.226589,   21.498037
  70.226589,   21.498037
  71.226589,   21.498037
  72.226589,   21.498037
  73.226589,   21.498037
  74.226589,   21.498037
  75.226589,   21.498037
  76.226589,   21.498037
  77.226589,   21.498037
  78.226589,   21.498037
  79.226589,   21.498037
  80.226589,   21.498037
  81.226589,   21.498037
  82.226589,   21.498037
  83.226589,   21.498037
  84.226589,   21.498037
  85.226589,   21.498037
  86.226589,   21.498037
  87.226589,   21.498037
  88.226589,   21.498037
  89.226589,   21.498037
  90.226589,   21.498037
  91.226589,   21.498037
  92.226589,   21.498037
  93.226589,   21.498037
  94.226589,   21.498037
  95.226589,   21.498037
  96.226589,   21.498037
  97.226589,   21.498037
  98.226589,   21.498037
  99.226589,   21.498037
 100.226589,   21.498037
 101.226589,   21.498037
 102.226589,   21.498037
 103.226589,   21.498037
 104.226589,   21.498037
 105.226589,   21.498037
 106.226589,   21.498037
 107.226589,   21.498037
 108.226589,   21.498037
 109.226589,   21.498037
 110.226589,   21.498037
 111.226589,   21.498037
 112.226589,   21.498037
 113.226589,   21.498037
 114.226589,   21.498037
 115.226589,   21.498037
 116.226589,   21.498037
 117.226589,   21.498037
 118.226589,   21.498037
 119.226589,   21.498037
 120.226589,   21.498037
 121.226589,   21.498037
 122.226589,   21.498037
 123.226589,   21.498037
 124.226589,   21.498037
 125.226589,   21.498037
 126.226589,   21.498037
 127.226589,   21.498037
 128.226589,   21.498037
 129.226589,   21.498037
 130.226589,   21.498037
 131.226589,   21.498037
 132.226589,   21.498037
 133.226589,   21.498037
 134.226589,   21.498037
 135.226589,   21.498037
 136.226589,   21.498037
 137.226589,   21.498037
 137.503238,   21.498037
