Speed (CAS), Rate of Climb
  63.830699,    0.870978
  64.864893,    0.938665
  65.899087,    1.001495
  66.933281,    1.059033
  67.967475,    1.110987
  69.001669,    1.157865
  70.035863,    1.199594
  71.070057,    1.236263
  72.104251,    1.268530
  73.138446,    1.295638
  74.172640,    1.317637
  75.206834,    1.334878
  76.241028,    1.348319
  77.275222,    1.357045
  78.309416,    1.361086
  79.343610,    1.359445
  80.377804,    1.354750
  81.411998,    1.345945
  82.446192,    1.331991
  83.480386,    1.313218
  84.514580,    1.292595
  85.548774,    1.266194
  86.582968,    1.235308
  87.617162,    1.201554
  88.651356,    1.163486
  89.685550,    1.122797
  90.719744,    1.075017
  91.753939,    1.026388
  92.788133,    0.972467
  93.822327,    0.916103
  94.856521,    0.853541
  95.890715,    0.788565
  96.924909,    0.720947
  97.959103,    0.647266
  98.993297,    0.571503
 100.027491,    0.489721
 101.061685,    0.405761
 102.095879,    0.319158
 103.130073,    0.224235
 104.164267,    0.128077
 105.198461,    0.030111
 106.232655,   -0.076487
 107.266849,   -0.185765
 108.301043,   -0.296626
 109.335237,   -0.414118
 110.369431,   -0.536246
 111.403626,   -0.661273
 112.437820,   -0.788610
 113.472014,   -0.924559
 114.506208,   -1.063615
 115.540402,   -1.205798
 116.574596,   -1.350513
 117.608790,   -1.504255
 118.642984,   -1.661640
 119.677178,   -1.822390
 120.711372,   -1.986176
 121.745566,   -2.155491
 122.779760,   -2.332460
 123.813954,   -2.513039
 124.848148,   -2.696952
 125.882342,   -2.884462
 126.916536,   -3.076429
 127.950730,   -3.277715
 128.984924,   -3.482604
 130.019119,   -3.691360
 131.053313,   -3.904036
 132.087507,   -4.120656
 133.121701,   -4.341769
 134.155895,   -4.572500
 135.190089,   -4.807394
 136.224283,   -5.046474
 137.258477,   -5.289577
 138.292671,   -5.536916
 139.326865,   -5.788518
 140.361059,   -6.045196
 141.395253,   -6.311664
 142.429447,   -6.582611
 143.463641,   -6.858064
 144.497835,   -7.138040
 145.532029,   -7.422513
 146.566223,   -7.711571
 147.600417,   -8.005239
 148.634612,   -8.303543
 149.668806,   -8.611814
 150.703000,   -8.925959
 151.737194,   -9.244955
 152.771388,   -9.568847
 153.805582,   -9.897698
 154.839776,  -10.231485
 155.873970,  -10.570233
 156.908164,  -10.914012
 157.942358,  -11.262912
 158.976552,  -11.616859
 160.010746,  -11.980856
 161.044940,  -12.351524
 162.079134,  -12.727596
 163.113328,  -13.108954
 164.147522,  -13.495625
 165.181716,  -13.887759
 166.215910,  -14.285452
