Speed (CAS), Rate of Climb
 138.510953, 2166.934205
 141.120814, 2208.038910
 143.730675, 2235.671627
 146.340535, 2257.837727
 148.950396, 2277.452727
 151.560256, 2293.138644
 154.170117, 2307.081691
 156.779978, 2317.941851
 159.389838, 2327.507262
 161.999699, 2337.792340
 164.609559, 2347.820901
 167.219420, 2355.073150
 169.829281, 2361.059387
 172.439141, 2365.769450
 175.049002, 2367.570295
 177.658862, 2368.445251
 180.268723, 2367.953153
 182.878584, 2365.276265
 185.488444, 2365.654618
 188.098305, 2365.151054
 190.708165, 2361.265100
 193.318026, 2355.533179
 195.927887, 2348.786331
 198.537747, 2341.025051
 201.147608, 2329.208084
 203.757469, 2315.158578
 206.367329, 2301.964733
 208.977190, 2290.555048
 211.587050, 2278.090050
 214.196911, 2261.005160
 216.806772, 2242.672460
 219.416632, 2223.144903
 222.026493, 2202.419269
 224.636353, 2180.492339
 227.246214, 2156.394805
 229.856075, 2131.070378
 232.465935, 2106.139415
 235.075796, 2079.957183
 237.685656, 2052.518750
 240.295517, 2023.819180
 242.905378, 1993.853538
 245.515238, 1962.474109
 248.125099, 1925.833416
 250.734959, 1887.780944
 253.344820, 1851.796009
 255.954681, 1814.704948
 258.564541, 1776.260013
 261.174402, 1736.454894
 263.784262, 1695.283278
 266.394123, 1652.738854
 269.003984, 1608.815309
 271.613844, 1560.498094
 274.223705, 1509.980044
 276.833565, 1460.034560
 279.443426, 1408.609330
 282.053287, 1355.696869
 284.663147, 1301.289696
 287.273008, 1245.380329
 289.882868, 1187.961285
 292.492729, 1129.025081
 295.102590, 1068.564235
 297.712450, 1006.595130
 300.322311,  943.115669
 302.932171,  878.090037
 305.542032,  807.401717
 308.151893,  734.800908
 310.761753,  660.518563
 313.371614,  584.546245
 315.981474,  506.875516
 318.591335,  427.497935
 321.201196,  345.191853
 323.811056,  260.655415
 326.420917,  174.359245
 329.030777,   86.294904
 331.640638,   -3.546046
 334.250499,  -95.172045
 336.860359, -188.591531
 339.470220, -283.812943
 342.080080, -380.844720
 344.689941, -481.332885
 347.299802, -583.714572
 349.909662, -687.957362
 352.519523, -794.069694
 355.129384, -905.224930
 357.739244, -1018.797744
 360.349105, -1134.346096
 362.958965, -1251.879012
 365.568826, -1371.058189
 368.178687, -1491.100644
 370.788547, -1613.133705
 373.398408, -1737.166399
 376.008268, -1863.207753
 378.618129, -1991.266796
 381.227990, -2121.352553
 383.837850, -2253.474053
 386.447711, -2387.640324
 389.057571, -2523.346032
 391.667432, -2660.581307
 394.277293, -2799.874520
 396.887153, -2941.234696
