Speed, Powers
 134.947241, 9155434.704000
 135.908927, 9008872.439104
 136.870613, 8864507.527609
 137.832300, 8727749.395745
 138.793986, 8598636.859746
 139.755672, 8471637.320704
 140.717359, 8356199.347057
 141.679045, 8240097.433622
 142.640731, 8135567.596747
 143.602418, 8030541.150584
 144.564104, 7935121.838635
 145.525790, 7839751.194031
 146.487477, 7753260.909246
 147.449163, 7666184.577181
 148.410849, 7588412.493481
 149.372536, 7508333.259133
 150.334222, 7439042.559370
 151.295908, 7367487.170125
 152.257595, 7303663.921428
 153.219281, 7240544.413626
 154.180967, 7180843.868144
 155.142653, 7125868.422085
 156.104340, 7069210.789103
 157.066026, 7022071.671842
 158.027712, 6973261.618652
 158.989399, 6927836.381485
 159.951085, 6886720.079799
 160.912771, 6844101.801779
 161.874458, 6808154.218256
 162.836144, 6773055.071332
 163.797830, 6736613.469934
 164.759517, 6708451.061158
 165.721203, 6679325.890857
 166.682889, 6649195.132121
 167.644576, 6627012.287704
 168.606262, 6603784.491386
 169.567948, 6579505.748843
 170.529635, 6562139.412563
 171.491321, 6544703.005857
 172.453007, 6526348.110129
 173.414694, 6512165.450256
 174.376380, 6500389.028672
 175.338066, 6487818.072254
 176.299753, 6475467.901519
 177.261439, 6469198.489823
 178.223125, 6462250.296278
 179.184812, 6454619.638326
 180.146498, 6449545.903987
 181.108184, 6448041.754332
 182.069871, 6445963.649048
 183.031557, 6443308.540425
 183.993243, 6443658.958183
 184.954929, 6446933.092918
 185.916616, 6449731.708667
 186.878302, 6452052.332934
 187.839988, 6456057.861131
 188.801675, 6464092.293615
 189.763361, 6471743.441559
 190.725047, 6479009.352651
 191.686734, 6485888.074582
 192.648420, 6497740.953779
 193.610106, 6510193.886309
 194.571793, 6522348.298601
 195.533479, 6534202.707867
 196.495165, 6546117.460630
 197.456852, 6563298.935935
 198.418538, 6580262.811425
 199.380224, 6597008.027312
 200.341911, 6613533.523807
 201.303597, 6629838.241118
 202.265283, 6650980.536501
 203.226970, 6672513.518710
 204.188656, 6693902.926372
 205.150342, 6715148.080082
 206.112029, 6736248.300433
 207.073715, 6758969.232397
 208.035401, 6785099.539173
 208.997088, 6811156.737325
 209.958774, 6837140.488891
 210.920460, 6863050.455912
 211.882146, 6888886.300429
 212.843833, 6916128.857218
 213.805519, 6946851.731117
 214.767205, 6977567.490209
 215.728892, 7008276.102493
 216.690578, 7038977.535967
 217.652264, 7069671.758628
 218.613951, 7100358.738475
 219.575637, 7134453.732212
 220.537323, 7169928.280361
 221.499010, 7205458.252354
 222.460696, 7241043.889872
 223.422382, 7276685.434601
 224.384069, 7312383.128225
 225.345755, 7348137.212427
 226.307441, 7386279.298482
 227.269128, 7426697.021166
 228.230814, 7467229.617391
 229.192500, 7507877.573243
 230.154187, 7548641.374808
