Speed, Powers
  72.073533, 8982171.237180
  73.670307, 9118646.055460
  75.267082, 9253063.386186
  76.863856, 9387839.956728
  78.460630, 9520060.275315
  80.057405, 9649724.341946
  81.654179, 9778367.213964
  83.250953, 9905705.752834
  84.847727, 10030593.798033
  86.444502, 10153031.349561
  88.041276, 10274747.238590
  89.638050, 10394157.148857
  91.234825, 10511182.190342
  92.831599, 10626888.132389
  94.428373, 10742317.821240
  96.025147, 10855469.378384
  97.621922, 10966342.803819
  99.218696, 11077935.132020
 100.815470, 11188464.088596
 102.412244, 11296846.803310
 104.009019, 11403493.974392
 105.605793, 11511085.367177
 107.202567, 11616636.203538
 108.799342, 11720146.483474
 110.396116, 11823018.289732
 111.992890, 11925271.952877
 113.589664, 12025565.023611
 115.186439, 12123897.501932
 116.783213, 12222804.026910
 118.379987, 12320120.271204
 119.976761, 12415553.355308
 121.573536, 12509759.234441
 123.170310, 12603782.564145
 124.767084, 12695983.611107
 126.363859, 12786362.375326
 127.960633, 12875883.510006
 129.557407, 12964085.423369
 131.154181, 13050500.935963
 132.750956, 13135254.305566
 134.347730, 13220234.871045
 135.944504, 13303479.818664
 137.541279, 13384989.148426
 139.138053, 13465905.150384
 140.734827, 13546542.452805
 142.331601, 13625502.821018
 143.928376, 13702786.255024
 145.525150, 13779503.220825
 147.121924, 13854789.983617
 148.718698, 13928429.008142
 150.315473, 14000549.537090
 151.912247, 14071481.265940
 153.509021, 14140777.592592
 155.105796, 14208438.517044
 156.702570, 14275713.894759
 158.299344, 14342184.888533
 159.896118, 14407062.202950
 161.492893, 14470345.838013
 163.089667, 14536602.070068
 164.686441, 14601361.395986
 166.283216, 14664616.600013
 167.879990, 14728439.789550
 169.476764, 14794121.228186
 171.073538, 14858400.578564
 172.670313, 14921277.840684
 174.267087, 14985236.938833
 175.863861, 15048570.472054
 177.460635, 15110560.710868
 179.057410, 15171271.133634
 180.654184, 15230970.352295
 182.250958, 15289333.259282
 183.847733, 15346359.854594
 185.444507, 15402071.804958
 187.041281, 15456465.693813
 188.638055, 15509523.949350
 190.234830, 15561246.571570
 191.831604, 15613277.835862
 193.428378, 15664110.533634
 195.025153, 15713636.782503
 196.621927, 15762472.529693
 198.218701, 15811296.451076
 199.815475, 15858844.624616
 201.412250, 15905117.050313
 203.009024, 15949241.994544
 204.605798, 15991725.142707
 206.202572, 16032913.330379
 207.799347, 16072525.077802
 209.396121, 16108331.633420
 210.992895, 16142800.684505
 212.589670, 16175932.231055
 214.186444, 16207167.944965
 215.783218, 16236471.405365
 217.379992, 16264420.357522
 218.976767, 16291014.801438
 220.573541, 16316037.826472
 222.170315, 16339672.699123
 223.767090, 16361949.484547
 225.363864, 16382810.864130
 226.960638, 16402153.571568
 228.557412, 16420135.131388
 230.154187, 16436755.543589
