Speed, Forces
  69.102315, 31230.567567
  69.931064, 31033.419832
  70.759812, 30836.272097
  71.588561, 30639.124362
  72.417310, 30441.976626
  73.246058, 30244.828891
  74.074807, 30047.681156
  74.903555, 29850.533421
  75.732304, 29653.385686
  76.561052, 29456.237951
  77.389801, 29259.090216
  78.218550, 29061.942480
  79.047298, 28864.794745
  79.876047, 28689.615060
  80.704795, 28524.817256
  81.533544, 28360.019452
  82.362292, 28195.221648
  83.191041, 28030.423843
  84.019789, 27865.626039
  84.848538, 27700.828235
  85.677287, 27536.030431
  86.506035, 27371.232627
  87.334784, 27206.434823
  88.163532, 27041.637019
  88.992281, 26876.839215
  89.821029, 26712.041411
  90.649778, 26547.401534
  91.478526, 26404.249425
  92.307275, 26261.097316
  93.136024, 26117.945207
  93.964772, 25974.793098
  94.793521, 25831.640990
  95.622269, 25688.488881
  96.451018, 25545.336772
  97.279766, 25402.184663
  98.108515, 25259.032554
  98.937263, 25115.880445
  99.766012, 24972.728336
 100.594761, 24829.576228
 101.423509, 24686.424119
 102.252258, 24548.132741
 103.081006, 24419.467692
 103.909755, 24290.802642
 104.738503, 24162.137593
 105.567252, 24033.472544
 106.396000, 23904.807494
 107.224749, 23776.142445
 108.053498, 23647.477396
 108.882246, 23518.812347
 109.710995, 23390.147297
 110.539743, 23261.482248
 111.368492, 23132.817199
 112.197240, 23004.152149
 113.025989, 22875.487100
 113.854737, 22759.778967
 114.683486, 22650.635086
 115.512235, 22541.491204
 116.340983, 22432.347323
 117.169732, 22323.203442
 117.998480, 22214.059560
 118.827229, 22104.915679
 119.655977, 21995.771798
 120.484726, 21886.627916
 121.313474, 21777.484035
 122.142223, 21668.340154
 122.970972, 21559.196272
 123.799720, 21450.052391
 124.628469, 21340.908510
 125.457217, 21247.053754
 126.285966, 21153.322872
 127.114714, 21059.591990
 127.943463, 20965.861108
 128.772211, 20872.130226
 129.600960, 20778.399343
 130.429709, 20684.668461
 131.258457, 20590.937579
 132.087206, 20497.206697
 132.915954, 20403.475815
 133.744703, 20309.744933
 134.573451, 20216.014051
 135.402200, 20122.283169
 136.230948, 20032.266421
 137.059697, 19950.135775
 137.888446, 19868.005129
 138.717194, 19785.874483
 139.545943, 19703.743837
 140.374691, 19621.613191
 141.203440, 19539.482545
 142.032188, 19457.351899
 142.860937, 19375.221253
 143.689686, 19293.090608
 144.518434, 19210.959962
 145.347183, 19128.829316
 146.175931, 19046.698670
 147.004680, 18964.568024
 147.833428, 18886.847805
 148.662177, 18811.519135
 149.490925, 18736.190465
 150.319674, 18660.861795
 151.148423, 18585.533125
