Ground distance, Rate of Climb
   0.000000,    0.000000
   0.000001,    0.000000
   0.000007,    0.000000
   0.000069,    0.000000
   0.000394,    0.000000
   0.001556,    0.000000
   0.004700,    0.000000
   0.010499,    0.000000
   0.018564,    0.000000
   0.029000,    0.000000
   0.041756,    0.000000
   0.056871,    0.000000
   0.074425,    0.000000
   0.094385,    0.000000
   0.116856,    0.000000
   0.141609,    0.000000
   0.168971,    0.000000
   0.198645,    0.000000
   0.231359,    0.000000
   0.266220,    0.000000
   0.304232,    0.000000
   0.344924,    0.000000
   0.387949,    0.000000
   0.434061,    0.000000
   0.483018,    0.000000
   0.534589,    0.000000
   0.589654,    0.000000
   0.647850,    0.000000
   0.709730,    0.000000
   0.774217,    0.000000
   0.842328,    0.000000
   0.913530,    0.000000
   0.988511,    0.000000
   1.066121,    0.000000
   1.147750,    0.000000
   1.232834,    0.000000
   1.321899,    0.000000
   1.414373,    0.000000
   1.510851,    0.000000
   1.610941,    0.000000
   1.715562,    0.000000
   1.824201,    0.000000
   1.937758,    0.000000
   2.056302,    0.000000
   2.179322,    0.000000
   2.305814,    0.000000
   2.435616,    0.000000
   2.572458,    0.000000
   2.712467,    0.000000
   2.856700,    0.000000
   3.005394,    0.000000
   3.158016,    0.000000
   3.315869,    0.000000
   3.481738,    0.000000
   3.652872,    0.000000
   3.825646,    0.000000
   4.004533,    0.000000
   4.187249,    0.000000
   4.376724,    0.000000
   4.572091,    0.000000
   4.774659,    0.000000
   4.981507,    0.000000
   5.194403,    0.000000
   5.414882,    0.000000
   5.643413,    0.000000
   5.876719,    0.000000
   6.113131,    0.000000
   6.356622,    0.000000
   6.607255,    0.000000
   6.862762,    0.000000
   7.128323,    0.000000
   7.398130,    0.000000
   7.675537,    0.000000
   7.961738,    0.000000
   8.252482,    0.000000
   8.548933,    0.000000
   8.854069,    0.000000
   9.166880,    0.000000
   9.485631,    0.000000
   9.809335,    0.000000
  10.144238,    0.000000
  10.486747,    0.000000
  10.832848,    0.000000
  11.190065,    0.000000
  11.554790,    0.000000
  11.925715,    0.000000
  12.302135,    0.000000
  12.684228,    0.000000
  13.079911,    0.000000
  13.480891,    0.000000
  13.890097,    0.000000
  14.310304,    0.000000
  14.737761,    0.000000
  15.174540,    0.000000
  15.621281,    0.000000
  16.072635,    0.000000
  16.530898,    0.000000
  16.999722,    0.000000
  17.476361,    0.000000
  17.960860,    0.000000
  18.460244,    0.000000
  18.968043,    0.000000
  19.481393,    0.000000
  20.008684,    0.000000
  20.539969,    0.000000
  21.079884,    0.000000
  21.628876,    0.000000
  22.185289,    0.000000
  22.757522,    0.000000
  23.338896,    0.000000
  23.926065,    0.000000
  24.527531,    0.000000
  25.137185,    0.000000
  25.761749,    0.000000
  25.786970,    0.000000
  25.791488,    0.000000
  25.796802,    0.000000
  25.802969,    0.000000
  25.804210,    0.000000
  25.806225,    0.000000
  25.806457,    0.000000
  25.806705,    0.000000
  25.806931,    0.000000
  25.809168,    0.000000
  25.825917,    0.000000
  25.904820,    0.000000
  26.162743,    0.000000
  26.696744,    0.000000
  27.288739,    0.000000
  27.890078,    0.000000
  28.499760,    0.000000
  29.117946,    0.000000
  29.743400,    0.000000
  30.379723,    0.000000
  31.024087,    0.000000
  31.678109,    0.000000
  32.339252,    0.000000
  33.013677,    0.000000
  33.695437,    0.000000
  34.386785,    0.000000
  35.083110,    0.000000
  35.785600,    0.000000
  36.500923,    0.000000
  37.227368,    0.000000
  37.967439,    0.000000
  38.715781,    0.000000
  39.470111,    0.000000
  40.233571,    0.000000
  41.007573,    0.000000
  41.796760,    0.000000
  42.593814,    0.000000
  43.393159,    0.000000
  44.206334,    0.000000
  45.037270,    0.000000
  45.873508,    0.000000
  46.719611,    0.000000
  47.574875,    0.000000
  48.443278,    0.000000
  49.323903,    0.000000
  50.208404,    0.000000
  51.109011,    0.000000
  52.016334,    0.000000
  52.932357,    0.000000
  53.862188,    0.000000
  54.806137,    0.000000
  55.758717,    0.000000
  56.719827,    0.000000
  57.691881,    0.000000
  58.676863,    0.000000
  59.678798,    0.000000
  60.680100,    0.000000
  61.697663,    0.000000
  62.725616,    0.000000
  63.759792,    0.000000
  64.806992,    0.000000
  65.869278,    0.000000
  66.946626,    0.000000
  68.032687,    0.000000
  69.131889,    0.000000
  70.238982,    0.000000
  71.356917,    0.000000
  72.487555,    0.000000
  73.630516,    0.000000
  74.789553,    0.000000
  75.954560,    0.000000
  77.129914,    0.000000
  78.325353,    0.000000
  79.530247,    0.000000
  80.743998,    0.000000
  81.977786,    0.000000
  83.212842,    0.000000
  84.461983,    0.000000
  85.725717,    0.000000
  87.001687,    0.000000
  88.291711,    0.000000
  89.586772,    0.000000
  90.902413,    0.000000
  92.222980,    0.000000
  93.562173,    0.000000
  94.911741,    0.000000
  96.270825,    0.000000
  97.637318,    0.000000
  99.023228,    0.000000
 100.420325,    0.000000
 101.832008,    0.000000
 103.258056,    0.000000
 104.699735,    0.000000
 106.156388,    0.000000
 106.448893,    0.000000
 106.650897,    0.000000
 106.810788,    0.000000
 107.376660,    0.000000
 107.388560,    0.000000
 107.401926,    0.000000
 107.404759,    0.000000
 107.409650,    0.000000
 107.411089,    0.000000
 107.413715,    0.000000
 107.414319,    0.000000
 107.414642,    0.000000
 107.414792,    0.000000
 107.414930,    0.000000
 107.416305,    0.000000
 107.427265,    0.000000
 107.487019,    0.000000
 107.715219,    0.000000
 108.475212,    0.000000
 109.788412,    0.000000
 111.152428,    0.000000
 112.524345,    0.000000
 113.911451,    0.000000
 115.305669,    0.000000
 116.716584,    0.000000
 118.136014,    0.000000
 119.564513,    0.000000
 120.997585,    0.000000
 122.448712,    0.000000
 123.909485,    0.000000
 125.383038,    0.000000
 126.860353,    0.000000
 128.356254,    0.000000
 129.864749,    0.000000
 131.382607,    0.000000
 132.914586,    0.000000
 134.459419,    0.000000
 136.018034,    0.000000
 137.587469,    0.000000
 139.162597,    0.000000
 140.752169,    0.000000
 142.355913,    0.000000
 143.975232,    0.000000
 145.602238,    0.000000
 147.237784,    0.000000
 148.887413,    0.000000
 150.553812,    0.000000
 152.224113,    0.000000
 153.901113,    0.000000
 155.601841,    0.000000
 157.309872,    0.000000
 159.030448,    0.000000
 160.759942,    0.000000
 162.505867,    0.000000
 164.258306,    0.000000
 166.036743,    0.000000
 167.822047,    0.000000
 169.613761,    0.000000
 171.422597,    0.000000
 173.241706,    0.000000
 175.074674,    0.000000
 176.926152,    0.000000
 178.778119,    0.000000
 180.644225,    0.000000
 182.522105,    0.000000
 184.412970,    0.000000
 186.319473,    0.000000
 188.239689,    0.000000
 190.166894,    0.000000
 192.107266,    0.000000
 194.060344,    0.000000
 196.028948,    0.000000
 198.012096,    0.000000
 200.007020,    0.000000
 202.011512,    0.000000
 204.036186,    0.000000
 206.070654,    0.000000
 208.117084,    0.000000
 210.178902,    0.000000
 212.254555,    0.000000
 214.339858,    0.000000
 216.434100,    0.000000
 218.539112,    0.000000
 220.662750,    0.000000
 222.797405,    0.000000
 224.946234,    0.000000
 227.102522,    0.000000
 229.273464,    0.000000
 231.454054,    0.000000
 233.651371,    0.000000
 235.863086,    0.000000
 238.088217,    0.000000
 240.332830,    0.000000
 242.580444,    0.000000
 244.846837,    0.000000
 247.128806,    0.000000
 249.419299,    0.000000
 251.726238,    0.000000
 254.050692,    0.000000
 254.516721,    0.000000
 254.877971,    0.000000
 255.118026,    0.000000
 255.301156,    0.000000
 255.332499,    0.000000
 255.340220,    0.000000
 255.352692,    0.000000
 255.355873,    0.000000
 255.362235,    0.000000
 255.364304,    0.000000
 255.364521,    0.000000
 255.364720,    0.000000
 255.366713,    0.000000
 255.385767,    0.000000
 255.526945,    0.000000
 256.323743,    0.000000
 258.422695,    0.000000
 260.533371,    0.000000
 262.655578,    0.000000
 264.786465,    0.000000
 266.928006,    0.000000
 269.078586,    0.000000
 271.246677,    0.000000
 273.423400,    0.000000
 275.608612,    0.000000
 277.805019,    0.000000
 280.012888,    0.000000
 282.229549,    0.000000
 284.455744,    0.000000
 286.697069,    0.000000
 288.945061,    0.000000
