Mach, Efficiency
   0.437413,   12.782451
   0.440874,   12.908840
   0.444334,   13.034743
   0.447795,   13.160207
   0.451255,   13.281248
   0.454716,   13.402227
   0.458176,   13.521169
   0.461637,   13.637234
   0.465097,   13.753769
   0.468558,   13.864798
   0.472018,   13.976717
   0.475478,   14.084339
   0.478939,   14.191589
   0.482399,   14.295375
   0.485860,   14.398087
   0.489320,   14.497533
   0.492781,   14.595939
   0.496241,   14.690557
   0.499702,   14.784997
   0.503162,   14.874325
   0.506623,   14.965246
   0.510083,   15.048849
   0.513544,   15.133971
   0.517004,   15.214289
   0.520465,   15.293094
   0.523925,   15.370947
   0.527386,   15.443078
   0.530846,   15.516370
   0.534306,   15.584420
   0.537767,   15.650536
   0.541227,   15.717647
   0.544688,   15.776441
   0.548148,   15.835934
   0.551609,   15.894928
   0.555069,   15.946595
   0.558530,   15.998925
   0.561990,   16.050660
   0.565451,   16.094848
   0.568911,   16.139553
   0.572372,   16.184782
   0.575832,   16.221561
   0.579293,   16.258265
   0.582753,   16.295356
   0.586214,   16.327483
   0.589674,   16.355896
   0.593135,   16.384575
   0.596595,   16.413525
   0.600055,   16.433657
   0.603516,   16.453743
   0.606976,   16.473994
   0.610437,   16.493109
   0.613897,   16.504505
   0.617358,   16.515982
   0.620818,   16.527540
   0.624279,   16.538819
   0.627739,   16.541529
   0.631200,   16.544254
   0.634660,   16.546996
   0.638121,   16.549753
   0.641581,   16.546927
   0.645042,   16.540892
   0.648502,   16.534830
   0.651963,   16.528739
   0.655423,   16.522621
   0.658883,   16.508833
   0.662344,   16.494102
   0.665804,   16.479321
   0.669265,   16.464488
   0.672725,   16.449606
   0.676186,   16.428354
   0.679646,   16.405144
   0.683107,   16.381882
   0.686567,   16.358567
   0.690028,   16.335202
   0.693488,   16.310200
   0.696949,   16.278875
   0.700409,   16.247515
   0.703870,   16.216121
   0.707330,   16.184694
   0.710791,   16.153236
   0.714251,   16.120791
   0.717712,   16.081830
   0.721172,   16.042870
   0.724632,   16.003913
   0.728093,   15.964959
   0.731553,   15.926011
   0.735014,   15.887068
   0.738474,   15.844876
   0.741935,   15.798995
   0.745395,   15.753165
   0.748856,   15.707389
   0.752316,   15.661668
   0.755777,   15.616004
   0.759237,   15.570398
   0.762698,   15.524113
   0.766158,   15.472178
   0.769619,   15.420358
   0.773079,   15.368652
   0.776540,   15.317062
   0.780000,   15.265589
