Mach, Efficiency
   0.187108,   14.635897
   0.189460,   14.779727
   0.191813,   14.915562
   0.194165,   15.043321
   0.196518,   15.162990
   0.198870,   15.274127
   0.201223,   15.376291
   0.203575,   15.470193
   0.205928,   15.556079
   0.208280,   15.634266
   0.210632,   15.705139
   0.212985,   15.766966
   0.215337,   15.819896
   0.217690,   15.866384
   0.220042,   15.906577
   0.222395,   15.935784
   0.224747,   15.959861
   0.227100,   15.977378
   0.229452,   15.985550
   0.231804,   15.990275
   0.234157,   15.984799
   0.236509,   15.975603
   0.238862,   15.958657
   0.241214,   15.936802
   0.243567,   15.908506
   0.245919,   15.875426
   0.248272,   15.836021
   0.250624,   15.793283
   0.252976,   15.743115
   0.255329,   15.692391
   0.257681,   15.631895
   0.260034,   15.571316
   0.262386,   15.504609
   0.264739,   15.434305
   0.267091,   15.363590
   0.269444,   15.284154
   0.271796,   15.204849
   0.274148,   15.123276
   0.276501,   15.035601
   0.278853,   14.948200
   0.281206,   14.858681
   0.283558,   14.763719
   0.285911,   14.669186
   0.288263,   14.574582
   0.290616,   14.473313
   0.292968,   14.372635
   0.295320,   14.272554
   0.297673,   14.169083
   0.300025,   14.063239
   0.302378,   13.958149
   0.304730,   13.853815
   0.307083,   13.745439
   0.309435,   13.636277
   0.311788,   13.528022
   0.314140,   13.420671
   0.316492,   13.310995
   0.318845,   13.199684
   0.321197,   13.089416
   0.323550,   12.980185
   0.325902,   12.871984
   0.328255,   12.759982
   0.330607,   12.648732
   0.332960,   12.538631
   0.335312,   12.429669
   0.337664,   12.321838
   0.340017,   12.211520
   0.342369,   12.101422
   0.344722,   11.992554
   0.347074,   11.884901
   0.349427,   11.778451
   0.351779,   11.673100
   0.354132,   11.565037
   0.356484,   11.458256
   0.358836,   11.352741
   0.361189,   11.248477
   0.363541,   11.145447
   0.365894,   11.043638
   0.368246,   10.941292
   0.370599,   10.838546
   0.372951,   10.737076
   0.375304,   10.636863
   0.377656,   10.537892
   0.380008,   10.440143
   0.382361,   10.343601
   0.384713,   10.248061
   0.387066,   10.151079
   0.389418,   10.055342
   0.391771,    9.960830
   0.394123,    9.867524
   0.396476,    9.775407
   0.398828,    9.684461
   0.401180,    9.594669
   0.403533,    9.506012
   0.405885,    9.417461
   0.408238,    9.328790
   0.410590,    9.241275
   0.412943,    9.154898
   0.415295,    9.069641
   0.417648,    8.985486
   0.420000,    8.902416
