Speed(TAS), Altitude
  90.498076,    0.000000
  90.934010,  100.000000
  91.373024,  200.000000
  91.815147,  300.000000
  92.260408,  400.000000
  92.708835,  500.000000
  93.160460,  600.000000
  93.615311,  700.000000
  94.073420,  800.000000
  94.534818,  900.000000
  94.999534, 1000.000000
  95.467602, 1100.000000
  95.939053, 1200.000000
  96.413919, 1300.000000
  96.892233, 1400.000000
  97.374028, 1500.000000
  97.859337, 1600.000000
  98.348195, 1700.000000
  98.840635, 1800.000000
  99.336693, 1900.000000
  99.836403, 2000.000000
 100.339801, 2100.000000
 100.846923, 2200.000000
 101.357805, 2300.000000
 101.872485, 2400.000000
 102.390999, 2500.000000
 102.913385, 2600.000000
 103.439681, 2700.000000
 103.969927, 2800.000000
 104.504161, 2900.000000
 105.042422, 3000.000000
 105.584752, 3100.000000
 106.131190, 3200.000000
 106.681778, 3300.000000
 107.236558, 3400.000000
 107.795571, 3500.000000
 108.358860, 3600.000000
 108.926469, 3700.000000
 109.498441, 3800.000000
 110.074820, 3900.000000
 110.655652, 4000.000000
 111.240982, 4100.000000
 111.830856, 4200.000000
 112.425320, 4300.000000
 113.024423, 4400.000000
 113.628210, 4500.000000
 114.236732, 4600.000000
 114.850037, 4700.000000
 115.468174, 4800.000000
 116.091195, 4900.000000
 116.719149, 5000.000000
 117.352089, 5100.000000
 117.990068, 5200.000000
 118.633137, 5300.000000
 119.281351, 5400.000000
 119.934764, 5500.000000
 120.593431, 5600.000000
 121.257408, 5700.000000
 121.926752, 5800.000000
 122.601520, 5900.000000
 123.281770, 6000.000000
 123.967560, 6100.000000
 124.658952, 6200.000000
 125.356004, 6300.000000
 126.058779, 6400.000000
 126.767338, 6500.000000
 127.481744, 6600.000000
 128.202061, 6700.000000
 128.928354, 6800.000000
 129.660688, 6900.000000
 130.399130, 7000.000000
 131.143747, 7100.000000
 131.894607, 7200.000000
 132.651780, 7300.000000
 133.415335, 7400.000000
 134.185344, 7500.000000
 134.961879, 7600.000000
 135.745013, 7700.000000
 136.534820, 7800.000000
 137.331375, 7900.000000
 138.134754, 8000.000000
 138.945036, 8100.000000
 139.762297, 8200.000000
 140.586618, 8300.000000
 141.418080, 8400.000000
 142.256763, 8500.000000
 143.102751, 8600.000000
 143.956129, 8700.000000
 144.816980, 8800.000000
 145.685393, 8900.000000
 146.561455, 9000.000000
 147.445254, 9100.000000
 148.336882, 9200.000000
 149.236429, 9300.000000
 150.143989, 9400.000000
 151.059656, 9500.000000
 151.983527, 9600.000000
 152.915697, 9700.000000
 153.856267, 9800.000000
 154.805335, 9900.000000
 155.763003, 10000.000000
 156.729375, 10100.000000
 157.704555, 10200.000000
 158.688649, 10300.000000
 159.681765, 10400.000000
 160.684012, 10500.000000
 161.695501, 10600.000000
 162.716345, 10700.000000
 163.746659, 10800.000000
 164.786558, 10900.000000
 165.836161, 11000.000000
 167.096587, 11100.000000
 175.767945, 11200.000000
 175.935555, 11100.000000
 175.933015, 11000.000000
 176.178217, 10900.000000
 176.326560, 10800.000000
 176.373245, 10700.000000
 176.448894, 10600.000000
 176.553192, 10500.000000
 176.547587, 10400.000000
 176.567157, 10300.000000
 176.470534, 10200.000000
 176.253216, 10100.000000
 176.198585, 10000.000000
 176.020007, 9900.000000
 175.859794, 9800.000000
 175.717748, 9700.000000
 175.444246, 9600.000000
 175.185814, 9500.000000
 174.942291, 9400.000000
 174.560042, 9300.000000
 174.344532, 9200.000000
 174.767990, 9100.000000
 176.160920, 9000.000000
 177.276578, 8900.000000
 178.426878, 8800.000000
 179.450145, 8700.000000
 180.342200, 8600.000000
 181.262807, 8500.000000
 182.046532, 8400.000000
 182.855742, 8300.000000
 183.522527, 8200.000000
 184.211822, 8100.000000
 184.753269, 8000.000000
 185.314340, 7900.000000
 185.894846, 7800.000000
 186.320801, 7700.000000
 186.938416, 7600.000000
 188.103531, 7500.000000
 189.117110, 7400.000000
 190.153939, 7300.000000
 191.213804, 7200.000000
 192.296492, 7100.000000
 193.219705, 7000.000000
 194.163013, 6900.000000
 195.310626, 6800.000000
 196.294716, 6700.000000
 197.111676, 6600.000000
 198.133549, 6500.000000
 199.174623, 6400.000000
 200.234726, 6300.000000
 201.122531, 6200.000000
 202.219084, 6100.000000
 200.627085, 6000.000000
 199.217311, 5900.000000
 197.797570, 5800.000000
 196.761186, 5700.000000
 195.719281, 5600.000000
 194.870662, 5500.000000
 194.018721, 5400.000000
 193.364367, 5300.000000
 192.708833, 5200.000000
 192.052119, 5100.000000
 191.598256, 5000.000000
 190.940219, 4900.000000
 190.487095, 4800.000000
 190.241958, 4700.000000
 189.791572, 4600.000000
 189.132863, 4500.000000
 188.683116, 4400.000000
 188.023010, 4300.000000
 187.573864, 4200.000000
 187.125502, 4100.000000
 186.677909, 4000.000000
 186.231071, 3900.000000
 185.784975, 3800.000000
 185.339606, 3700.000000
 184.894953, 3600.000000
 184.670016, 3500.000000
 184.227710, 3400.000000
 184.007005, 3300.000000
 183.566978, 3200.000000
 183.350415, 3100.000000
 182.912597, 3000.000000
 182.250689, 2900.000000
 181.587518, 2800.000000
 180.923084, 2700.000000
 180.484872, 2600.000000
 179.818837, 2500.000000
 179.151539, 2400.000000
 178.713205, 2300.000000
 178.044292, 2200.000000
 177.374118, 2100.000000
 176.935611, 2000.000000
 176.263809, 1900.000000
 175.825456, 1800.000000
 175.152017, 1700.000000
 174.713790, 1600.000000
 174.038704, 1500.000000
 173.600578, 1400.000000
 172.923834, 1300.000000
 172.485783, 1200.000000
 171.807371, 1100.000000
 171.369371, 1000.000000
 170.931813,  900.000000
 170.251308,  800.000000
 169.813760,  700.000000
 169.131561,  600.000000
 168.694000,  500.000000
 168.256840,  400.000000
 167.820073,  300.000000
 167.135289,  200.000000
 166.698457,  100.000000
 166.261993,    0.000000
