Mach, Altitude
   0.235937,    0.000000
   0.237341,  100.000000
   0.238757,  200.000000
   0.240184,  300.000000
   0.241624,  400.000000
   0.243075,  500.000000
   0.244538,  600.000000
   0.246013,  700.000000
   0.247501,  800.000000
   0.249001,  900.000000
   0.250514, 1000.000000
   0.252039, 1100.000000
   0.253577, 1200.000000
   0.255128, 1300.000000
   0.256692, 1400.000000
   0.258269, 1500.000000
   0.259860, 1600.000000
   0.261464, 1700.000000
   0.263081, 1800.000000
   0.264713, 1900.000000
   0.266358, 2000.000000
   0.268018, 2100.000000
   0.269692, 2200.000000
   0.271380, 2300.000000
   0.273083, 2400.000000
   0.274801, 2500.000000
   0.276533, 2600.000000
   0.278281, 2700.000000
   0.280043, 2800.000000
   0.281821, 2900.000000
   0.283615, 3000.000000
   0.285425, 3100.000000
   0.287250, 3200.000000
   0.289091, 3300.000000
   0.290949, 3400.000000
   0.292823, 3500.000000
   0.294714, 3600.000000
   0.296622, 3700.000000
   0.298547, 3800.000000
   0.300489, 3900.000000
   0.302448, 4000.000000
   0.304425, 4100.000000
   0.306420, 4200.000000
   0.308433, 4300.000000
   0.310464, 4400.000000
   0.312513, 4500.000000
   0.314581, 4600.000000
   0.316668, 4700.000000
   0.318775, 4800.000000
   0.320900, 4900.000000
   0.323045, 5000.000000
   0.325210, 5100.000000
   0.327395, 5200.000000
   0.329600, 5300.000000
   0.331825, 5400.000000
   0.334071, 5500.000000
   0.336339, 5600.000000
   0.338627, 5700.000000
   0.340937, 5800.000000
   0.343269, 5900.000000
   0.345622, 6000.000000
   0.347998, 6100.000000
   0.350397, 6200.000000
   0.352818, 6300.000000
   0.355262, 6400.000000
   0.357730, 6500.000000
   0.360221, 6600.000000
   0.362737, 6700.000000
   0.365276, 6800.000000
   0.367840, 6900.000000
   0.370429, 7000.000000
   0.373043, 7100.000000
   0.375683, 7200.000000
   0.378348, 7300.000000
   0.381039, 7400.000000
   0.383757, 7500.000000
   0.386502, 7600.000000
   0.389273, 7700.000000
   0.392072, 7800.000000
   0.394899, 7900.000000
   0.397754, 8000.000000
   0.400637, 8100.000000
   0.403549, 8200.000000
   0.406491, 8300.000000
   0.409462, 8400.000000
   0.412463, 8500.000000
   0.415494, 8600.000000
   0.418556, 8700.000000
   0.421650, 8800.000000
   0.424774, 8900.000000
   0.427931, 9000.000000
   0.431120, 9100.000000
   0.434342, 9200.000000
   0.437597, 9300.000000
   0.440886, 9400.000000
   0.444209, 9500.000000
   0.447567, 9600.000000
   0.450959, 9700.000000
   0.454387, 9800.000000
   0.457851, 9900.000000
   0.461352, 10000.000000
   0.464889, 10100.000000
   0.468464, 10200.000000
   0.472077, 10300.000000
   0.475728, 10400.000000
   0.479418, 10500.000000
   0.483148, 10600.000000
   0.486918, 10700.000000
   0.490728, 10800.000000
   0.494580, 10900.000000
   0.498473, 11000.000000
   0.502405, 11100.000000
   0.506368, 11200.000000
   0.510362, 11300.000000
   0.514387, 11400.000000
   0.518444, 11500.000000
   0.522533, 11600.000000
   0.526654, 11700.000000
   0.530807, 11800.000000
   0.534993, 11900.000000
   0.539212, 12000.000000
   0.543464, 12100.000000
   0.547749, 12200.000000
   0.552068, 12300.000000
   0.556421, 12400.000000
   0.560808, 12500.000000
   0.565230, 12600.000000
   0.569686, 12700.000000
   0.574178, 12800.000000
   0.578704, 12900.000000
   0.583266, 13000.000000
   0.587864, 13100.000000
   0.592498, 13200.000000
   0.597169, 13300.000000
   0.601876, 13400.000000
   0.606620, 13500.000000
   0.611401, 13600.000000
   0.616220, 13700.000000
   0.621076, 13800.000000
   0.655106, 13900.000000
   0.658867, 13800.000000
   0.662724, 13700.000000
   0.665567, 13600.000000
   0.667941, 13500.000000
   0.670677, 13400.000000
   0.672375, 13300.000000
   0.673868, 13200.000000
   0.675434, 13100.000000
   0.676789, 13000.000000
   0.677646, 12900.000000
   0.678569, 12800.000000
   0.679556, 12700.000000
   0.680322, 12600.000000
   0.681149, 12500.000000
   0.681749, 12400.000000
   0.682698, 12300.000000
   0.683126, 12200.000000
   0.682737, 12100.000000
   0.682398, 12000.000000
   0.681816, 11900.000000
   0.680989, 11800.000000
   0.680207, 11700.000000
   0.679767, 11600.000000
   0.679077, 11500.000000
   0.678134, 11400.000000
   0.677234, 11300.000000
   0.676377, 11200.000000
   0.675262, 11100.000000
   0.674187, 11000.000000
   0.673158, 10900.000000
   0.671877, 10800.000000
   0.670340, 10700.000000
   0.668848, 10600.000000
   0.667400, 10500.000000
   0.665690, 10400.000000
   0.664022, 10300.000000
   0.662089, 10200.000000
   0.660501, 10100.000000
   0.658646, 10000.000000
   0.656828, 9900.000000
   0.655048, 9800.000000
   0.652994, 9700.000000
   0.650665, 9600.000000
   0.648370, 9500.000000
   0.646418, 9400.000000
   0.644188, 9300.000000
   0.641990, 9200.000000
   0.640764, 9100.000000
   0.640832, 9000.000000
   0.641254, 8900.000000
   0.641400, 8800.000000
   0.641584, 8700.000000
   0.641173, 8600.000000
   0.640796, 8500.000000
   0.640772, 8400.000000
   0.640465, 8300.000000
   0.639871, 8200.000000
   0.639630, 8100.000000
   0.639421, 8000.000000
   0.638923, 7900.000000
   0.638456, 7800.000000
   0.638019, 7700.000000
   0.637289, 7600.000000
   0.636588, 7500.000000
   0.635915, 7400.000000
   0.635269, 7300.000000
   0.634326, 7200.000000
   0.633734, 7100.000000
   0.632843, 7000.000000
   0.631977, 6900.000000
   0.631136, 6800.000000
   0.630319, 6700.000000
   0.629527, 6600.000000
   0.628759, 6500.000000
   0.628014, 6400.000000
   0.626964, 6300.000000
   0.625936, 6200.000000
   0.624929, 6100.000000
   0.623613, 6000.000000
   0.621987, 5900.000000
   0.620711, 5800.000000
   0.619455, 5700.000000
   0.617886, 5600.000000
   0.616336, 5500.000000
   0.615138, 5400.000000
   0.613624, 5300.000000
   0.612464, 5200.000000
   0.610986, 5100.000000
   0.609526, 5000.000000
   0.608084, 4900.000000
   0.606994, 4800.000000
   0.605586, 4700.000000
   0.604194, 4600.000000
   0.602481, 4500.000000
   0.601122, 4400.000000
   0.599440, 4300.000000
   0.597774, 4200.000000
   0.596122, 4100.000000
   0.594485, 4000.000000
   0.592863, 3900.000000
   0.591255, 3800.000000
   0.589662, 3700.000000
   0.588082, 3600.000000
   0.586516, 3500.000000
   0.584965, 3400.000000
   0.583427, 3300.000000
   0.581902, 3200.000000
   0.580391, 3100.000000
   0.578549, 3000.000000
   0.576720, 2900.000000
   0.574903, 2800.000000
