Ground distance, CL
   0.000000,    1.362000
   0.000001,    1.362000
   0.000105,    1.362000
   0.000973,    1.362000
   0.004954,    1.362000
   0.015660,    1.362000
   0.033311,    1.362000
   0.057554,    1.362000
   0.088424,    1.362000
   0.125895,    1.362000
   0.170136,    1.362000
   0.221128,    1.362000
   0.278937,    1.362000
   0.343570,    1.362000
   0.415647,    1.362000
   0.494323,    1.362000
   0.580263,    1.362000
   0.673689,    1.362000
   0.773813,    1.362000
   0.881369,    1.362000
   0.997157,    1.362000
   1.119630,    1.362000
   1.249580,    1.362000
   1.389525,    1.362000
   1.536136,    1.362000
   1.692547,    1.362000
   1.856741,    1.362000
   2.030798,    1.362000
   2.212195,    1.362000
   2.402490,    1.362000
   2.601781,    1.362000
   2.810114,    1.362000
   3.030785,    1.362000
   3.262225,    1.362000
   3.502916,    1.362000
   3.756844,    1.362000
   4.016867,    1.362000
   4.286709,    1.362000
   4.567550,    1.362000
   4.859079,    1.362000
   5.163718,    1.362000
   5.481033,    1.362000
   5.806610,    1.362000
   6.144957,    1.362000
   6.495479,    1.362000
   6.858115,    1.362000
   7.235101,    1.362000
   7.623224,    1.362000
   8.027225,    1.362000
   8.444624,    1.362000
   8.872284,    1.362000
   9.312652,    1.362000
   9.765912,    1.362000
  10.237577,    1.362000
  10.718912,    1.362000
  11.212443,    1.362000
  11.723166,    1.362000
  12.244524,    1.362000
  12.351860,    1.362000
  12.673359,    1.362000
  12.695456,    1.362000
  12.712646,    1.362000
  12.717385,    1.362000
  12.720584,    1.362000
  12.722035,    1.362000
  12.731949,    1.362000
  12.741497,    1.362000
  12.777705,    1.362000
  12.904342,    1.362000
  13.191431,    1.362000
  13.796057,    1.362000
  14.382141,    1.362000
  14.979695,    1.362000
  15.593685,    1.362000
  16.233557,    1.362000
  16.887118,    1.362000
  17.552472,    1.362000
  18.231149,    1.362000
  18.926034,    1.362000
  19.641170,    1.362000
  20.375464,    1.362000
  21.128892,    1.362000
  21.906282,    1.362000
  22.694001,    1.362000
  23.497602,    1.362000
  24.329718,    1.362000
  25.176129,    1.362000
  26.044404,    1.362000
  26.934872,    1.362000
  27.847944,    1.362000
  28.765597,    1.362000
  29.708056,    1.362000
  30.674143,    1.362000
  31.657653,    1.362000
  32.679106,    1.362000
  33.709265,    1.362000
  34.764222,    1.362000
  35.830064,    1.362000
  36.929490,    1.362000
  38.045459,    1.362000
  39.186465,    1.362000
  40.363054,    1.362000
  41.545234,    1.362000
  42.763548,    1.362000
  43.997523,    1.362000
  45.244115,    1.362000
  46.534582,    1.362000
  47.854789,    1.362000
  49.177382,    1.362000
  50.533312,    1.362000
  50.806397,    1.362000
  51.596066,    1.362000
  51.601122,    1.362000
  51.604282,    1.362000
  51.608599,    1.362000
  51.633969,    1.362000
  51.737386,    1.362000
  52.113584,    1.362000
  53.169724,    1.362000
  54.591223,    1.362000
  56.028974,    1.362000
  57.510944,    1.362000
  58.998290,    1.362000
  60.515784,    1.362000
  62.059130,    1.362000
  63.626242,    1.362000
  65.235590,    1.362000
  66.869629,    1.362000
  68.518813,    1.362000
  70.204283,    1.362000
  71.900875,    1.362000
  73.634387,    1.362000
  75.397579,    1.362000
  77.175404,    1.362000
