Speed (CAS), Rate of Climb
 160.527848, 1170.445042
 164.118004, 1216.075800
 167.708160, 1259.267770
 171.298316, 1300.092861
 174.888472, 1338.828456
 178.478629, 1375.034887
 182.068785, 1409.326153
 185.658941, 1441.490959
 189.249097, 1471.413058
 192.839253, 1499.446525
 196.429409, 1525.446948
 200.019565, 1549.668295
 203.609721, 1571.814096
 207.199877, 1592.334228
 210.790033, 1610.794205
 214.380189, 1627.619524
 217.970345, 1642.487628
 221.560501, 1655.099418
 225.150657, 1665.636749
 228.740814, 1674.454675
 232.330970, 1681.283996
 235.921126, 1685.804362
 239.511282, 1688.950962
 243.101438, 1689.559750
 246.691594, 1688.626765
 250.281750, 1685.468758
 253.871906, 1680.508543
 257.462062, 1673.338762
 261.052218, 1664.561300
 264.642374, 1653.285416
 268.232530, 1641.011092
 271.822686, 1625.512606
 275.412842, 1608.888481
 279.002999, 1589.781283
 282.593155, 1568.154028
 286.183311, 1544.902796
 289.773467, 1518.556400
 293.363623, 1489.809200
 296.953779, 1459.428255
 300.543935, 1426.694358
 304.134091, 1391.326372
 307.724247, 1356.355484
 311.314403, 1320.398282
 314.904559, 1284.973393
 318.494715, 1249.563761
 322.084871, 1217.381296
 325.675027, 1185.451840
 329.265183, 1152.742350
 332.855340, 1119.121129
 336.445496, 1084.766766
 340.035652, 1049.050818
 343.625808, 1011.653850
 347.215964,  970.488619
 350.806120,  927.636019
 354.396276,  882.851793
 357.986432,  836.362809
 361.576588,  788.041019
 365.166744,  736.854759
 368.756900,  682.802192
 372.347056,  626.932590
 375.937212,  569.228810
 379.527368,  509.678979
 383.117525,  448.264771
 386.707681,  384.968367
 390.297837,  317.974394
 393.887993,  248.606510
 397.478149,  177.235113
 401.068305,  103.840900
 404.658461,   28.405415
 408.248617,  -49.089777
 411.838773, -128.663108
 415.428929, -210.333012
 419.019085, -295.348064
 422.609241, -383.492992
 426.199397, -473.846983
 429.789553, -566.428962
 433.379710, -661.257850
 436.969866, -758.352571
 440.560022, -857.732048
 444.150178, -959.415204
 447.740334, -1063.420963
 451.330490, -1169.768247
 454.920646, -1278.571853
 458.510802, -1391.853434
 462.100958, -1507.585442
 465.691114, -1625.787212
 469.281270, -1746.478078
 472.871426, -1869.677374
 476.461582, -1995.404436
 480.051738, -2123.678597
 483.641894, -2254.519191
 487.232051, -2387.945554
 490.822207, -2523.977020
 494.412363, -2662.632923
 498.002519, -2803.932597
 501.592675, -2947.895378
 505.182831, -3094.540599
 508.772987, -3246.057013
 512.363143, -3400.361094
 515.953299, -3557.452785
