Speed (CAS), Rate of Climb
 160.527851,  614.897451
 161.797822,  631.680831
 163.067793,  648.000823
 164.337763,  663.460078
 165.607734,  678.058738
 166.877705,  692.166546
 168.147676,  705.649047
 169.417647,  718.221040
 170.687618,  730.809327
 171.957589,  743.002151
 173.227559,  754.748916
 174.497530,  767.246391
 175.767501,  780.145865
 177.037472,  792.901749
 178.307443,  806.984256
 179.577414,  822.382747
 180.847385,  836.899073
 182.117355,  853.244698
 183.387326,  869.382156
 184.657297,  885.526248
 185.927268,  901.877632
 187.197239,  918.182414
 188.467210,  934.140571
 189.737181,  949.742776
 191.007151,  965.428904
 192.277122,  980.130371
 193.547093,  994.867624
 194.817064, 1009.002833
 196.087035, 1022.755539
 197.357006, 1036.525646
 198.626977, 1049.171950
 199.896947, 1061.904342
 201.166918, 1074.379713
 202.436889, 1086.015455
 203.706860, 1097.729443
 204.976831, 1109.085654
 206.246802, 1119.696268
 207.516773, 1130.374864
 208.786744, 1140.784415
 210.056714, 1150.331835
 211.326685, 1159.929773
 212.596656, 1169.570395
 213.866627, 1178.000864
 215.136598, 1186.459335
 216.406569, 1194.942414
 217.676540, 1202.782177
 218.946510, 1210.041322
 220.216481, 1217.301796
 221.486452, 1224.563412
 222.756423, 1230.786726
 224.026394, 1236.771568
 225.296365, 1242.735312
 226.566336, 1248.677835
 227.836306, 1253.513742
 229.106277, 1258.134020
 230.376248, 1262.710961
 231.646219, 1267.244321
 232.916190, 1270.970520
 234.186161, 1274.142622
 235.456132, 1277.249209
 236.726102, 1280.289917
 237.996073, 1283.232228
 239.266044, 1284.879288
 240.536015, 1286.438784
 241.805986, 1287.910240
 243.075957, 1289.293181
 244.345928, 1290.497107
 245.615898, 1290.440150
 246.885869, 1290.273197
 248.155840, 1289.995667
 249.425811, 1289.606978
 250.695782, 1289.106549
 251.965753, 1287.622707
 253.235724, 1285.623833
 254.505695, 1283.491918
 255.775665, 1281.226281
 257.045636, 1278.826239
 258.315607, 1276.291111
 259.585578, 1272.582935
 260.855549, 1268.500565
 262.125520, 1264.262077
 263.395491, 1259.866693
 264.665461, 1255.313639
 265.935432, 1250.602137
 267.205403, 1245.245592
 268.475374, 1238.948637
 269.745345, 1232.472558
 271.015316, 1225.816488
 272.285287, 1218.979564
 273.555257, 1211.960921
 274.825228, 1204.759693
 276.095199, 1197.019903
 277.365170, 1188.187066
 278.635141, 1179.151325
 279.905112, 1169.911734
 281.175083, 1160.467346
 282.445053, 1150.817211
 283.715024, 1140.960384
 284.984995, 1130.895916
 286.254966, 1120.135497
