Speed (TAS), Rate of Climb
  77.389203,    0.740713
  77.986476,    0.744393
  78.583749,    0.746832
  79.181021,    0.748133
  79.778294,    0.748320
  80.375567,    0.750597
  80.972840,    0.751408
  81.570112,    0.750200
  82.167385,    0.748241
  82.764658,    0.743775
  83.361931,    0.738495
  83.959203,    0.731251
  84.556476,    0.722725
  85.153749,    0.712585
  85.751022,    0.700907
  86.348294,    0.687757
  86.945567,    0.673041
  87.542840,    0.656773
  88.140113,    0.639156
  88.737385,    0.619666
  89.334658,    0.599307
  89.931931,    0.576497
  90.529204,    0.553341
  91.126476,    0.530913
  91.723749,    0.508204
  92.321022,    0.483800
  92.918295,    0.457642
  93.515567,    0.431083
  94.112840,    0.401507
  94.710113,    0.371366
  95.307386,    0.339989
  95.904659,    0.306193
  96.501931,    0.271886
  97.099204,    0.235792
  97.696477,    0.197712
  98.293750,    0.159068
  98.891022,    0.118517
  99.488295,    0.075988
 100.085568,    0.032840
 100.682841,   -0.011856
 101.280113,   -0.058991
 101.877386,   -0.105031
 102.474659,   -0.150074
 103.071932,   -0.198470
 103.669204,   -0.247562
 104.266477,   -0.297343
 104.863750,   -0.349004
 105.461023,   -0.402917
 106.058295,   -0.457573
 106.655568,   -0.512976
 107.252841,   -0.570870
 107.850114,   -0.630527
 108.447386,   -0.690985
 109.044659,   -0.752245
 109.641932,   -0.815887
 110.239205,   -0.881513
 110.836477,   -0.947995
 111.433750,   -1.015338
 112.031023,   -1.084143
 112.628296,   -1.155516
 113.225568,   -1.224504
 113.822841,   -1.294368
 114.420114,   -1.365112
 115.017387,   -1.438169
 115.614659,   -1.513427
 116.211932,   -1.589619
 116.809205,   -1.666747
 117.406478,   -1.744815
 118.003750,   -1.825050
 118.601023,   -1.907749
 119.198296,   -1.991440
 119.795569,   -2.076127
 120.392841,   -2.161815
 120.990114,   -2.248506
 121.587387,   -2.338762
 122.184660,   -2.430231
 122.781933,   -2.522755
 123.379205,   -2.616340
 123.976478,   -2.708884
 124.573751,   -2.801629
 125.171024,   -2.897940
 125.768296,   -2.995532
 126.365569,   -3.094213
 126.962842,   -3.193989
 127.560115,   -3.294863
 128.157387,   -3.396839
 128.754660,   -3.500822
 129.351933,   -3.607747
 129.949206,   -3.715826
 130.546478,   -3.825061
 131.143751,   -3.935459
 131.741024,   -4.047022
 132.338297,   -4.159755
 132.935569,   -4.273808
 133.532842,   -4.391615
 134.130115,   -4.510643
 134.727388,   -4.630215
 135.324660,   -4.749508
 135.921933,   -4.870014
 136.519206,   -4.991739
