Speed (CAS), Efficiency
 150.948626,   14.635897
 152.189910,   14.729946
 153.431194,   14.821482
 154.672477,   14.910762
 155.913761,   14.994503
 157.155045,   15.075480
 158.396329,   15.154314
 159.637612,   15.226912
 160.878896,   15.298032
 162.120180,   15.364624
 163.361464,   15.427732
 164.602748,   15.488319
 165.844031,   15.543601
 167.085315,   15.597835
 168.326599,   15.645576
 169.567883,   15.693154
 170.809167,   15.733737
 172.050450,   15.774399
 173.291734,   15.808300
 174.533018,   15.841837
 175.774302,   15.869621
 177.015586,   15.895871
 178.256869,   15.918185
 179.498153,   15.937037
 180.739437,   15.954603
 181.980721,   15.965991
 183.222004,   15.977474
 184.463288,   15.983505
 185.704572,   15.987440
 186.945856,   15.990452
 188.187140,   15.986877
 189.428423,   15.983279
 190.669707,   15.976787
 191.910991,   15.965725
 193.152275,   15.954606
 194.393559,   15.939848
 195.634842,   15.921373
 196.876126,   15.902824
 198.117410,   15.881158
 199.358694,   15.855423
 200.599978,   15.829610
 201.841261,   15.802483
 203.082545,   15.769704
 204.323829,   15.736862
 205.565113,   15.703958
 206.806396,   15.666235
 208.047680,   15.626653
 209.288964,   15.587035
 210.530248,   15.547168
 211.771532,   15.501181
 213.012815,   15.455197
 214.254099,   15.409219
 215.495383,   15.362722
 216.736667,   15.310753
 217.977951,   15.258838
 219.219234,   15.206981
 220.460518,   15.155184
 221.701802,   15.098594
 222.943086,   15.041268
 224.184370,   14.984060
 225.425653,   14.926971
 226.666937,   14.868446
 227.908221,   14.806258
 229.149505,   14.744253
 230.390788,   14.682432
 231.632072,   14.620798
 232.873356,   14.557557
 234.114640,   14.491319
 235.355924,   14.425334
 236.597207,   14.359603
 237.838491,   14.294127
 239.079775,   14.228900
 240.321059,   14.159309
 241.562343,   14.090040
 242.803626,   14.021095
 244.044910,   13.952472
 245.286194,   13.884174
 246.527478,   13.815522
 247.768762,   13.743642
 249.010045,   13.672151
 250.251329,   13.601049
 251.492613,   13.530334
 252.733897,   13.460006
 253.975180,   13.390064
 255.216464,   13.317626
 256.457748,   13.244664
 257.699032,   13.172148
 258.940316,   13.100078
 260.181599,   13.028452
 261.422883,   12.957268
 262.664167,   12.886524
 263.905451,   12.813893
 265.146735,   12.740634
 266.388018,   12.667870
 267.629302,   12.595599
 268.870586,   12.523817
 270.111870,   12.452522
 271.353153,   12.381712
 272.594437,   12.311383
 273.835721,   12.239063
