Ground distance, Vertical Forces
   0.000000, 509246.937004
  70.626148, 509246.881959
 141.248584, 509247.157703
 211.867204, 509248.371757
 282.481564, 509250.201391
 353.091224, 509248.427513
 423.696583, 509247.552312
 494.297960, 509247.605015
 564.895333, 509248.576705
 635.488346, 509250.420974
 706.076486, 509249.129251
 776.660044, 509247.942132
 847.239454, 509247.666009
 917.814813, 509248.305533
 988.385887, 509249.827873
1058.952130, 509250.413854
1129.513371, 509248.844950
1200.070108, 509248.150006
1270.622593, 509248.351035
1341.170752, 509249.433270
1411.714186, 509251.346070
1482.252389, 509249.851118
1552.785694, 509248.644695
1623.314543, 509248.314417
1693.839054, 509248.867377
1764.359025, 509250.274504
1834.873938, 509251.751602
1905.383416, 509249.974841
1975.887925, 509249.021131
2046.387815, 509248.923368
2116.883118, 509249.679270
2187.373558, 509251.251697
2257.858572, 509251.699567
2328.338029, 509250.032838
2398.812470, 509249.182523
2469.282207, 509249.177348
2539.747240, 509250.011317
2610.207261, 509251.644198
2680.661687, 509252.162433
2751.110362, 509250.507197
2821.553823, 509249.645688
2891.992384, 509249.607231
2962.426057, 509250.387336
3032.854557, 509251.948116
3103.277317, 509253.195127
3173.693884, 509253.764493
3244.104025, 509254.980555
3314.507291, 509256.789209
3384.903030, 509257.864442
3455.290830, 509258.304402
3525.670520, 509259.210175
3596.041765, 509260.541745
3666.404072, 509262.242381
3736.756813, 509264.241151
3807.099246, 509266.455979
3877.430558, 509267.461611
3947.750409, 509266.916508
4018.058948, 509267.137586
4088.356097, 509267.473403
4158.641731, 509267.909374
4228.915687, 509268.427062
4299.177774, 509269.004937
4369.427776, 509269.619253
4439.665466, 509270.245009
4509.890609, 509270.856941
4580.102980, 509271.430517
4650.302364, 509271.942895
4720.488571, 509272.373805
4790.661440, 509272.706313
4860.820848, 509272.927463
4930.966712, 509273.028751
5001.098996, 509273.006426
5071.217706, 509272.861605
5141.322898, 509272.600205
5211.414670, 509272.232686
5281.493157, 509271.773622
5351.558533, 509271.241114
5421.610994, 509270.656066
5491.650759, 509270.041353
5561.678056, 509269.420911
5631.693117, 509268.818788
5701.696165, 509268.258188
5771.687408, 509267.760552
5841.667031, 509267.344706
5911.635188, 509267.026120
5981.591997, 509266.816302
6051.537537, 509266.722353
6121.471841, 509266.746707
6191.394901, 509266.887057
6261.306664, 509267.136478
6331.207037, 509267.483736
6401.095892, 509267.913768
6470.973068, 509268.408317
6540.838383, 509268.946686
6610.691635, 509269.506583
6680.532617, 509270.065028
6750.361121, 509270.599267
6820.176949, 509271.087678
6889.979918, 509271.510616
6959.769872, 509271.851175
7029.546683, 509272.095835
7099.310262, 509272.234969
7169.060555, 509272.263198
7238.797554, 509272.179574
7308.521289, 509271.987592
7378.231831, 509271.695028
7447.929291, 509271.313609
7517.613810, 509270.858535
7587.285558, 509270.347856
7656.944724, 509269.801749
7726.591513, 509269.241704
7796.226132, 509268.689660
7865.848786, 509268.167125
7935.459670, 509267.694314
8005.058959, 509267.289340
8074.646803, 509266.967492
8144.223322, 509266.740627
8213.788600, 509266.616707
8283.342681, 509266.599497
8352.885574, 509266.688432
8422.417244, 509266.878673
8491.937621, 509267.161322
8561.446600, 509267.523817
8630.944045, 509267.950464
8700.429800, 509268.423100
8769.903687, 509268.921837
8839.365522, 509269.425889
8908.815118, 509269.914404
8978.252292, 509270.367312
9047.676877, 509270.766117
9117.088724, 509271.094625
9186.487711, 509271.339578
9255.873747, 509271.491157
9325.246776, 509271.543351
9394.606778, 509271.494176
9463.953773, 509271.345723
9533.287815, 509271.104056
9602.608994, 509270.778948
9671.917432, 509270.383470
