Mach, Efficiency
   0.438621,   12.395218
   0.442069,   12.521735
   0.445518,   12.647945
   0.448966,   12.773927
   0.452414,   12.895758
   0.455862,   13.017692
   0.459311,   13.137883
   0.462759,   13.255374
   0.466207,   13.373566
   0.469656,   13.486511
   0.473104,   13.600445
   0.476552,   13.710524
   0.480000,   13.820219
   0.483449,   13.926921
   0.486897,   14.032487
   0.490345,   14.135307
   0.493793,   14.236954
   0.497242,   14.335403
   0.500690,   14.433442
   0.504138,   14.527051
   0.507587,   14.621898
   0.511035,   14.710223
   0.514483,   14.800230
   0.517931,   14.885029
   0.521380,   14.969144
   0.524828,   15.051726
   0.528276,   15.129568
   0.531724,   15.208737
   0.535173,   15.281943
   0.538621,   15.354308
   0.542069,   15.426859
   0.545517,   15.492126
   0.548966,   15.558367
   0.552414,   15.622975
   0.555862,   15.681692
   0.559311,   15.741221
   0.562759,   15.798784
   0.566207,   15.850426
   0.569655,   15.902725
   0.573104,   15.954377
   0.576552,   15.998496
   0.580000,   16.043126
   0.583448,   16.088275
   0.586897,   16.126455
   0.590345,   16.163061
   0.593793,   16.200049
   0.597242,   16.235236
   0.600690,   16.263547
   0.604138,   16.292121
   0.607586,   16.320960
   0.611035,   16.345966
   0.614483,   16.365958
   0.617931,   16.386113
   0.621379,   16.406430
   0.624828,   16.423358
   0.628276,   16.434763
   0.631724,   16.446248
   0.635173,   16.457811
   0.638621,   16.469083
   0.642069,   16.471768
   0.645517,   16.474467
   0.648966,   16.477182
   0.652414,   16.479912
   0.655862,   16.479437
   0.659310,   16.473366
   0.662759,   16.467267
   0.666207,   16.461142
   0.669655,   16.454989
   0.673104,   16.446095
   0.676552,   16.431335
   0.680000,   16.416526
   0.683448,   16.401669
   0.686897,   16.386763
   0.690345,   16.371810
   0.693793,   16.349869
   0.697241,   16.326598
   0.700690,   16.303278
   0.704138,   16.279910
   0.707586,   16.256495
   0.711035,   16.233033
   0.714483,   16.202611
   0.717931,   16.171231
   0.721379,   16.139823
   0.724828,   16.108387
   0.728276,   16.076924
   0.731724,   16.045436
   0.735172,   16.011302
   0.738621,   15.972376
   0.742069,   15.933457
   0.745517,   15.894547
   0.748966,   15.855648
   0.752414,   15.816761
   0.755862,   15.777887
   0.759310,   15.737895
   0.762759,   15.692154
   0.766207,   15.646473
   0.769655,   15.600852
   0.773103,   15.555293
   0.776552,   15.509798
   0.780000,   15.464368
