Mach, Rate of Climb
   0.388544,  467.191314
   0.392498,  430.726830
   0.396452,  393.316334
   0.400406,  354.666074
   0.404360,  321.737136
   0.408314,  331.314588
   0.412268,  345.251526
   0.416222,  359.908323
   0.420177,  374.558189
   0.424131,  388.859731
   0.428085,  403.038916
   0.432039,  416.025527
   0.435993,  428.924711
   0.439947,  441.155422
   0.443901,  451.746137
   0.447855,  462.235988
   0.451809,  472.964616
   0.455764,  481.424997
   0.459718,  489.101659
   0.463672,  497.078288
   0.467626,  505.516592
   0.471580,  514.126255
   0.475534,  520.420277
   0.479488,  527.113391
   0.483442,  534.676884
   0.487396,  544.602942
   0.491350,  554.687724
   0.495305,  564.121680
   0.499259,  572.468343
   0.503213,  581.071942
   0.507167,  590.472433
   0.511121,  599.985041
   0.515075,  609.699770
   0.519029,  618.498109
   0.522983,  624.711470
   0.526937,  630.848106
   0.530891,  637.013316
   0.534846,  643.130215
   0.538800,  649.220182
   0.542754,  655.333500
   0.546708,  661.404979
   0.550662,  663.801009
   0.554616,  665.938448
   0.558570,  668.004632
   0.562524,  670.010364
   0.566478,  671.955605
   0.570433,  673.839534
   0.574387,  675.664645
   0.578341,  677.431204
   0.582295,  678.474357
   0.586249,  676.225144
   0.590203,  673.832451
   0.594157,  671.295637
   0.598111,  668.614203
   0.602065,  665.785919
   0.606019,  662.809988
   0.609974,  659.685264
   0.613928,  656.410722
   0.617882,  652.985373
   0.621836,  649.408226
   0.625790,  644.098919
   0.629744,  636.315464
   0.633698,  628.302370
   0.637652,  620.058167
   0.641606,  611.581387
   0.645560,  602.870560
   0.649515,  593.924219
   0.653469,  584.740893
   0.657423,  575.319116
   0.661377,  565.657417
   0.665331,  555.754328
   0.669285,  545.608380
   0.673239,  535.218105
   0.677193,  524.582033
   0.681147,  510.655079
   0.685102,  495.612107
   0.689056,  480.250173
   0.693010,  464.567403
   0.696964,  448.561926
   0.700918,  432.231868
   0.704872,  415.575358
   0.708826,  398.590522
   0.712780,  381.275489
   0.716734,  363.628387
   0.720688,  345.647341
   0.724643,  327.330482
   0.728597,  308.675935
   0.732551,  289.681828
   0.736505,  270.346290
   0.740459,  250.667447
   0.744413,  230.643261
   0.748367,  210.268826
   0.752321,  186.564392
   0.756275,  161.554571
   0.760229,  136.072859
   0.764184,  110.080851
   0.768138,   83.529601
   0.772092,   56.358698
   0.776046,   28.495311
   0.780000,   -0.146812
